Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
8bRjTSp7mdoHgneFwAZXvTWnVRKUfb4Hr36skQKBpump,,2024-10-27 17:35:22,0.00023692730419145873,59180.53797378226,999955706.886891,236916.80994357556,999955706.886891,236916.80994357556
DuWanxAWtbgnvJM97ExXhMvm14L4Cd2iu3GoX7gg4mPW,,2024-10-27 16:58:52,0.00033986478004170055,58586.13482082685,1000000000.0,339864.7800417006,1000000000.0,339864.7800417006
DZju4QMCnrFvYKs3USD9jk2hWYjDPr91MqAzC7hpump,,2024-10-27 16:52:24,0.0012498158805543218,290186.20986995904,206900000.0,258586.90568668916,206900000.0,258586.90568668916
CMLmpK94TjoVNDJKbyxwkyz4ZaUHGmw1V9aSNhnM4Ker,,2024-10-27 16:38:26,0.0024726759031920946,57138.457239431664,1000000000.0,2472675.9031920945,1000000000.0,2472675.9031920945
B7hx74SWaVF5wVDiFhxRPzR4iVP4tcxqUNf9SNb6pump,,2024-10-27 15:32:09,0.00026312228673610325,61527.3325857619,942454545.115539,247980.7950556346,942454545.115539,247980.7950556346
