Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
3bF1vTfDzW57V3rFKA1CvQCUxqs6cVUY8pC1Acy5fs1Y,,2024-10-27 14:53:32,0.000540217311218879,124886.52727728225,1000000000.0,540217.311218879,1000000000.0,540217.311218879
AMVrpkM6SL91DsNoeQSKoCBuczva1igUtAXCJ8C1Edac,,2024-10-27 14:47:15,0.0049300805706282095,296106.922978619,1000000000.0,4930080.570628209,1000000000.0,4930080.570628209
CefZxozhhxK88XPJoeWBczYSaBPd35tsKnziTH6Cpump,,2024-10-27 14:25:06,0.004089945767195418,292431.33790013276,999999994.76776,4089945.74579584,999999994.76776,4089945.74579584
FXX1PtSZYGPYUeuoUA5JxD8xXZHZiCkjFhpFKK2BS6B2,,2024-10-27 14:16:35,0.0002939009726004824,52894.52079185473,1000000000.0,293900.9726004824,1000000000.0,293900.9726004824
