Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
2gfyCbdeu3gNNCWofRznvDEuHascLxQc5qcBdczbc4uP,,2024-10-27 05:46:09,0.00020816750173169844,53015.370508190405,1000000000.0,208167.50173169843,1000000000.0,208167.50173169843
G4PERDUjZDtBrVqLmjsHBtLUh8RxjKfMuynoWVGCSnZ,,2024-10-27 05:37:29,0.00027763841193609567,31008.336516994066,999665524.147471,277545.54859156854,999665524.147471,277545.54859156854
94ASVkZkrkt9K2NKKEuyvWiPQGnkNsKQAqYNrAWx72if,,2024-10-27 04:07:30,0.0002454600101148037,51813.40435889096,1000000000.0,245460.0101148037,1000000000.0,245460.0101148037
6pQ5UgpPP5Ny1vfoxRRWVuFvkXAfNH5QgdWN975Sovc,,2024-10-27 03:43:07,0.0003224903806124163,64253.88867415536,1000000000.0,322490.3806124163,1000000000.0,322490.3806124163
hf8aYwMK2cYv7t4uUhUAqpdwTS3sja2z9RJMQZ2pump,,2024-10-27 02:50:45,0.0016037370248896737,205055.06046008776,999999994.938967,1603737.0167731077,999999994.938967,1603737.0167731077
B6X51M56VjmmTZ4sZ6tdPEWefSuqLp1GYSRrCzYpump,,2024-10-27 02:25:43,0.0002857048796284989,60084.34428425341,999967759.372849,285695.66832399956,999967759.372849,285695.66832399956
G1pKojoCJopPDVMMLUowsyXTaPzKPnBfNWQhraqvpump,,2024-10-27 02:11:37,0.00030889267204286256,65491.058603122685,999999299.562787,308892.45568294026,999999299.562787,308892.45568294026
EZDW15KWEhT5e61LSjAWSkhNKKWAuxBAHqEjw4qahmtj,,2024-10-27 01:45:05,0.000746454178907609,31982.140569206673,1100000000.0,821099.5967983699,1100000000.0,821099.5967983699
aLaZ7pqNznDjDUw6D15r4VCmogF8cKtYTaKaUGipump,,2024-10-27 01:34:08,0.00029385955752790264,63840.67797785673,999985846.047566,293855.39825370314,999985846.047566,293855.39825370314
Dvmw8Nq6SRoxFWP36PWRycuY8NfT7qHHGa7k3wPTbWWD,,2024-10-27 01:02:01,0.0003930576944558452,79176.15549908046,950001707.046966,373405.4807009977,950001707.046966,373405.4807009977
4qe5LzsmEJwr2rusq2Q4tvtEB1wdtpH6CokuCmAKpump,,2024-10-27 01:01:10,0.0006585617134641258,121826.25870253365,999986792.15103,658553.0152804769,999986792.15103,658553.0152804769
HHLT4ZYxyCVMpRn8dve35fqhnxj4KAcG8bEjBMeePn7g,,2024-10-27 00:52:03,4.271826891832869e-05,298634.180416113,7500000000.0,320387.0168874652,7500000000.0,320387.0168874652
