datetime,address,c,h,l,o,type,v
2024-10-22 19:17:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.001230893200316117,0.0014839058312538056,0.001164240451176772,0.0014794656344318414,1m,170833089.87764403
2024-10-22 19:18:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0010260338450901096,0.0014654792712968606,0.000911075331723839,0.001230893200316117,1m,64685580.149434
2024-10-22 19:19:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0012694821790489876,0.0014789216293166789,0.0009740489130924747,0.0010260338450901096,1m,27111510.378388003
2024-10-22 19:20:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0014393027661927461,0.0015730787999011357,0.001073361137759084,0.0012694821790489876,1m,36172404.48349301
2024-10-22 19:21:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0014088650985399484,0.001880770049355817,0.0013839011607850358,0.0014393027661927461,1m,29915488.29063499
2024-10-22 19:22:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0015655361330125094,0.0020171982206506735,0.0013671955587119416,0.0014088650985399484,1m,23762644.687628
2024-10-22 19:23:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0011081277957691801,0.0015717697502045781,0.0009749303402498252,0.0015655361330125094,1m,39064726.757548
2024-10-22 19:24:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.00129579300492503,0.00129579300492503,0.000860771261984434,0.0011081277957691801,1m,28381449.495729003
2024-10-22 19:25:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0007078046086939318,0.001312179832994309,0.0006087083048694011,0.00129579300492503,1m,67262833.13929902
2024-10-22 19:26:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0007081449428464789,0.0009169477272862918,0.0004999980860382191,0.0007078046086939318,1m,72649141.94434899
2024-10-22 19:27:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0008786871470390776,0.0010246052929770582,0.0006656021502899074,0.0007081449428464789,1m,49712848.26022701
2024-10-22 19:28:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0015865959301375058,0.0015865959301375058,0.0008786871470390776,0.0008786871470390776,1m,29814602.38459901
2024-10-22 19:29:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0012558417202687784,0.0018002453377182245,0.0010280839105031108,0.0015865959301375058,1m,42133289.300326996
2024-10-22 19:30:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.001225218968167029,0.0018640561797578668,0.001185481588109103,0.0012558417202687784,1m,32830158.795664
2024-10-22 19:31:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0011592948767202257,0.0014490847839628187,0.0009106787176556151,0.001225218968167029,1m,36469733.329772994
2024-10-22 19:32:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0007401458274580278,0.0012005028270919123,0.000678429132181434,0.0011592948767202257,1m,61807731.581247985
2024-10-22 19:33:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0008886601138638924,0.0010543558972119574,0.000531832024087027,0.0007401458274580278,1m,47616956.501847
2024-10-22 19:34:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0011195495144478475,0.0013705087324561596,0.0008886601138638924,0.0008886601138638924,1m,29754472.838686004
2024-10-22 19:35:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0015928326986090768,0.0015928326986090768,0.0011195495144478475,0.0011195495144478475,1m,23684140.55134301
2024-10-22 19:36:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0011995500889302717,0.0018697879520924252,0.001198771567725836,0.0015928326986090768,1m,35690167.907368004
2024-10-22 19:37:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.001639172284445544,0.0020252560947755546,0.0011710596135333263,0.0011995500889302717,1m,18702479.226373997
2024-10-22 19:38:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0010264045729281106,0.001639172284445544,0.0009470743928598889,0.001639172284445544,1m,42346883.338565014
2024-10-22 19:39:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0008446451788097272,0.0011880973121010524,0.0006528149869829774,0.0010264045729281106,1m,33824356.23781
2024-10-22 19:40:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.00036384662202911986,0.0008446451788097272,0.00032529159377163317,0.0008446451788097272,1m,92735594.210306
2024-10-22 19:41:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0004578632678430501,0.0004578632678430501,0.00036384662202911986,0.00036384662202911986,1m,8905603.089221999
2024-10-22 19:42:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.00048115911416739065,0.0009246871596757828,0.0004578632678430501,0.0004578632678430501,1m,47898364.97738999
2024-10-22 19:43:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0003853493515511712,0.000699765931632091,0.0003077278143586648,0.00048115911416739065,1m,72079339.81144202
2024-10-22 19:44:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.00025697119936565576,0.0006389628249232502,0.00023149122000805646,0.0003853493515511712,1m,89672860.77547097
2024-10-22 19:45:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.00019535354494457923,0.000271697688509275,8.357231272888977e-05,0.00025697119936565576,1m,179981186.95662495
2024-10-22 19:46:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.00010050712656422582,0.00031022034368344867,9.42595435364061e-05,0.00019535354494457923,1m,147961079.167586
2024-10-22 19:47:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.00016851365979792118,0.00016867256919392892,0.00010050712656422582,0.00010050712656422582,1m,38017608.115674995
2024-10-22 19:48:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.00026980841248350364,0.00026980841248350364,0.00016851365979792118,0.00016851365979792118,1m,28711772.078933
2024-10-22 19:49:00,F52ygRn6uopVmvN938tJo7mf693EVwmacjHnU55Apump,0.0006932699973790723,0.0006932699973790723,0.00026980841248350364,0.00026980841248350364,1m,38950418.592686005
