token_address,qualification_date,current_price,market_cap
H758qwhw8YHLbDYmJsdN6Jta2ioguZ53PY6Qcisupump,2024-12-12 20:40:36,0.0004643512395435,
3KCDgWw1C6PdjUsUXonYm6TGaDWKsLxmEjdBP7s8pump,2024-12-12 20:40:36,0.0006542162137297,
ATEWnH7CyLUyDAYVnUS4jxBi243SWUnBmmpRf3QRpump,2024-12-12 20:40:36,0.0005445443898459,
tqrRt3AsuGa3aYYSvABMDrPJEWVzpAnh3p6LxXGpump,2024-12-12 20:40:36,0.0006761872341696,
FQnSa9XvoXVzC15MnoNyCCs9vNhF5AKQuFuZ5Dkhpump,2024-12-12 20:40:36,0.0010713381581824,
KnrmAHo1wW2fGqVXcSZSpo6kmiKam5vNbDByrURpump,2024-12-12 20:40:36,0.0009040750157746,
