datetime,address,c,h,l,o,type,v,token,timestamp
2024-10-28 03:00:00,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,0.0023674895792134476,0.003428407043484641,0.00013177513639994659,0.00013177513639994659,1H,3840867789.6908236,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,2024-10-28 03:00:00
2024-10-28 03:00:00,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,0.0023674895792134476,0.003428407043484641,0.00013177513639994659,0.00013177513639994659,1H,3840867789.6908236,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,2024-10-28 03:00:00
2024-10-28 04:00:00,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,0.0018516682407478423,0.005665554002876592,0.001345849560090868,0.0023674895792134476,1H,2017247825.56604,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,2024-10-28 04:00:00
2024-10-28 04:00:00,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,0.0018516682407478423,0.005665554002876592,0.001345849560090868,0.0023674895792134476,1H,2017247825.56604,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,2024-10-28 04:00:00
2024-10-28 05:00:00,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,0.0016853922065610193,0.0024989822634407964,0.0008215771458198627,0.0018516682407478423,1H,1057997857.1234401,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,2024-10-28 05:00:00
2024-10-28 05:00:00,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,0.0016853922065610193,0.0024989822634407964,0.0008215771458198627,0.0018516682407478423,1H,1057997857.1234401,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,2024-10-28 05:00:00
2024-10-28 06:00:00,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,0.001232153695565841,0.0018488053076317062,0.0009106676482483923,0.0016853922065610193,1H,217613953.85602245,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,2024-10-28 06:00:00
2024-10-28 06:00:00,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,0.001232153695565841,0.0018488053076317062,0.0009106676482483923,0.0016853922065610193,1H,217613953.85602245,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,2024-10-28 06:00:00
2024-10-28 07:00:00,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,0.0013184507994386224,0.0014604985521231052,0.0009582715083886826,0.001232153695565841,1H,149488254.28154293,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,2024-10-28 07:00:00
2024-10-28 07:00:00,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,0.0013184507994386224,0.0014604985521231052,0.0009582715083886826,0.001232153695565841,1H,149488254.28154293,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,2024-10-28 07:00:00
2024-10-28 08:00:00,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,0.0018106494421818236,0.0022788773169629124,0.0009932580029836618,0.0013184507994386224,1H,183657421.36270013,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,2024-10-28 08:00:00
2024-10-28 08:00:00,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,0.0018106494421818236,0.0022788773169629124,0.0009932580029836618,0.0013184507994386224,1H,183657421.36270013,7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,2024-10-28 08:00:00
