Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
GqMJgCJAa6wCbGzQPfBLSVEsjrVNnuHC2KE2rvZB4ec4,,2024-10-27 09:01:24,0.0019314752345621874,132458.59936293578,1000000000.0,1931475.2345621875,1000000000.0,1931475.2345621875
HfCkLEQvAWRmRYxidG7DhLRCx4fwCCkBmQi58d98fGAH,,2024-10-27 08:58:45,0.0012076221270914554,139647.29386117109,1000000000.0,1207622.1270914555,1000000000.0,1207622.1270914555
3sSzuQBYuFyaLdZaPdvU5ZdZonJdo1Sc2LLiuvbXpump,,2024-10-27 08:46:19,0.0015828341122708142,95107.06927948486,1000000000.0,1582834.1122708141,1000000000.0,1582834.1122708141
5aQ9otpFYLJDJpex7nFJCrRzsdhuCcPDSdwWVMsYxPRX,,2024-10-27 08:45:22,0.00021556288611357803,41947.51200352712,1000000000.0,215562.88611357802,1000000000.0,215562.88611357802
ErQa4H1JhXFfooaPnAFX3wiJucajzCgCquGtgbbYhGs8,,2024-10-27 08:39:55,0.0002009476492090104,56990.219402891555,1000000000.0,200947.64920901041,1000000000.0,200947.64920901041
JXjr6Cop2tjPiy8sbYvMpqSoGKysmpdBx9aabwid7RH,,2024-10-27 08:14:09,0.00046909666718507624,100780.47803804369,1000000000.0,469096.6671850762,1000000000.0,469096.6671850762
pcEgPrpHFuFCmSSfWUykJfQv7AUfUD1xbhw71oHy7om,,2024-10-27 07:36:56,0.00028446238255544124,55163.976413218734,999999618.002758,284462.27389159566,999999618.002758,284462.27389159566
9rLGTvxXEhhdyZtJA34pFV21oZhsi3MRho9hv54vpump,,2024-10-27 06:05:01,0.0002608253890487286,63180.90349200627,999999151.61211,260825.1677676271,999999151.61211,260825.1677676271
2xtF1kZQQ14dvVjTsAASPM5Jxax9Gpat8tMETegqpump,,2024-10-27 05:46:26,0.0009342071195599037,106346.70609879482,999999345.331408,934206.5079638441,999999345.331408,934206.5079638441
6Rx89EvU1fNGv5htXGTUs3HPoQjcYSLh8KDd5RPwpump,,2024-10-27 05:40:21,0.0023570328052745847,201950.31321620703,999999070.342733,2357030.6140419086,999999070.342733,2357030.6140419086
