Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
CefZxozhhxK88XPJoeWBczYSaBPd35tsKnziTH6Cpump,,2024-10-27 14:25:06,0.004221294209750125,321472.2688411753,999999999.999999,4221294.2097501205,999999999.999999,4221294.2097501205
FXX1PtSZYGPYUeuoUA5JxD8xXZHZiCkjFhpFKK2BS6B2,,2024-10-27 14:16:35,0.00023773561285991938,35586.19610459757,1000000000.0,237735.61285991938,1000000000.0,237735.61285991938
41TYcq4Wfv2qVn5REyZU648KNUzZWShGNX9G6i3Qddni,,2024-10-27 13:33:34,2.114024871117816e-05,328496.27587841544,9800000000.0,207174.43736954595,9800000000.0,207174.43736954595
FvLjA1gxFgYSGdxjBgjJBchD5XRdrwvfZaCMyTBdpump,,2024-10-27 13:11:34,0.00028789405314565375,63601.06368595936,999999999.411588,287894.05297625344,999999999.411588,287894.05297625344
CgLLkorh336M7odreKtSrYvDLuWwbvu5LJi6nFukpump,,2024-10-27 13:08:11,0.00021628123961687704,56637.99620209151,999926283.951285,216265.2962184813,999926283.951285,216265.2962184813
