datetime,address,c,h,l,o,type,v
2024-11-08 09:30:00,7UZb1ziXGF4BweCzANnT1iHFqzcSS8YPSRY9jZ7zpump,0.0005112100545711872,0.0006467715865556952,5.2766288014495685e-05,7.682584166488115e-05,15m,3132254540.4569807
2024-11-08 09:45:00,7UZb1ziXGF4BweCzANnT1iHFqzcSS8YPSRY9jZ7zpump,0.0010361810335775558,0.0012528403561825842,0.00037372841605767555,0.0005112100545711872,15m,1862101856.2059436
2024-11-08 10:00:00,7UZb1ziXGF4BweCzANnT1iHFqzcSS8YPSRY9jZ7zpump,0.0014418404252969817,0.0016552728883539997,0.0008358184414840232,0.0010361810335775558,15m,1054398582.598501
2024-11-08 10:15:00,7UZb1ziXGF4BweCzANnT1iHFqzcSS8YPSRY9jZ7zpump,0.0010900280729721486,0.0020107211737322344,0.0009870399556322182,0.0014418404252969817,15m,623581677.8146718
2024-11-08 10:30:00,7UZb1ziXGF4BweCzANnT1iHFqzcSS8YPSRY9jZ7zpump,0.0011211817375487386,0.0014727021164581875,0.0008745801787251971,0.0010900280729721486,15m,483361832.1773858
2024-11-08 10:45:00,7UZb1ziXGF4BweCzANnT1iHFqzcSS8YPSRY9jZ7zpump,0.001329722579907048,0.00177512910676592,0.0011156943491539661,0.0011211817375487386,15m,321408539.25743127
2024-11-08 11:00:00,7UZb1ziXGF4BweCzANnT1iHFqzcSS8YPSRY9jZ7zpump,0.0013915665395802022,0.0017795862870718336,0.001087039364957995,0.001329722579907048,15m,242363159.89736918
2024-11-08 11:15:00,7UZb1ziXGF4BweCzANnT1iHFqzcSS8YPSRY9jZ7zpump,0.0020600550854204917,0.0021989226519560675,0.0013711204756322115,0.0013915665395802022,15m,178487131.14735293
2024-11-08 11:30:00,7UZb1ziXGF4BweCzANnT1iHFqzcSS8YPSRY9jZ7zpump,0.0015917883959369393,0.002146098146670705,0.0015399148106976894,0.0020600550854204917,15m,122034033.67755912
2024-11-08 11:45:00,7UZb1ziXGF4BweCzANnT1iHFqzcSS8YPSRY9jZ7zpump,0.0012265651075262687,0.0016748634599829551,0.0011701347783908329,0.0015917883959369393,15m,184359970.97681487
2024-11-08 12:00:00,7UZb1ziXGF4BweCzANnT1iHFqzcSS8YPSRY9jZ7zpump,0.0011784971884263933,0.0014113859429918541,0.0009090761085992976,0.0012265651075262687,15m,280867377.66878694
2024-11-08 12:15:00,7UZb1ziXGF4BweCzANnT1iHFqzcSS8YPSRY9jZ7zpump,0.001109444123709346,0.0013431455298236047,0.0009021474403374188,0.0011784971884263933,15m,264504831.1149663
