datetime,address,c,h,l,o,type,v,token,timestamp
2024-11-18 15:00:00,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,0.0003027385731644825,0.0005745912974588481,6.421704928233365e-05,0.00018069087068010227,1H,10081629716.21505,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,2024-11-18 15:00:00
2024-11-18 16:00:00,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,0.0009641644967046175,0.0017365021251588726,0.00029156438005699576,0.0003027385731644825,1H,5279817660.681593,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,2024-11-18 16:00:00
2024-11-18 17:00:00,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,0.0008597953501542884,0.002501479949426142,0.0006964240617174869,0.0009641644967046175,1H,1638687752.884928,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,2024-11-18 17:00:00
2024-11-18 18:00:00,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,0.00014057401300759443,0.001299134392547335,6.92077964188446e-05,0.0008597953501542884,1H,3292342221.3175416,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,2024-11-18 18:00:00
2024-11-18 19:00:00,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,0.00010655082004981575,0.00017424170121326055,8.856607633814152e-05,0.00014057401300759443,1H,1319621654.8530567,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,2024-11-18 19:00:00
2024-11-18 20:00:00,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,7.527353741517043e-05,0.00013441684335390095,7.205381312349192e-05,0.00010655082004981575,1H,724385056.528852,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,2024-11-18 20:00:00
2024-11-18 21:00:00,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,5.077014157951615e-05,8.389065562248844e-05,4.949966198698052e-05,7.527353741517043e-05,1H,518346702.829241,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,2024-11-18 21:00:00
2024-11-18 22:00:00,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,5.8324862239062565e-05,6.801765643281008e-05,4.9551146868269025e-05,5.077014157951615e-05,1H,447744262.58490765,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,2024-11-18 22:00:00
2024-11-18 23:00:00,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,3.971063724316467e-05,5.8324862239062565e-05,3.971063724316467e-05,5.8324862239062565e-05,1H,304696257.419013,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,2024-11-18 23:00:00
2024-11-19 00:00:00,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,3.9593429423416583e-05,4.872345160400815e-05,3.640757583022014e-05,3.971063724316467e-05,1H,268938589.60767704,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,2024-11-19 00:00:00
2024-11-19 01:00:00,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,3.954061634697816e-05,4.694365825695021e-05,3.309585020799692e-05,3.9593429423416583e-05,1H,267857405.58502495,F892kxJ9RT3rknZpQFRT1wHZnH6wmEbp8qAqpytepump,2024-11-19 01:00:00
