Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
5ULDXfva7noqKU8D2E3fHC7fkgncm6dAHEUfLrDZ3mjE,,2024-10-27 03:05:54,0.0003363184555246236,44112.08778996541,1000000000.0,336318.4555246236,1000000000.0,336318.4555246236
hf8aYwMK2cYv7t4uUhUAqpdwTS3sja2z9RJMQZ2pump,,2024-10-27 02:50:45,0.0005054489540234283,95674.24034861138,1000000000.0,505448.9540234283,1000000000.0,505448.9540234283
aLaZ7pqNznDjDUw6D15r4VCmogF8cKtYTaKaUGipump,,2024-10-27 01:34:08,0.000641637470592463,80745.27384606961,999985846.047567,641628.3888862251,999985846.047567,641628.3888862251
CanvZw2HyxPJMUmqNtu6zpvcqacCSqEH4dXqoyh4U6Gc,,2024-10-27 01:21:07,0.00028190307508468127,31218.52893527544,1000000000.0,281903.0750846813,1000000000.0,281903.0750846813
Dvmw8Nq6SRoxFWP36PWRycuY8NfT7qHHGa7k3wPTbWWD,,2024-10-27 01:02:01,0.0003083261278751978,68708.6654934154,950001707.046966,292910.34780861903,950001707.046966,292910.34780861903
4qe5LzsmEJwr2rusq2Q4tvtEB1wdtpH6CokuCmAKpump,,2024-10-27 01:01:10,0.00029643506818867574,70275.67422584967,999986792.15103,296431.1529190657,999986792.15103,296431.1529190657
DEGRZALfkV1KAPbV82Xb5hjsZYvwS6VAmGG1KSbc3KAv,,2024-10-26 23:27:00,0.0005216074693969575,100635.45670370842,1000000000.0,521607.4693969575,1000000000.0,521607.4693969575
7rRfJ5tdUjFPCWZRyYM7UNnfrpK1dqwzfpMYDknspump,,2024-10-26 23:09:42,0.00105181093273444,112461.4423806705,999999999.343372,1051810.9320437915,999999999.343372,1051810.9320437915
2TobzM4NNpEvyVAEpFC8AkxJGBHz8fFgMksK1gBy5dub,,2024-10-26 21:39:52,0.0013793779194070487,164231.82705434365,999999654.97048,1379377.4434809473,999999654.97048,1379377.4434809473
9EeRJ2h9L7vDBHPadknm9UY3TBBfFxb4qQzC8T8qQMg6,,2024-10-26 21:04:46,0.0007846070783218116,35270.653195896244,1000000000.0,784607.0783218116,1000000000.0,784607.0783218116
CnTFQGX95Kw6XJVHxGgyWQoLrrU4o8UaEwDzE7D2pump,,2024-10-26 20:40:38,0.0004762183410549018,77191.88720259204,999999951.26484,476218.31784632476,999999951.26484,476218.31784632476
BpkTfxEAKoAXm5YDo6mAqtTBpfZqhjRQnG76fJb5pump,,2024-10-26 20:10:27,0.003272968756309424,223019.81673715505,999999936.693857,3272968.549110396,999999936.693857,3272968.549110396
