Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
3T4tFJjNrY8eRStvHD2rs7Xcxi34MxRoG2pwd6aenHTd,,2024-10-27 10:18:03,0.002579866289200403,117990.2544159558,1000000000.0,2579866.289200403,1000000000.0,2579866.289200403
6MAWnfagDCzqmHQh88FVt9F1zzLqXpwGJpaL7zUTpump,,2024-10-27 10:17:43,0.00031125958053196076,53974.50833934424,1000000000.0,311259.58053196076,1000000000.0,311259.58053196076
8WNGoZxo4wcVJ5aKBmHBzR8dgjWTWNvgokNHYuyYpump,,2024-10-27 10:14:25,0.000657636599637858,132183.10946806608,1000000000.0,657636.599637858,1000000000.0,657636.599637858
F3zJzRbdGJUC4PKhZPpokttpesZTgRcVPDWrDGg6pump,,2024-10-27 10:02:53,0.0002102438949738006,60027.482430774064,999999999.391221,210243.89484580854,999999999.391221,210243.89484580854
CP6xhCQw5x4KJdcD3WLnnqA6naMRxeQcfQeVTWBhpump,,2024-10-27 09:28:58,0.00034840136038649194,71568.89321702022,1000000000.0,348401.3603864919,1000000000.0,348401.3603864919
BuNqSGzCTiGJtypeghX4hZ1w3UTWiVePVz5CGijzo3Zb,,2024-10-27 08:59:55,0.00020760013869218188,47713.623820048306,1000000000.0,207600.13869218188,1000000000.0,207600.13869218188
3CGZ55FMzemCY3smaG5iFEfqnzS8MKo7Bx8UR6sfpump,,2024-10-27 08:51:10,0.0002685164557091316,63291.249830757406,999999999.99997,268516.4557091236,999999999.99997,268516.4557091236
ErQa4H1JhXFfooaPnAFX3wiJucajzCgCquGtgbbYhGs8,,2024-10-27 08:39:55,0.0007199195195138001,93931.7788184237,999999999.526944,719919.5191732378,999999999.526944,719919.5191732378
JXjr6Cop2tjPiy8sbYvMpqSoGKysmpdBx9aabwid7RH,,2024-10-27 08:14:09,0.0002876277036399011,90877.62263804351,1000000000.0,287627.7036399011,1000000000.0,287627.7036399011
DQgxtv9ASEhGfstDuW9dCQgqCCtAGtsgrfHhprvpump,,2024-10-27 08:07:50,0.0010526007023129967,341538.5445270161,206900000.0,217783.085308559,206900000.0,217783.085308559
