Address,0,address,buy_1h,buy_1h_change_percent,buy_24h,buy_24h_change_percent,buy_2h,buy_2h_change_percent,buy_30m,buy_30m_change_percent,buy_4h,buy_4h_change_percent,buy_8h,buy_8h_change_percent,buy_history_1h,buy_history_24h,buy_history_2h,buy_history_30m,buy_history_4h,buy_history_8h,history_12h_price,history_1h_price,history_24h_price,history_2h_price,history_30m_price,history_4h_price,history_6h_price,history_8h_price,holder,last_trade_human_time,last_trade_unix_time,market,price,price_change_12h_percent,price_change_1h_percent,price_change_24h_percent,price_change_2h_percent,price_change_30m_percent,price_change_4h_percent,price_change_6h_percent,price_change_8h_percent,sell_1h,sell_1h_change_percent,sell_24h,sell_24h_change_percent,sell_2h,sell_2h_change_percent,sell_30m,sell_30m_change_percent,sell_4h,sell_4h_change_percent,sell_8h,sell_8h_change_percent,sell_history_1h,sell_history_24h,sell_history_2h,sell_history_30m,sell_history_4h,sell_history_8h,trade_1h,trade_1h_change_percent,trade_24h,trade_24h_change_percent,trade_2h,trade_2h_change_percent,trade_30m,trade_30m_change_percent,trade_4h,trade_4h_change_percent,trade_8h,trade_8h_change_percent,trade_history_1h,trade_history_24h,trade_history_2h,trade_history_30m,trade_history_4h,trade_history_8h,unique_wallet_1h,unique_wallet_1h_change_percent,unique_wallet_24h,unique_wallet_24h_change_percent,unique_wallet_2h,unique_wallet_2h_change_percent,unique_wallet_30m,unique_wallet_30m_change_percent,unique_wallet_4h,unique_wallet_4h_change_percent,unique_wallet_8h,unique_wallet_8h_change_percent,unique_wallet_history_1h,unique_wallet_history_24h,unique_wallet_history_2h,unique_wallet_history_30m,unique_wallet_history_4h,unique_wallet_history_8h,volume_1h,volume_1h_change_percent,volume_1h_usd,volume_24h,volume_24h_change_percent,volume_24h_usd,volume_2h,volume_2h_change_percent,volume_2h_usd,volume_30m,volume_30m_change_percent,volume_30m_usd,volume_4h,volume_4h_change_percent,volume_4h_usd,volume_8h,volume_8h_change_percent,volume_8h_usd,volume_buy_1h,volume_buy_1h_change_percent,volume_buy_1h_usd,volume_buy_24h,volume_buy_24h_change_percent,volume_buy_24h_usd,volume_buy_2h,volume_buy_2h_change_percent,volume_buy_2h_usd,volume_buy_30m,volume_buy_30m_change_percent,volume_buy_30m_usd,volume_buy_4h,volume_buy_4h_change_percent,volume_buy_4h_usd,volume_buy_8h,volume_buy_8h_change_percent,volume_buy_8h_usd,volume_buy_history_1h,volume_buy_history_1h_usd,volume_buy_history_24h,volume_buy_history_24h_usd,volume_buy_history_2h,volume_buy_history_2h_usd,volume_buy_history_30m,volume_buy_history_30m_usd,volume_buy_history_4h,volume_buy_history_4h_usd,volume_buy_history_8h,volume_buy_history_8h_usd,volume_history_1h,volume_history_1h_usd,volume_history_24h,volume_history_24h_usd,volume_history_2h,volume_history_2h_usd,volume_history_30m,volume_history_30m_usd,volume_history_4h,volume_history_4h_usd,volume_history_8h,volume_history_8h_usd,volume_sell_1h,volume_sell_1h_change_percent,volume_sell_1h_usd,volume_sell_24h,volume_sell_24h_change_percent,volume_sell_24h_usd,volume_sell_2h,volume_sell_2h_change_percent,volume_sell_2h_usd,volume_sell_30m,volume_sell_30m_change_percent,volume_sell_30m_usd,volume_sell_4h,volume_sell_4h_change_percent,volume_sell_4h_usd,volume_sell_8h,volume_sell_8h_change_percent,volume_sell_8h_usd,volume_sell_history_1h,volume_sell_history_1h_usd,volume_sell_history_24h,volume_sell_history_24h_usd,volume_sell_history_2h,volume_sell_history_2h_usd,volume_sell_history_30m,volume_sell_history_30m_usd,volume_sell_history_4h,volume_sell_history_4h_usd,volume_sell_history_8h,volume_sell_history_8h_usd,0,liquidityAddedAt,0_market,Address_market,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap,RugCheck_Score,Risk_Status
6vgWiiSn11E8pi7ezVzfUrokwzCmZgKWyrbEspxhEPU4,,6vgWiiSn11E8pi7ezVzfUrokwzCmZgKWyrbEspxhEPU4,536,23.218390804597703,1490,,971,87.09055876685935,415,242.97520661157023,1490,,1490,,435,0,519,121,0,0,0.01900131251544733,0.018095179869929045,0.01900131251544733,0.0180010774126199,0.01835283285249942,0.01900131251544733,0.01900131251544733,0.01900131251544733,105,2024-12-04T10:33:22,1733308402,1,0.017560937122929495,-4.315592498845939,0.47589152767953696,-4.315592498845939,1.0011394379214584,-0.9346761670509599,-4.315592498845939,-4.315592498845939,-4.315592498845939,33,-23.25581395348837,198,,76,-37.704918032786885,24,166.66666666666669,198,,198,,43,0,122,9,0,0,569,19.03765690376569,1688,,1047,63.338533541341654,439,237.69230769230768,1688,,1688,,478,0,641,130,0,0,18,0,91,,26,-68.67469879518072,14,16.666666666666664,91,,91,,18,0,83,12,0,0,4659504.495165998,-14.98351589277631,86783.114649538,15877124.190163003,,298511.13698356226,10140211.612257995,76.75381094897197,190431.86778941297,2475336.4752969965,13.330863412488958,46477.54584307084,15877124.190163003,,298511.13698356226,15877124.190163003,,298511.13698356226,3233480.458952998,2.7151287896630216,60141.22705664816,9328762.404189007,,175777.96709714658,6381488.446728997,116.52172613870778,120042.24442200949,1809837.4234089986,27.127192577276194,33759.13359080291,9328762.404189007,,175777.96709714658,9328762.404189007,,175777.96709714658,3148007.987776,59901.01736536162,0,0,2947273.9574600006,55735.722675137156,1423643.0355439978,26382.093465845188,0,0,0,0,5480707.117092,103648.75313987533,0,0,5736912.577904998,108079.2691941493,2184168.019868996,40305.56880646704,0,0,0,0,1426024.036213,-38.86806839803886,26641.88759288983,6548361.785973996,,122733.1698864157,3758723.1655289982,34.73871267703535,70389.62336740347,665499.0518879981,-12.4947811571687,12718.412252267928,6548361.785973996,,122733.1698864157,6548361.785973996,,122733.1698864157,2332699.129316,43747.73577451372,0,0,2789638.6204449977,52343.54651901214,760524.9843249982,13923.475340621853,0,0,0,0,,2024-12-04 07:55:08,,6vgWiiSn11E8pi7ezVzfUrokwzCmZgKWyrbEspxhEPU4,0.017560937122929495,184594.3535231115,99999999.875347,1756093.710103926,99999999.875347,1756093.710103926,13399,LOW RISK
8WqkrWX8gmLPzaeaRDfKx9m3ub8B15N2DBy7V2HSv9cc,,8WqkrWX8gmLPzaeaRDfKx9m3ub8B15N2DBy7V2HSv9cc,233,43.82716049382716,1032,,395,-17.536534446764094,56,-68.36158192090396,874,453.16455696202536,1032,,162,0,479,177,158,0,2.9515738248976116e-05,0.0003593433655345263,2.9515738248976116e-05,0.00037024709479861073,0.0005323346796313116,0.0001550977654926237,2.9515738248976116e-05,2.9515738248976116e-05,273,2024-12-04T10:32:41,1733308361,1,0.0006244417132630252,1964.7331411008925,69.59300989477927,1964.7331411008925,64.59851759233541,14.480843120962856,292.9271498732105,1964.7331411008925,1964.7331411008925,113,43.037974683544306,549,,192,-29.15129151291513,31,-62.19512195121951,463,438.3720930232558,549,,79,0,271,82,86,0,346,43.56846473029046,1581,,587,-21.73333333333333,87,-66.40926640926641,1337,447.9508196721311,1581,,241,0,750,259,244,0,253,15.52511415525114,1233,,446,-36.64772727272727,68,-66,1135,815.3225806451612,1233,,219,0,704,200,124,0,48765908.78690001,-3.117137364244331,28307.043461534617,537100658.1218822,,158042.25408454664,99100826.088262,-53.61433761209332,50986.199267617376,16654120.1650866,-48.137052217098976,9246.729354816654,312746209.13683724,39.398264911468104,108950.45196637616,537100658.1218822,,158042.25408454664,24208934.565697562,-14.804471658878843,14080.870352933725,307094833.63197714,,83981.56268534312,52624668.392437086,-51.32129471341409,27027.733307408875,10430250.735205432,-24.30154531796903,5721.820711116193,160730806.55412453,9.815785861528834,56541.441155774315,307094833.63197714,,83981.56268534312,28415733.826739687,12946.862954475182,0,0,108106138.16168718,29513.707848365382,13778683.830492154,8359.04964181756,146364027.07785246,27440.121529568816,0,0,50334917.30136226,22679.15580608282,0,0,213645383.04857498,57964.25269875875,32111788.62181333,19060.314106717982,224354448.98504475,49091.80211817057,0,0,24556974.221202455,12.034165185185147,14226.173108600891,230005824.48990503,,74060.69139920354,46476157.69582492,-55.96315119969262,23958.4659602085,6223869.429881169,-66.05119808823912,3524.908643700461,152015402.58271274,94.91547662559043,52409.010810601845,230005824.48990503,,74060.69139920354,21919183.47462257,9732.292851607639,0,0,105539244.8868878,28450.54485039337,18333104.791321177,10701.264464900421,77990421.90719229,21651.680588601757,0,0,,2024-12-04 05:55:19,,8WqkrWX8gmLPzaeaRDfKx9m3ub8B15N2DBy7V2HSv9cc,0.0006244417132630252,23106.325591196968,999999999.9956166,624441.713260288,999999999.9956166,624441.713260288,500,LOW RISK
44kADDrmgQQ4apKeJpJCHD2WpieZveLY7fXmZgRS2FGa,,44kADDrmgQQ4apKeJpJCHD2WpieZveLY7fXmZgRS2FGa,16,-92.34449760765551,48632,,225,-55.00000000000001,3,-76.92307692307693,723,-98.46912848310325,47951,6941.262848751836,209,0,500,13,47228,681,0.00015492168710392291,0.0009929800385603928,0.00015492168710392291,0.001008284688214385,0.0008036961250737838,0.0009681617777991817,0.0010490224998291459,0.0011266863147994949,272,2024-12-04T10:29:40,1733308180,1,0.0008324044914310144,437.3009634586298,-16.171958640524515,437.3009634586298,-17.44437586473049,3.570950692256121,-14.023075842971448,-20.65034662733031,-26.120011712055373,27,-77.5,1297,,147,-44.9438202247191,8,-57.89473684210527,413,-14.137214137214137,894,121.8362282878412,120,0,267,19,481,403,43,-86.93009118541033,49929,,372,-51.499348109517605,11,-65.625,1136,-97.61889790186338,48845,4405.9963099630995,329,0,767,32,47709,1084,32,-87.25099601593625,2010,,274,-47.30769230769231,11,-57.692307692307686,780,-12.260967379077616,1642,274.88584474885846,251,0,520,26,889,438,15195860.636150591,-79.5978365165827,12986.707998559114,2205648046.8789043,,1158275.508612671,89677474.55176201,-50.75404893935844,87882.78936755712,959901.9409467226,-93.25720198057203,799.7834150815755,271084886.1602086,-11.521324150141798,265301.2034535161,577469315.5793614,-64.53280561413241,576902.3965276112,4377026.87255711,-87.99317609213884,3603.8278194815744,1561584644.718076,,603761.6006976331,40831520.634987,-55.61809823513091,40358.44698059629,53350.32438272354,-98.76608891094637,44.57582530699278,132485004.93507412,-12.5890554599945,130197.34902863066,284050699.1765322,-77.76570241692295,284798.72426694684,36454493.762429245,36754.61916111459,0,0,92000385.3176647,90194.33440991264,4323676.548173415,3559.2519941746036,151565694.2414568,154601.37523831602,1277533945.541543,318962.8764306872,74481613.91561073,74896.08136899775,0,0,182101213.64360088,178127.51390841982,14235958.695202876,12186.924583477596,306384429.4191514,311601.1930740967,1628178731.2995427,581373.1120850598,10818833.763593482,-71.54968948473388,9382.88017907754,644063402.1608282,,554513.9079150377,48845953.91677502,-45.78745298536355,47524.34238696083,906551.6165639991,-90.85425936109297,755.2075897745827,138599881.22513446,-10.476027939347775,135103.85442488547,293418616.4028293,-16.32026816867182,292103.67226066435,38027120.153181486,38141.46220788315,0,0,90100828.32593617,87933.17949850716,9912282.147029461,8627.672589302992,154818735.1776946,156999.81783578065,350644785.7579996,262410.23565437255,,2024-12-03 23:46:09,,44kADDrmgQQ4apKeJpJCHD2WpieZveLY7fXmZgRS2FGa,0.0008324044914310144,111763.31587607245,999999799.4973222,832404.3245316849,999999799.4973222,832404.3245316849,500,LOW RISK
4LXEhA1P8bLuJgCmPb6xjWGHCwXAgaHmYjQGBvzqPQzp,,4LXEhA1P8bLuJgCmPb6xjWGHCwXAgaHmYjQGBvzqPQzp,40986,8.17102137767221,316160,,78876,30.53321417932678,17743,-23.663038334122103,139133,35.12256234946779,242101,226.9426063470628,37890,0,60426,23243,102968,74050,0.0008069799139236476,0.00023630760038031092,0.00034542293023307423,0.00033232187483028645,0.00023852443939534375,0.0005013332387375983,0.0002598419902467209,0.0006078391895857271,2140,2024-12-04T10:33:20,1733308400,2,0.00026187299519272544,-68.5642468285332,7.351694772441906,-26.559532769529127,-23.66430467031243,6.353971327814073,-49.398883959271785,-2.371355128752334,-58.26524215109444,315,-30.616740088105725,8580,,769,-15.956284153005464,182,36.84210526315789,1685,-27.65135251180764,4014,-12.070098576122673,454,0,915,133,2329,4565,41301,7.711767160442312,324740,,79645,29.839748292333024,17925,-23.318788501026695,140818,33.73410448540794,246115,213.06366469503274,38344,0,61341,23376,105297,78615,334,-34.12228796844182,5348,,776,-4.551045510455105,206,22.61904761904762,1437,-28.614008941877795,3008,-3.5588329592818213,507,0,813,168,2013,3119,281287610.27211076,-42.058247111680686,77357.45672178708,9097453758.818281,,4145293.8399380464,766753783.1962931,41.925656178040704,208796.90601540916,166798715.05522096,45.6898634048631,48129.583083816804,1309109751.0761557,-43.41800755805829,431276.5311605881,3622760604.604187,-33.821709897147294,1284366.0389901127,139923423.9967854,-41.43372496534582,38577.93816515749,4881581391.374099,,2093641.4711091013,378838096.1592075,36.021175231642715,103353.05197335672,81733621.8695792,40.46038804343453,23669.92677883956,658226591.677792,-43.2534068087548,218876.57144473906,1818166871.1928263,-40.649007576250916,647911.3099551321,238914672.1624202,64775.113808199734,0,0,278514058.9426977,115304.05721211001,58189802.12720524,14908.011386316186,1159940279.5150394,429034.7385103925,3063414438.315767,1445730.140060588,485466172.92418253,131439.44929362062,0,0,540250299.9418426,221975.6501988397,114488895.216888,29227.87363796967,2313650853.5280404,853089.5078295291,5474243288.809336,2860812.380856104,141364186.27532536,-42.66342494831427,38779.51855662959,4215872367.444182,,2051652.3688289453,387915687.03708565,48.2086261941666,105443.85404205245,85065093.18564178,51.09496177875486,24459.65630497725,650883159.3983637,-43.58349710409875,212399.95971584902,1804593733.4113605,-25.146335749138473,636454.7290349806,246551500.76176232,66664.33548542089,0,0,261736240.99914488,106671.59298672968,56299093.08968276,14319.862251653485,1153710574.013001,424054.7693191366,2410828850.493569,1415082.240795516,,2024-12-03 21:56:22,,4LXEhA1P8bLuJgCmPb6xjWGHCwXAgaHmYjQGBvzqPQzp,0.00026187299519272544,43603.09364053105,999995550.2853,261871.8299326092,999995550.2853,261871.8299326092,2400,LOW RISK
9m8rkmFsvpXdQ9Wkrf8T6MtqghTrScrEnH4XowYQvcXD,,9m8rkmFsvpXdQ9Wkrf8T6MtqghTrScrEnH4XowYQvcXD,1955,-11.257376305038584,29438,,4158,40,859,-21.624087591240876,7124,14.644351464435147,13338,-12.099644128113878,2203,0,2970,1096,6214,15174,0.0005396973881025497,0.00020463490257018852,0.002228339476234276,0.00023790933752988947,0.0002479432354903032,0.0002028706776193867,0.0004002365555123552,0.000570159146162307,3770,2024-12-04T10:33:23,1733308403,1,0.00025544989230072445,-52.287139555212356,25.836335041238033,-88.4440829435604,8.236635132987198,3.856457749420719,26.93064598159837,-35.661783497038826,-54.83628328287317,3296,-37.08723038747853,66001,,8535,40.401381806218126,1558,-10.356731875719218,14619,-9.463058153217316,30766,-8.584162828703015,5239,0,6079,1738,16147,33655,5251,-29.441010481053482,95439,,12693,40.26964305448116,2417,-14.714184897671137,21743,-2.7637404409462905,44104,-9.67662659485142,7442,0,9049,2834,22361,48829,2244,-33.82483043350044,29202,,5464,70.37729965700031,1132,-7.967479674796748,7586,-4.590617532385863,15019,-4.0932311621966795,3391,0,3207,1230,7951,15660,3207044469.5164356,-34.36504504789857,791244.5299803854,69372585755.7186,,33742870.326177925,8093228168.213066,34.42549696207412,1849074.938651653,1343444990.955348,-27.911281023075276,345726.5075955593,14104724048.433537,-38.53204254360777,3217326.492792482,37051190194.539185,20.520562970662272,11871879.328058496,1637674353.3691523,-32.106006337226695,404697.6890009023,34769754261.98232,,16905318.27617958,4049779261.357672,33.18824330007979,927842.0718262651,676456297.4766126,-29.625094604732045,174508.73515495312,7081808726.099812,-37.28124408985076,1619705.990033127,18373181814.311687,20.490814355282847,5891489.249434546,2412104907.9884944,523144.3828253616,0,0,3040643198.689329,693830.081726153,961218055.8925452,230188.95384595278,11291373088.211756,4271783.259401425,15248616180.928091,9759857.19387749,4886183698.696598,1057830.4086712613,0,0,6020604982.770816,1370134.3755242173,1863599478.5611029,445518.02238483645,22946466146.10544,8654552.835266057,30742629540.78498,19732810.67206441,1569370116.1472833,-36.56749647418805,386546.8409794832,34602831493.73628,,16837552.049998347,4043448906.8553934,35.687945008385576,921232.8668253878,666988693.4787353,-26.085724204484357,171217.77244060618,7022915322.333725,-39.74380738575662,1597620.5027593551,18678008380.2275,20.549840421720262,5980390.0786239505,2474078790.708103,534686.0258458997,0,0,2979961784.0814867,676304.2937980643,902381422.6685575,215329.0685388837,11655093057.89368,4382769.575864632,15494013359.856892,9972953.478186917,,2024-12-03 18:06:10,,9m8rkmFsvpXdQ9Wkrf8T6MtqghTrScrEnH4XowYQvcXD,0.0002557350191567659,395749.6098920427,999999999.0844601,255735.0189226303,999999999.0844601,255735.0189226303,11499,LOW RISK
Ga5FgL8DxchHMTeLV3gYiwq81MFP9kHMVJwA5Paw7NYj,,Ga5FgL8DxchHMTeLV3gYiwq81MFP9kHMVJwA5Paw7NYj,34,41.66666666666667,139464,,58,70.58823529411765,20,42.857142857142854,93,19.230769230769234,171,-99.8533850058303,24,0,34,14,78,116632,0.0003794967412070521,0.00037205684739463293,0.00029063865957716564,0.00044019570854303517,0.0003854414970382616,0.00037141697247774564,0.0003634012040667142,0.0003406314856570873,1111,2024-12-04T10:33:16,1733308396,1,0.0004043442565144811,5.243982587339992,7.348510592479453,37.420632484520226,-9.268201283151296,3.6207796265967866,7.533449958160844,9.905382746654334,17.252074764910287,31,40.909090909090914,1414,,53,140.9090909090909,22,144.44444444444443,75,27.11864406779661,134,-73.87914230019493,22,0,22,9,59,513,65,41.30434782608695,140878,,111,98.21428571428571,42,82.6086956521739,168,22.62773722627737,305,-99.73963890904434,46,0,56,23,137,117145,35,25,1438,,55,25,26,73.33333333333333,89,-8.24742268041237,174,-72.24880382775119,28,0,44,15,97,627,47540159.02736472,88.89963781835898,20391.820691695968,2351652539.6105423,,713834.7685513471,72707046.3631041,271.81039284128457,30363.349837805887,38817557.48250562,345.0227066188481,16951.76944746919,92360870.06622753,26.67356874370612,38550.27664051144,165273373.4260211,-75.31037309646902,64104.88124919674,24858126.22158483,161.10475264264326,10645.26060385892,1431720609.0232792,,370743.57123572024,34378491.50410046,155.51604163752063,14389.323448623294,19819342.655912027,293.33585968910677,8658.568554442867,47931976.750819646,30.373942041083534,20004.499116843548,84696974.41861463,-74.77668708434017,32933.74650774578,9520365.282514216,3744.062844764458,0,0,13454533.53291625,5575.165111072421,5038783.5656726705,1986.6920494159774,36764997.66779721,12929.247390902443,335788461.6577496,115863.45046763371,25166887.33573863,9971.529146109877,0,0,19554871.989320833,8146.916245557502,8722601.544858245,3440.05124422675,72912503.35979545,25554.604608686263,669404094.5689001,230481.46585910386,22682032.805779893,44.965333053716,9746.560087837046,919931930.5872632,,343091.19731562684,38328554.85900364,528.3021037752997,15974.026389182593,18998214.826593596,415.72078028659166,8293.20089302632,44428893.31540789,22.90998359326031,18545.77752366789,80576399.00740649,-75.84753498980493,31171.13474145096,15646522.053224413,6227.466301345419,0,0,6100338.456404584,2571.7511344850823,3683817.979185574,1453.3591948107728,36147505.69199825,12625.357217783821,333615632.9111505,114618.01539147015,,2024-12-03 17:06:06,,Ga5FgL8DxchHMTeLV3gYiwq81MFP9kHMVJwA5Paw7NYj,0.0004043442565144811,69661.36644819881,999999995.1687286,404344.25456098426,999999995.1687286,404344.25456098426,500,LOW RISK
28VatsWpqpPo7Nzx67A42picsK6JSTEij2cPKruwXb9H,,28VatsWpqpPo7Nzx67A42picsK6JSTEij2cPKruwXb9H,34387,180.50411942246512,119206,,46646,5554.060606060606,546,-98.38657250081262,47474,334.7037817049721,58395,251.29038079768992,12259,0,825,33841,10921,16623,0.0001516991920729624,0.00028432054526786023,0.0003348981096348492,0.00022909549298716326,0.00031405946878897346,0.00025201245895218845,0.00022106873795963667,0.0002120048652177691,1202,2024-12-04T10:33:20,1733308400,2,0.00038257425704067336,172.68651081379284,45.49185441620483,23.519130713370124,80.56367168238157,31.714937744618183,64.14396157888159,87.1197337146796,95.11968905598678,585,44.44444444444444,11255,,990,111.08742004264391,346,44.76987447698745,1462,232.27272727272728,1902,-64.4020213363279,405,0,469,239,440,5343,34972,176.15287428932407,130461,,47636,3581.29829984544,892,-97.38262910798122,48936,330.7367309215738,60297,174.50150232177003,12664,0,1294,34080,11361,21966,1002,22.0462850182704,18343,,1770,105.33642691415312,591,30.4635761589404,2595,276.63280116110303,3225,-66.32557168215516,821,0,862,453,689,9577,529739097.20026183,-8.344251230628608,189620.97809095605,16628123967.039589,,4185056.373161524,1107705132.4057806,62.644411815695655,342720.4767061104,266045678.26736802,0.8920432462794767,108924.00343820735,1793086001.933601,259.05452374280816,495545.9340066996,2292477008.9713025,-76.59586613421861,615932.0815279386,272909399.0825541,-8.55132820950824,97726.51527834721,8354434424.302411,,2104483.569155149,571338445.3871194,68.2519856856731,176894.8019044803,135080251.58262265,-1.9944227815172348,55337.336725962356,911207674.412074,256.9851098454945,252525.58864435303,1166458565.634531,-76.117666736804,314114.2415786804,298429046.30456257,79168.2866261331,0,0,339573077.28569037,75351.56547729787,137829147.4999323,42389.17855238487,255250891.22245198,61588.65293432942,4884190136.614951,923932.241627107,577966035.2055132,153099.4986151549,0,0,681059447.4410856,150831.43043047778,263693418.9328937,80696.97465274889,499391007.03769267,120386.14752123984,9795179869.155838,1849399.1898067752,256829698.11770776,-8.123179287478433,91894.46281260884,8273689542.737177,,2080572.804006375,536366687.01866114,57.068256274645655,165825.6748016301,130965426.68474536,4.052901743844738,53586.66671224499,881878327.521527,261.21811631682493,243020.3453623466,1126018443.3367715,-77.07145596587954,301817.8399492582,279536988.9009507,73931.21198902182,0,0,341486370.15539515,75479.86495317992,125864271.43296139,38307.79610036402,244140115.81524068,58797.49458691042,4910989732.540886,925466.9481796682,,2024-12-03 16:34:19,,28VatsWpqpPo7Nzx67A42picsK6JSTEij2cPKruwXb9H,0.00038257425704067336,87474.97778434551,990585711.8143607,378972.5927324856,990585711.8143607,378972.5927324856,500,LOW RISK
8w9YHUm2QDRhoBNA24Dwp1BfDixTk6Jz7DmmMtw62zht,,8w9YHUm2QDRhoBNA24Dwp1BfDixTk6Jz7DmmMtw62zht,19,-66.07142857142857,1702,,75,-12.790697674418606,11,37.5,161,61,261,-45.39748953974895,56,0,86,8,100,478,0.0006588303231268195,0.0007838831615252622,0.0007182109561873475,0.0007226019638629176,0.0007575602536003286,0.0008304414536048184,0.0008393403416621901,0.0008615988694936763,798,2024-12-04T10:33:00,1733308380,1,0.0007610667720241781,12.117096891352103,-5.76893751711243,2.8474190439699054,2.222450072088839,-2.4946955414842575,-11.051955737121643,-11.995004283138115,-14.268523569003385,20,11.11111111111111,1137,,38,-11.627906976744185,8,-33.33333333333333,80,12.676056338028168,151,-61.08247422680413,18,0,43,12,71,388,39,-47.2972972972973,2839,,113,-12.4031007751938,19,-5,241,40.93567251461988,412,-52.42494226327945,74,0,129,20,171,866,31,-39.21568627450981,1180,,77,-17.20430107526882,13,-31.57894736842105,147,12.213740458015266,259,-42.44444444444444,51,0,93,19,131,450,4883027.500589782,-16.43840287357497,3653.1078868181557,816438074.2682298,,541631.7675538694,10726653.841530059,-65.78164176851915,8143.459534349925,3615813.558069979,185.33568300863277,2676.339449211881,42004067.57503007,11.918977621861679,31101.064916173957,79534849.63501978,-58.95513681406164,65448.74988335665,1994961.3306398368,-51.5029285040891,1488.206640138282,416516611.0583697,,276122.58827293303,6108532.045539969,-56.012208627834305,4635.64776520532,1855122.661499973,1226.6163593442066,1378.687007671521,19995412.59804981,15.779653140535842,14797.10230779163,37265642.777249835,-63.33652145616083,30753.55238743249,4113570.714899857,3147.4411250670546,0,0,13886880.552510042,10161.454542586096,139838.6691399634,109.51963246670243,17270230.17919992,15956.450079640686,101642408.89660987,71576.08060994482,5843626.340939817,4490.351647531598,0,0,31347657.795170162,23014.36076405834,1267213.9425199698,976.768437606171,37530782.05999017,34347.684967182606,193775404.4268998,135548.67775275375,2888066.169949946,66.93487345031987,2164.901246679874,399921463.20986015,,265509.1792809363,4618121.795990089,-73.55145345587992,3507.811769144605,1760690.896570006,56.17611439101757,1297.6524415403599,22008654.976980265,8.628111941252003,16303.962608382328,42269206.85776995,-54.12153201523401,34695.19749592416,1730055.6260399597,1342.9105224645434,0,0,17460777.24266012,12852.906221472243,1127375.2733800064,867.2488051394686,20260551.880790245,18391.234887541916,92132995.53028993,63972.597142808925,,2024-12-03 12:48:12,,8w9YHUm2QDRhoBNA24Dwp1BfDixTk6Jz7DmmMtw62zht,0.0007610667720241781,99251.49323578818,699999999.99999,532746.740416917,699999999.99999,532746.740416917,500,LOW RISK
CKYA6Q1KcWsSJyXgFKwyNXyTAjHD1dRPKTDD2FTUFryn,,CKYA6Q1KcWsSJyXgFKwyNXyTAjHD1dRPKTDD2FTUFryn,3,0,93,,6,-14.285714285714285,2,100,13,-13.333333333333334,28,75,3,0,7,1,15,16,0.005051467383775087,0.0007075652175132593,0.011822561756987348,0.0007914896764332079,0.0007174581293018298,0.0009126040684545558,0.003302650432538644,0.0022182196943917295,62,2024-12-04T10:28:35,1733308115,1,0.00033070158627885357,-93.5176692358074,-53.72118129090045,-97.23027182270309,-58.62828865472382,-54.35931228763734,-64.1188511447105,-90.08515036785457,-85.23803457838292,4,33.33333333333333,43,,7,75,3,200,11,120,16,23.076923076923077,3,0,4,1,5,13,7,16.666666666666664,136,,13,18.181818181818183,5,150,24,20,44,51.724137931034484,6,0,11,2,20,29,5,66.66666666666666,64,,5,-37.5,4,33.33333333333333,12,0,20,17.647058823529413,3,0,8,3,12,17,2096038.678026,67.21495408700052,1000.1471390485616,7994187.636267,,12979.013019697104,3349538.216671,51.91108383670755,2109.2708657243747,2062528.632149,6054.956157683589,976.1099008407169,5554471.61065,268.10232248524744,4508.764049177457,7063419.332889,1067.4916099438556,7404.943319568829,134281.18945300003,-74.08975042282795,56.8815990084487,2155488.119864,,4065.196056814519,652536.2878959997,-32.384623461574115,530.4431947455022,101290.865216,207.0320391164818,33.21242269630979,1617607.1361299998,387.98153123927904,1616.539870248994,1949096.553777,1566.515947066438,2455.7145625376274,518255.098443,473.56159573705355,0,0,965070.848234,1086.0966755034913,32990.324237,23.66917631213861,331489.41764700005,839.1746922886327,116956.369797,545.3157838700598,1253499.538645,1109.1237266758135,0,0,2204933.393979,2399.4931834530817,33510.04587699989,24.03723820784462,1508947.7222390003,2896.179270391368,605008.1450459999,2345.1568962420615,1961757.488573,166.81704495909278,943.2655400401129,5838699.516403,,8913.816962882585,2697001.928775,117.52426815622894,1578.8276709788724,1961237.766933,377263.11440359236,942.8974781444072,3936864.4745200006,234.35277148808757,2892.224178928463,5114322.779112,947.9057834596988,4949.228757031201,735244.440202,635.5621309387599,0,0,1239862.5457449998,1313.3965079495906,519.721639999887,0.3680618957060091,1177458.304592,2057.004578102735,488051.7752489999,1799.8411123720016,,2024-12-03 10:43:27,,CKYA6Q1KcWsSJyXgFKwyNXyTAjHD1dRPKTDD2FTUFryn,0.00033070158627885357,5678.915411322529,999999999.803647,330701.58621391933,999999999.803647,330701.58621391933,22994,LOW RISK
