token_address,qualification_date,current_price,market_cap
ATEWnH7CyLUyDAYVnUS4jxBi243SWUnBmmpRf3QRpump,2024-12-12 21:24:42,0.0005391849057155,
3KCDgWw1C6PdjUsUXonYm6TGaDWKsLxmEjdBP7s8pump,2024-12-12 21:24:42,0.0005178827375642,
tqrRt3AsuGa3aYYSvABMDrPJEWVzpAnh3p6LxXGpump,2024-12-12 21:24:42,0.0006761872341696,
FA9jJDQzBEeV4qunJpt7XY7wC4smNYLsBNtMCTPsj3pp,2024-12-12 21:24:42,0.0002108962936448,
KnrmAHo1wW2fGqVXcSZSpo6kmiKam5vNbDByrURpump,2024-12-12 21:24:42,0.0009295707704256,
