Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
CZ1MhnDx5NDab7Ce84RnCcDrjzbtxU2yDKBhFEtY8ujb,,2024-10-27 07:30:24,0.0006563170402884987,114673.69732510141,1000000000.0,656317.0402884986,1000000000.0,656317.0402884986
GBzNRvtZSq8VnK3A7sRqpMczfAG93WniXyEWN36WuhHF,,2024-10-27 07:24:58,0.0008259033552283936,120141.93411392614,999999957.333404,825903.3199899087,999999957.333404,825903.3199899087
H2ojW1EqmPGejnPvkDNf5ywWUPk74p8KVrucn4xWU1QW,,2024-10-27 07:17:24,0.0003647834735556342,53821.57994562605,1000000000.0,364783.4735556342,1000000000.0,364783.4735556342
xfA2eVWgb6SGPWcLSujSjU8d3wvDdUtFjwPC8FkP3td,,2024-10-27 06:35:05,3.4568220467581425e-05,327260.6693363984,6199997493.13126,214322.88024101354,6199997493.13126,214322.88024101354
24omtWgqR23Qdx3hRofKXYxs7xNbppqD8w2bBBP24MJF,,2024-10-27 06:26:10,0.0003352103640082061,75759.34669090515,1000000000.0,335210.36400820606,1000000000.0,335210.36400820606
9rLGTvxXEhhdyZtJA34pFV21oZhsi3MRho9hv54vpump,,2024-10-27 06:05:01,0.00045880431849103443,72351.63176663751,999999151.61211,458803.9292470068,999999151.61211,458803.9292470068
2xtF1kZQQ14dvVjTsAASPM5Jxax9Gpat8tMETegqpump,,2024-10-27 05:46:26,0.001053462135390021,108653.84814969901,999999345.331408,1053461.4457214482,999999345.331408,1053461.4457214482
2gfyCbdeu3gNNCWofRznvDEuHascLxQc5qcBdczbc4uP,,2024-10-27 05:46:09,0.00032527019724080524,69323.05582524509,1000000000.0,325270.19724080525,1000000000.0,325270.19724080525
6Rx89EvU1fNGv5htXGTUs3HPoQjcYSLh8KDd5RPwpump,,2024-10-27 05:40:21,0.0014666513884147232,152697.5154075105,999999090.342733,1466650.0542646295,999999090.342733,1466650.0542646295
hf8aYwMK2cYv7t4uUhUAqpdwTS3sja2z9RJMQZ2pump,,2024-10-27 02:50:45,0.0013849628973689203,208555.8323192307,999999607.728848,1384962.354087929,999999607.728848,1384962.354087929
G1pKojoCJopPDVMMLUowsyXTaPzKPnBfNWQhraqvpump,,2024-10-27 02:11:37,0.0002872982633251024,67601.74955286793,999998254.200792,287297.7617600218,999998254.200792,287297.7617600218
aLaZ7pqNznDjDUw6D15r4VCmogF8cKtYTaKaUGipump,,2024-10-27 01:34:08,0.0005003936052269144,83732.25065485048,999985353.880017,500386.2764021335,999985353.880017,500386.2764021335
Dvmw8Nq6SRoxFWP36PWRycuY8NfT7qHHGa7k3wPTbWWD,,2024-10-27 01:02:01,0.00023038630944041696,61952.54302818546,950001707.046966,218867.38724864664,950001707.046966,218867.38724864664
4qe5LzsmEJwr2rusq2Q4tvtEB1wdtpH6CokuCmAKpump,,2024-10-27 01:01:10,0.0005629077510977657,119168.52353658245,999985728.204866,562899.7173936627,999985728.204866,562899.7173936627
E6hawBNLniT1S4h26wzvqBQhbCi1B1GvQrc7a21Hpump,,2024-10-27 00:19:44,0.0002983568614560845,71750.95151446084,999984654.274631,298352.2829536266,999984654.274631,298352.2829536266
