Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
4SNxf4dJW8heoR5ppuYZbc6cXcFTaKv4Ery17YEYGMUD,,2024-10-27 04:27:38,0.00022046160695198298,49805.50298438425,1000000000.0,220461.60695198298,1000000000.0,220461.60695198298
94ASVkZkrkt9K2NKKEuyvWiPQGnkNsKQAqYNrAWx72if,,2024-10-27 04:07:30,0.00027922971878688736,48639.27575702401,1000000000.0,279229.71878688736,1000000000.0,279229.71878688736
6pQ5UgpPP5Ny1vfoxRRWVuFvkXAfNH5QgdWN975Sovc,,2024-10-27 03:43:07,0.00024699298459322924,58797.38685667646,1000000000.0,246992.98459322922,1000000000.0,246992.98459322922
5ULDXfva7noqKU8D2E3fHC7fkgncm6dAHEUfLrDZ3mjE,,2024-10-27 03:05:54,0.00027573106554367756,76968.54175885231,1000000000.0,275731.06554367754,1000000000.0,275731.06554367754
hf8aYwMK2cYv7t4uUhUAqpdwTS3sja2z9RJMQZ2pump,,2024-10-27 02:50:45,0.0024333530697609232,253566.1378772778,999999999.377702,2433353.0682466524,999999999.377702,2433353.0682466524
B6X51M56VjmmTZ4sZ6tdPEWefSuqLp1GYSRrCzYpump,,2024-10-27 02:25:43,0.0002304642186354437,54584.786577670966,999967759.372849,230456.78832449904,999967759.372849,230456.78832449904
G1pKojoCJopPDVMMLUowsyXTaPzKPnBfNWQhraqvpump,,2024-10-27 02:11:37,0.00025887506449625826,56065.96953791517,999999936.278512,258875.04800035394,999999936.278512,258875.04800035394
EZDW15KWEhT5e61LSjAWSkhNKKWAuxBAHqEjw4qahmtj,,2024-10-27 01:45:05,0.0008525329866385936,34601.979846443275,1100000000.0,937786.2853024529,1100000000.0,937786.2853024529
aLaZ7pqNznDjDUw6D15r4VCmogF8cKtYTaKaUGipump,,2024-10-27 01:34:08,0.0004800271671255196,83235.87613077398,999985846.047566,480020.3728438291,999985846.047566,480020.3728438291
Dvmw8Nq6SRoxFWP36PWRycuY8NfT7qHHGa7k3wPTbWWD,,2024-10-27 01:02:01,0.00031851852415239965,68106.72288610807,950001707.046966,302593.14167085994,950001707.046966,302593.14167085994
4qe5LzsmEJwr2rusq2Q4tvtEB1wdtpH6CokuCmAKpump,,2024-10-27 01:01:10,0.00040782817133764947,95735.8653446588,999986792.15103,407822.7848047567,999986792.15103,407822.7848047567
HHLT4ZYxyCVMpRn8dve35fqhnxj4KAcG8bEjBMeePn7g,,2024-10-27 00:52:03,3.533219671217363e-05,269982.3945981894,7500000000.0,264991.4753413022,7500000000.0,264991.4753413022
E6hawBNLniT1S4h26wzvqBQhbCi1B1GvQrc7a21Hpump,,2024-10-27 00:19:44,0.00020651949307682964,54216.938658814746,999990670.477545,206517.5663485816,999990670.477545,206517.5663485816
DEGRZALfkV1KAPbV82Xb5hjsZYvwS6VAmGG1KSbc3KAv,,2024-10-26 23:27:00,0.0007364025798822912,112264.47835300732,1000000000.0,736402.5798822913,1000000000.0,736402.5798822913
7rRfJ5tdUjFPCWZRyYM7UNnfrpK1dqwzfpMYDknspump,,2024-10-26 23:09:42,0.002133272300861705,175304.29083351337,999999999.343372,2133272.2994609387,999999999.343372,2133272.2994609387
2TobzM4NNpEvyVAEpFC8AkxJGBHz8fFgMksK1gBy5dub,,2024-10-26 21:39:52,0.001205415925000229,144379.051700143,999999654.97048,1205415.509096151,999999654.97048,1205415.509096151
9EeRJ2h9L7vDBHPadknm9UY3TBBfFxb4qQzC8T8qQMg6,,2024-10-26 21:04:46,0.0007846070783218116,35288.96527484097,1000000000.0,784607.0783218116,1000000000.0,784607.0783218116
CnTFQGX95Kw6XJVHxGgyWQoLrrU4o8UaEwDzE7D2pump,,2024-10-26 20:40:38,0.0007692122341763116,97769.7467507738,999999951.26484,769212.1966886303,999999951.26484,769212.1966886303
