,address,c,h,l,o,type,v,token,timestamp
2019,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,7.599442271409791e-05,8.980852471391933e-05,7.435160131067886e-05,7.435160131067886e-05,5m,101985313.42183004,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,1970-01-01 00:33:39
2020,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,7.028383978630933e-05,8.207162221571692e-05,6.228762987758859e-05,7.599442271409791e-05,5m,77732593.524085,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,1970-01-01 00:33:40
2021,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,7.315990599265283e-05,7.315990599265283e-05,6.81861442840501e-05,7.028383978630933e-05,5m,20860593.239692,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,1970-01-01 00:33:41
2022,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,7.450318276663316e-05,7.464784626067806e-05,6.731953567970392e-05,7.315990599265283e-05,5m,27352584.791849,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,1970-01-01 00:33:42
2023,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,9.26852484300421e-05,9.326819915866988e-05,7.450318276663316e-05,7.450318276663316e-05,5m,21786700.005335007,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,1970-01-01 00:33:43
2024,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,9.592880445413298e-05,9.592880445413298e-05,9.093338132249564e-05,9.26852484300421e-05,5m,7534650.136223,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,1970-01-01 00:33:44
2025,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,0.0001257817010367329,0.0001257817010367329,9.592880445413298e-05,9.592880445413298e-05,5m,24296401.520199995,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,1970-01-01 00:33:45
2026,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,0.00010818534830562829,0.00013001080670327768,0.00010818534830562829,0.0001257817010367329,5m,17520109.353377,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,1970-01-01 00:33:46
2027,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,9.520614990556624e-05,0.00010818534830562829,9.520614990556624e-05,0.00010818534830562829,5m,11246426.023253,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,1970-01-01 00:33:47
2028,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,0.00012116858055272242,0.00012116858055272242,9.520614990556624e-05,9.520614990556624e-05,5m,25670318.950153004,96jjpsvUefDpFuT7kHBg8ZDtDr3D8tCULULnnSG2pump,1970-01-01 00:33:48
