Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
94M9XJFGyce9xzTRmLdqLymVKCqtyxfRLrTvSJKm2n76,,2024-10-27 10:24:22,0.000494599326768537,119967.64316578138,1000000000.0,494599.326768537,1000000000.0,494599.326768537
6MAWnfagDCzqmHQh88FVt9F1zzLqXpwGJpaL7zUTpump,,2024-10-27 10:17:43,0.0007970918660568723,120616.45230416697,1000000000.0,797091.8660568723,1000000000.0,797091.8660568723
GDAsFyqtQnVrNeZxnxoTynJXkGXWcoPrah8Xf2rzivc9,,2024-10-27 10:17:33,0.0002703449152165866,46274.12835355142,1000000000.0,270344.9152165866,1000000000.0,270344.9152165866
3xoWxKdYDDh6A5gf3v2KF8ybEBafJqeFsYtKXz8vgcT7,,2024-10-27 10:17:09,0.00020098691367565147,33251.77922192911,1000000000.0,200986.91367565148,1000000000.0,200986.91367565148
CP6xhCQw5x4KJdcD3WLnnqA6naMRxeQcfQeVTWBhpump,,2024-10-27 09:28:58,0.00037315164529134104,73837.19545825598,1000000000.0,373151.64529134106,1000000000.0,373151.64529134106
BuNqSGzCTiGJtypeghX4hZ1w3UTWiVePVz5CGijzo3Zb,,2024-10-27 08:59:55,0.0003105851806307531,54626.07812268941,1000000000.0,310585.1806307531,1000000000.0,310585.1806307531
3CGZ55FMzemCY3smaG5iFEfqnzS8MKo7Bx8UR6sfpump,,2024-10-27 08:51:10,0.00026610568128803677,63553.165982948194,999999999.99997,266105.6812880288,999999999.99997,266105.6812880288
ErQa4H1JhXFfooaPnAFX3wiJucajzCgCquGtgbbYhGs8,,2024-10-27 08:39:55,0.0004496518557594697,89842.25605276712,999999999.526944,449651.8555467592,999999999.526944,449651.8555467592
DQgxtv9ASEhGfstDuW9dCQgqCCtAGtsgrfHhprvpump,,2024-10-27 08:07:50,0.0010885635284965118,349158.0162631887,206900000.0,225223.79404592828,206900000.0,225223.79404592828
JXcqT9bUDvT1bfC286CbYhnwa74fon256FYRJmPpump,,2024-10-27 07:37:59,0.0010198053133122895,345722.68199765857,206900000.0,210997.7193243127,206900000.0,210997.7193243127
