datetime,address,c,h,l,o,type,v
2024-10-25 12:00:00,9KtmZMhDzFf8F1EEBGgsuPTTMSKNDtwJWJwgqzBABMMH,0.016733883522515616,0.01737603824616775,0.005836020884497588,0.005836020884497588,1H,266502329.9604177
2024-10-25 13:00:00,9KtmZMhDzFf8F1EEBGgsuPTTMSKNDtwJWJwgqzBABMMH,0.004949363302851451,0.017835804692883813,0.004943650463330967,0.016733883522515616,1H,153368248.17450094
2024-10-25 14:00:00,9KtmZMhDzFf8F1EEBGgsuPTTMSKNDtwJWJwgqzBABMMH,0.007143387365001957,0.0072434894081523276,0.00162726433115829,0.004949363302851451,1H,143770741.06901887
2024-10-25 15:00:00,9KtmZMhDzFf8F1EEBGgsuPTTMSKNDtwJWJwgqzBABMMH,0.006844945502867553,0.007202185687225949,0.006783293954545545,0.007143387365001957,1H,117196001.56000577
2024-10-25 16:00:00,9KtmZMhDzFf8F1EEBGgsuPTTMSKNDtwJWJwgqzBABMMH,0.006715058897000115,0.006901827925709474,0.006620955146724212,0.006844945502867553,1H,132018613.47513981
2024-10-25 17:00:00,9KtmZMhDzFf8F1EEBGgsuPTTMSKNDtwJWJwgqzBABMMH,0.0064113559480799935,0.006730601830749984,0.006335806827797263,0.006715058897000115,1H,108592941.52323145
2024-10-25 18:00:00,9KtmZMhDzFf8F1EEBGgsuPTTMSKNDtwJWJwgqzBABMMH,0.006320780621546091,0.006497918119303415,0.006253414511580275,0.0064113559480799935,1H,95523526.66841583
2024-10-25 19:00:00,9KtmZMhDzFf8F1EEBGgsuPTTMSKNDtwJWJwgqzBABMMH,0.004201938891849625,0.006349730019284359,0.0034973298061691306,0.006320780621546091,1H,212084756.67951122
2024-10-25 20:00:00,9KtmZMhDzFf8F1EEBGgsuPTTMSKNDtwJWJwgqzBABMMH,0.0014724594146029953,0.004201938891849625,0.0009974784585052834,0.004201938891849625,1H,687350035.247336
2024-10-25 21:00:00,9KtmZMhDzFf8F1EEBGgsuPTTMSKNDtwJWJwgqzBABMMH,0.0018537374653384822,0.0019880609066508623,0.001038681415876003,0.0014724594146029953,1H,512751899.767934
2024-10-25 22:00:00,9KtmZMhDzFf8F1EEBGgsuPTTMSKNDtwJWJwgqzBABMMH,0.0012794038833871526,0.002163442351191925,0.0012794038833871526,0.0018537374653384822,1H,459162477.7642074
2024-10-25 23:00:00,9KtmZMhDzFf8F1EEBGgsuPTTMSKNDtwJWJwgqzBABMMH,0.000632759019556076,0.0012794038833871526,0.000632759019556076,0.0012794038833871526,1H,37999891.968539126
