Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
GBzNRvtZSq8VnK3A7sRqpMczfAG93WniXyEWN36WuhHF,,2024-10-27 07:24:58,0.0013522988615417262,123201.97233296104,999999957.333404,1352298.8038437369,999999957.333404,1352298.8038437369
H2ojW1EqmPGejnPvkDNf5ywWUPk74p8KVrucn4xWU1QW,,2024-10-27 07:17:24,0.0003080969319308041,39018.019193894084,1000000000.0,308096.9319308041,1000000000.0,308096.9319308041
xfA2eVWgb6SGPWcLSujSjU8d3wvDdUtFjwPC8FkP3td,,2024-10-27 06:35:05,3.245528723189443e-05,318206.2511945142,6199997493.13126,201222.69947660045,6199997493.13126,201222.69947660045
HXsPtuNAimJDNMPMzHRdxt9aRmcnp1rwNPoCxdLUcVen,,2024-10-27 06:14:39,0.00020603095015642818,343568.7637098022,1099998845.2193224,226633.80725151076,1099998845.2193224,226633.80725151076
9rLGTvxXEhhdyZtJA34pFV21oZhsi3MRho9hv54vpump,,2024-10-27 06:05:01,0.00031925879460060124,68734.9445521751,999999151.61211,319258.5237453061,999999151.61211,319258.5237453061
32FH7CSjumrCo4ZM42ys141Vzo2Tc72yN8ukgyyBjgvB,,2024-10-27 05:55:11,4.422696716674369e-05,347127.8112601789,5299994347.060722,234402.67597138174,5299994347.060722,234402.67597138174
2xtF1kZQQ14dvVjTsAASPM5Jxax9Gpat8tMETegqpump,,2024-10-27 05:46:26,0.0009857326152848914,105676.27490251986,999999345.331408,985731.9699567081,999999345.331408,985731.9699567081
2gfyCbdeu3gNNCWofRznvDEuHascLxQc5qcBdczbc4uP,,2024-10-27 05:46:09,0.0002156085983359366,64320.12649934238,1000000000.0,215608.5983359366,1000000000.0,215608.5983359366
6Rx89EvU1fNGv5htXGTUs3HPoQjcYSLh8KDd5RPwpump,,2024-10-27 05:40:21,0.0013497120060885226,126708.93168883193,999999090.342733,1349710.7783131879,999999090.342733,1349710.7783131879
hf8aYwMK2cYv7t4uUhUAqpdwTS3sja2z9RJMQZ2pump,,2024-10-27 02:50:45,0.0013297926050028098,202264.73060709072,999999607.728848,1329792.0833635328,999999607.728848,1329792.0833635328
G1pKojoCJopPDVMMLUowsyXTaPzKPnBfNWQhraqvpump,,2024-10-27 02:11:37,0.00027272452601513283,65450.38338876781,999998254.200792,272724.0498928713,999998254.200792,272724.0498928713
aLaZ7pqNznDjDUw6D15r4VCmogF8cKtYTaKaUGipump,,2024-10-27 01:34:08,0.00046871243713382293,80118.65999574459,999985353.880017,468705.57231523114,999985353.880017,468705.57231523114
Dvmw8Nq6SRoxFWP36PWRycuY8NfT7qHHGa7k3wPTbWWD,,2024-10-27 01:02:01,0.00025394537777670737,64076.52422007937,950001707.046966,241248.54238455865,950001707.046966,241248.54238455865
4qe5LzsmEJwr2rusq2Q4tvtEB1wdtpH6CokuCmAKpump,,2024-10-27 01:01:10,0.0006065861463960811,125864.83871166616,999985728.204866,606577.4893228686,999985728.204866,606577.4893228686
E6hawBNLniT1S4h26wzvqBQhbCi1B1GvQrc7a21Hpump,,2024-10-27 00:19:44,0.0002729502898433203,72510.63843535843,999984654.274631,272946.101223133,999984654.274631,272946.101223133
