row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
0,DEV IS COOKING,HNG5zraerUnZVDuVhF3hY5AtdvN1ZG2o4p2Rc4MMpump,166.4%,166.4%,166.4%,505,67.2K,247.8K,92.02,315,3min,11.63%,0% Add Liquidity,-,,2024-11-21 07:44:53,154.8K,+166.4%
1,Eg The Crow,CmtYWwnQ7JTwJMcY9RqNeDBL8gEmmMW5mSCiqmXMpump,566.2%,566.2%,566.2%,546,234.4K,47.3K,79.01,230,1min,34.82%,0%,-,,2024-11-21 07:44:53,45.7K,+643.3%
2,MAXX,DzKQnsB7bxRk3L9ReC3HPXsVRUQx2eWb8e1g9zRhpump,25.85%,376%,376%,972,147.3K,123.1K,90.94,383,9min,7.93%,0%,-,,2024-11-21 07:44:53,30.9K,+31.63%
