datetime,o,h,l,c,v,address,type
2024-11-09 16:00:00,0.00018298907364730884,0.00021997434192232518,2.8973278575851652e-05,0.00018298907364730884,991311079.7270038,A1MGHVzbsBJFUMparEw2ffAiUguejrq75tY1SX61pump,1H
2024-11-09 17:00:00,0.00018298907364730884,0.0002098027948278436,0.0001775735252922106,0.00020664130276613866,26208330.965628,A1MGHVzbsBJFUMparEw2ffAiUguejrq75tY1SX61pump,1H
2024-11-09 18:00:00,0.00020664130276613866,0.0002084444219292799,0.00020596216472203697,0.00020754071696817643,3648620.434077,A1MGHVzbsBJFUMparEw2ffAiUguejrq75tY1SX61pump,1H
2024-11-09 19:00:00,0.00020754071696817643,0.00024121501020643146,0.00020754071696817643,0.00024121501020643146,15129932.701736001,A1MGHVzbsBJFUMparEw2ffAiUguejrq75tY1SX61pump,1H
2024-11-09 20:00:00,0.00024121501020643146,0.0003465014551240972,0.00024121501020643146,0.0002627015405899389,37849009.71753399,A1MGHVzbsBJFUMparEw2ffAiUguejrq75tY1SX61pump,1H
2024-11-09 21:00:00,0.0002627015405899389,0.00029588011249717753,0.0002627015405899389,0.0002669495236278727,13383588.336187,A1MGHVzbsBJFUMparEw2ffAiUguejrq75tY1SX61pump,1H
2024-11-09 22:00:00,0.0002669495236278727,0.00033796402143366924,0.0002488273064291192,0.00033128878034539583,24899661.410408,A1MGHVzbsBJFUMparEw2ffAiUguejrq75tY1SX61pump,1H
2024-11-09 23:00:00,0.00033128878034539583,0.0004166890738880584,0.00033128878034539583,0.00041012890465872174,26137986.313339,A1MGHVzbsBJFUMparEw2ffAiUguejrq75tY1SX61pump,1H
2024-11-10 00:00:00,0.00041012890465872174,0.0005677105561443593,0.0004055535052859253,0.0004839543178200853,45947181.95173,A1MGHVzbsBJFUMparEw2ffAiUguejrq75tY1SX61pump,1H
2024-11-10 01:00:00,0.0004839543178200853,0.0004987794863044983,0.0003891449863365741,0.0003916407252496352,23348772.957806002,A1MGHVzbsBJFUMparEw2ffAiUguejrq75tY1SX61pump,1H
2024-11-10 02:00:00,0.0003916407252496352,0.0004497568352090185,0.0003849106675385799,0.0004199186912091707,25658200.75211099,A1MGHVzbsBJFUMparEw2ffAiUguejrq75tY1SX61pump,1H
2024-11-10 03:00:00,0.0004199186912091707,0.0006228828794162738,0.00040441696811332843,0.0004084403220425368,109126655.84139797,A1MGHVzbsBJFUMparEw2ffAiUguejrq75tY1SX61pump,1H
