Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
4sfreTQUDjAs5kZLoUsvfj4UnB31wGRFiaQiCak9pump,,2024-10-27 18:22:57,0.00021886429256441433,54698.80593958598,999998422.0,218863.94719656065,999998422.0,218863.94719656065
9H5yn2yFdhRjuN5kgAxp9ap4hwcv49kDoYfgzUgBdrv5,,2024-10-27 18:18:22,0.00020737222234537585,59073.94917789958,1000000000.0,207372.22234537586,1000000000.0,207372.22234537586
BsD5k5NZPqRyhZZiZfEWHXcnNDa5y3TUU4Wxvhopump,,2024-10-27 18:06:35,0.0005742207824693563,79575.46087618088,1000000000.0,574220.7824693563,1000000000.0,574220.7824693563
6d5zHW5B8RkGKd51Lpb9RqFQSqDudr9GJgZ1SgQZpump,,2024-10-27 17:57:12,0.002732610855179008,164257.00526484184,1000000000.0,2732610.8551790076,1000000000.0,2732610.8551790076
7LB1FgVXNsRchgQBgoKHg3gygLuoT64vcMbiHzta3fLG,,2024-10-27 17:56:41,0.0019312417559355657,90640.1125632496,1000000000.0,1931241.7559355656,1000000000.0,1931241.7559355656
FeYQWQL1s9kYVvNTb8ZnwamoZV8hTWxcAVNNfWadpump,,2024-10-27 17:56:28,0.0002826985083809772,71842.84598538939,1000000000.0,282698.5083809772,1000000000.0,282698.5083809772
DuWanxAWtbgnvJM97ExXhMvm14L4Cd2iu3GoX7gg4mPW,,2024-10-27 16:58:52,0.00034200749475849217,60117.706363720295,1000000000.0,342007.49475849216,1000000000.0,342007.49475849216
DZju4QMCnrFvYKs3USD9jk2hWYjDPr91MqAzC7hpump,,2024-10-27 16:52:24,0.001560694108037522,322856.890920163,206900000.0,322907.6109529633,206900000.0,322907.6109529633
CMLmpK94TjoVNDJKbyxwkyz4ZaUHGmw1V9aSNhnM4Ker,,2024-10-27 16:38:26,0.00265410309641306,61467.041387852994,1000000000.0,2654103.09641306,1000000000.0,2654103.09641306
CY8SzzrWYi1BfBm8Ag2fZ3J6fmpAhWWi5kHmFk1LSPKy,,2024-10-27 16:00:54,8.615984767410407e-05,276203.2183760097,3199999202.6199055,275711.4438549855,3199999202.6199055,275711.4438549855
