Address,address,buy_1h,buy_1h_change_percent,buy_24h,buy_24h_change_percent,buy_2h,buy_2h_change_percent,buy_30m,buy_30m_change_percent,buy_4h,buy_4h_change_percent,buy_8h,buy_8h_change_percent,buy_history_1h,buy_history_24h,buy_history_2h,buy_history_30m,buy_history_4h,buy_history_8h,history_12h_price,history_1h_price,history_24h_price,history_2h_price,history_30m_price,history_4h_price,history_6h_price,history_8h_price,holder,last_trade_human_time,last_trade_unix_time,market,price,price_change_12h_percent,price_change_1h_percent,price_change_24h_percent,price_change_2h_percent,price_change_30m_percent,price_change_4h_percent,price_change_6h_percent,price_change_8h_percent,sell_1h,sell_1h_change_percent,sell_24h,sell_24h_change_percent,sell_2h,sell_2h_change_percent,sell_30m,sell_30m_change_percent,sell_4h,sell_4h_change_percent,sell_8h,sell_8h_change_percent,sell_history_1h,sell_history_24h,sell_history_2h,sell_history_30m,sell_history_4h,sell_history_8h,trade_1h,trade_1h_change_percent,trade_24h,trade_24h_change_percent,trade_2h,trade_2h_change_percent,trade_30m,trade_30m_change_percent,trade_4h,trade_4h_change_percent,trade_8h,trade_8h_change_percent,trade_history_1h,trade_history_24h,trade_history_2h,trade_history_30m,trade_history_4h,trade_history_8h,unique_wallet_1h,unique_wallet_1h_change_percent,unique_wallet_24h,unique_wallet_24h_change_percent,unique_wallet_2h,unique_wallet_2h_change_percent,unique_wallet_30m,unique_wallet_30m_change_percent,unique_wallet_4h,unique_wallet_4h_change_percent,unique_wallet_8h,unique_wallet_8h_change_percent,unique_wallet_history_1h,unique_wallet_history_24h,unique_wallet_history_2h,unique_wallet_history_30m,unique_wallet_history_4h,unique_wallet_history_8h,volume_1h,volume_1h_change_percent,volume_1h_usd,volume_24h,volume_24h_change_percent,volume_24h_usd,volume_2h,volume_2h_change_percent,volume_2h_usd,volume_30m,volume_30m_change_percent,volume_30m_usd,volume_4h,volume_4h_change_percent,volume_4h_usd,volume_8h,volume_8h_change_percent,volume_8h_usd,volume_buy_1h,volume_buy_1h_change_percent,volume_buy_1h_usd,volume_buy_24h,volume_buy_24h_change_percent,volume_buy_24h_usd,volume_buy_2h,volume_buy_2h_change_percent,volume_buy_2h_usd,volume_buy_30m,volume_buy_30m_change_percent,volume_buy_30m_usd,volume_buy_4h,volume_buy_4h_change_percent,volume_buy_4h_usd,volume_buy_8h,volume_buy_8h_change_percent,volume_buy_8h_usd,volume_buy_history_1h,volume_buy_history_1h_usd,volume_buy_history_24h,volume_buy_history_24h_usd,volume_buy_history_2h,volume_buy_history_2h_usd,volume_buy_history_30m,volume_buy_history_30m_usd,volume_buy_history_4h,volume_buy_history_4h_usd,volume_buy_history_8h,volume_buy_history_8h_usd,volume_history_1h,volume_history_1h_usd,volume_history_24h,volume_history_24h_usd,volume_history_2h,volume_history_2h_usd,volume_history_30m,volume_history_30m_usd,volume_history_4h,volume_history_4h_usd,volume_history_8h,volume_history_8h_usd,volume_sell_1h,volume_sell_1h_change_percent,volume_sell_1h_usd,volume_sell_24h,volume_sell_24h_change_percent,volume_sell_24h_usd,volume_sell_2h,volume_sell_2h_change_percent,volume_sell_2h_usd,volume_sell_30m,volume_sell_30m_change_percent,volume_sell_30m_usd,volume_sell_4h,volume_sell_4h_change_percent,volume_sell_4h_usd,volume_sell_8h,volume_sell_8h_change_percent,volume_sell_8h_usd,volume_sell_history_1h,volume_sell_history_1h_usd,volume_sell_history_24h,volume_sell_history_24h_usd,volume_sell_history_2h,volume_sell_history_2h_usd,volume_sell_history_30m,volume_sell_history_30m_usd,volume_sell_history_4h,volume_sell_history_4h_usd,volume_sell_history_8h,volume_sell_history_8h_usd,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
5YVRPwdJzRqFPEZDVH2qrMurz4qRfvkSinzyLxiCpump,5YVRPwdJzRqFPEZDVH2qrMurz4qRfvkSinzyLxiCpump,93,,104,,93,,93,,100,,100,,0,0,0,0,0,0,,,,,,,,,220,2024-11-07T20:57:16.000Z,1731013036,1,0.0002055391930797537,,,,,,,,,85,,100,,85,,85,,88,,88,,0,0,0,0,0,0,178,,204,,178,,178,,188,,188,,0,0,0,0,0,0,109,,109,,109,,109,,109,,109,,,,,,,,387741768.34024596,,148849.59341639542,429715409.34142494,,159323.5977366961,387741768.34024596,,148849.59341639542,387741768.34024596,,148849.59341639542,405646084.71349895,,153905.28324730086,405646084.71349895,,153905.28324730086,238216974.333667,,80696.3584549234,252403082.110679,,84421.47307781094,238216974.333667,,80696.3584549234,238216974.333667,,80696.3584549234,249135996.589275,,83742.0818020863,249135996.589275,,83742.0818020863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149524794.00657898,,68153.23496147204,177312327.23074597,,74902.12465888516,149524794.00657898,,68153.23496147204,149524794.00657898,,68153.23496147204,156510088.12422398,,70163.20144521457,156510088.12422398,,70163.20144521457,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-07 20:55:49,0.00036933548099037246,129702.15886658967,1000000000.0,369335.4809903725,,
GRAWMpxXuoEdK4UvKPhGN3jqrGT2K69bksNhmSsSpump,GRAWMpxXuoEdK4UvKPhGN3jqrGT2K69bksNhmSsSpump,1439,23883.333333333336,1587,,1445,,1397,3226.190476190476,1456,36300,1476,12200,6,0,0,42,4,12,3.3517276824939176e-05,3.0242043086337378e-05,6.127804130933977e-06,2.7845248654670183e-05,4.6155498740286e-05,2.7883678409995766e-05,2.7901192563064303e-05,3.269330406209581e-05,648,2024-11-07T20:54:48,1731012888,2,0.0007277049524940209,2071.133879088166,2306.269147942522,11775.46039241804,2513.390031164153,1476.6376105884358,2509.788212996864,2508.1499951989836,2125.853193399662,1015,,1106,,1015,101400,1000,6566.666666666667,1030,14614.285714285714,1044,9390.90909090909,0,0,1,15,7,11,2454,40800,2693,,2460,245900,2397,4105.263157894737,2486,22500,2520,10856.521739130434,6,0,1,57,11,23,735,18275,788,,735,73400,723,1965.7142857142858,735,8066.666666666667,739,4826.666666666667,4,0,1,35,9,15,2805274396.4116316,7865.0783859523945,1004243.5245552919,4867406950.792776,,1042612.3123486687,2840494067.3361406,22238.059602615547,1005276.9525450903,2586088841.781894,1079.8628090023926,993752.9748013188,2862207986.7693663,4875.2878345233075,1010698.9559497478,2926785261.0018835,2986.5239436830725,1016173.0698904938,1552261616.0239456,4307.371151624666,521677.6030283716,2894949310.549802,,544000.460990965,1587481286.9484541,4315303930668102700,522711.03101817,1368664042.4481623,645.4695700993165,512914.11126157216,1590749355.6466532,12918.730101732668,524552.2437346503,1606303591.648297,2721.5988729208034,526707.5758887286,35219670.9245089,1033.427989798436,0,0,3.67872416973114e-08,4.1460168631601846e-12,183597573.57578254,8763.491766799467,12218928.752773972,373.4058833089527,56928842.97141491,1734.2027573200753,35219670.92450907,1033.4279897984368,0,0,12715939.154372878,354.0784876311787,219185554.6297375,10490.549753973171,57528490.45051482,1716.99401067579,94824641.38960876,2885.175946416646,1253012780.3876863,723339907692895400,482565.9215269203,1972457640.2429743,,498611.8513577037,1253012780.3876865,9753.87524410096,482565.9215269203,1217424799.333732,3320.887511117851,480838.8635397467,1271458631.1227133,2706.1596349233914,486146.7122150975,1320481669.3535864,3384.5067909154295,489465.4940017652,1.73225998878479e-07,6.252776074688882e-13,0,0,12715939.154372841,354.07848763117454,35587981.05395496,1727.0579871737052,45309561.69774085,1343.5881273668372,37895798.41819385,1150.9731890965706,2024-11-07 20:46:30,0.0007277049524940209,71582.24090172525,1000000000.0,727704.9524940208,1000000000.0,727704.9524940208
H988Zs6zcKjsVtqgt3kD4KoaeSdwrfZrG2TJR1bNBe23,H988Zs6zcKjsVtqgt3kD4KoaeSdwrfZrG2TJR1bNBe23,64,,66,,64,,64,,65,,65,,0,0,0,0,0,0,1.550816303827366e-05,1.550816303827366e-05,1.550816303827366e-05,1.550816303827366e-05,1.550816303827366e-05,1.550816303827366e-05,1.550816303827366e-05,1.550816303827366e-05,62,2024-11-07T20:54:45,1731012885,1,0.00042309354403972786,2628.198968475804,2628.198968475804,2628.198968475804,2628.198968475804,2628.198968475804,2628.198968475804,2628.198968475804,2628.198968475804,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,64,,66,,64,,64,,65,,65,,0,0,0,0,0,0,41,,41,,41,,41,,41,,41,,0,0,0,0,0,0,466728636.1744981,,27856.925654380335,467864505.89281714,,28914.722506688675,466728636.1744981,,27856.925654380335,466728636.1744981,,27856.925654380335,467039461.6023721,,28139.336662094796,467039461.6023721,,28139.336662094796,466728636.1744981,,27856.925654380335,467864505.89281714,,28914.722506688675,466728636.1744981,,27856.925654380335,466728636.1744981,,27856.925654380335,467039461.6023721,,28139.336662094796,467039461.6023721,,28139.336662094796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-07 20:46:19,0.00042309354403972786,54030.557460007614,1000000000.0,423093.5440397278,1000000000.0,423093.5440397278
H9G26ax1hoLgf9rNnKUA2P7hu1PFzL6XskpDJySXpump,H9G26ax1hoLgf9rNnKUA2P7hu1PFzL6XskpDJySXpump,840,,846,,840,,838,41800,845,,845,,0,0,0,2,0,0,5.687630569166181e-06,5.687630569166181e-06,5.687630569166181e-06,5.687630569166181e-06,5.687630569166181e-06,5.687630569166181e-06,5.687630569166181e-06,5.687630569166181e-06,794,2024-11-07T20:54:48,1731012888,2,0.0005974211571823253,10403.867118604163,10403.867118604163,10403.867118604163,10403.867118604163,10403.867118604163,10403.867118604163,10403.867118604163,10403.867118604163,727,,729,,727,,725,36150,727,,729,,0,0,0,2,0,0,1567,,1575,,1567,,1563,38975,1572,,1574,,0,0,0,4,0,0,881,,881,,881,,879,43850,881,,881,,0,0,0,2,0,0,1970362012.711142,,1082780.598920381,1972011742.87456,,1088570.4219907187,1970362012.711142,,1082780.598920381,1857590940.910936,1547.2229191915358,1082125.1736476286,1971971965.2734032,,1088424.4196279673,1972001021.5185971,,1088530.947162861,1469247559.7611802,,594788.2254664798,1470868233.6794043,,600471.5210019238,1469247559.7611802,,594788.2254664798,1412862023.8610773,2405.717115758576,594460.4399930949,1470857512.3234413,,600432.0461740661,1470857512.3234413,,600432.0461740661,0,0,0,0,0,0,56385535.900103,327.7854733848873,0,0,0,0,0,0,0,0,0,0,112771071.800206,655.4252727521664,0,0,0,0,501114452.94996184,,487992.37345390115,501143509.19515586,,488098.9009887948,501114452.94996184,,487992.37345390115,444728917.04985887,688.7287226244956,487664.73365453386,501114452.94996184,,487992.37345390115,501143509.19515586,,488098.9009887948,0,0,0,0,0,0,56385535.900103,327.6397993672791,0,0,0,0,2024-11-07 20:42:41,0.0005974211571823253,166940.46109045832,1000000000.0,597421.1571823253,1000000000.0,597421.1571823253
4CUnCwNpydYXaBNDpGjaMbJ573ucPa4GnAFL67Jmpump,4CUnCwNpydYXaBNDpGjaMbJ573ucPa4GnAFL67Jmpump,1997,,2013,,1997,,1997,,2003,,2009,,0,0,0,0,0,0,8.092181365236106e-05,8.092181365236106e-05,8.092181365236106e-05,8.092181365236106e-05,8.092181365236106e-05,8.092181365236106e-05,8.092181365236106e-05,8.092181365236106e-05,488,2024-11-07T20:54:47,1731012887,2,0.0017459141592814783,2057.532166520514,2057.532166520514,2057.532166520514,2057.532166520514,2057.532166520514,2057.532166520514,2057.532166520514,2057.532166520514,1516,,1533,,1516,,1516,,1523,,1527,,0,0,0,0,0,0,3513,,3546,,3513,,3513,,3526,,3536,,0,0,0,0,0,0,1215,,1215,,1215,,1215,,1215,,1215,,0,0,0,0,0,0,2840585402.4384704,,2862518.4601739254,2851438534.475695,,2877619.3619662207,2840585402.4384704,,2862518.4601739254,2840585402.4384704,,2862518.4601739254,2844032972.6100492,,2867163.7100743037,2846907877.59227,,2871165.399433272,1894400449.116758,,1466002.2877355996,1901331203.704507,,1475728.26817869,1894400449.116758,,1466002.2877355996,1894400449.116758,,1466002.2877355996,1896104063.378618,,1468303.6253751246,1898401725.654546,,1471510.4685440967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946184953.3217121,,1396516.1724383258,950107330.7711881,,1401891.0937875307,946184953.3217121,,1396516.1724383258,946184953.3217121,,1396516.1724383258,947928909.2314311,,1398860.084699179,948506151.9377241,,1399654.9308891755,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-07 20:41:43,0.0017459141592814783,150791.96710761433,1000000000.0,1745914.1592814783,1000000000.0,1745914.1592814783
HHCS3gXveBLcUP2MdyCbyv4UxZQtaFfb8hj2nw5zTyUz,HHCS3gXveBLcUP2MdyCbyv4UxZQtaFfb8hj2nw5zTyUz,6877,,6997,,6877,,6877,,6913,,6944,,0,0,0,0,0,0,0.00014501117965468147,0.00014501117965468147,0.00014501117965468147,0.00014501117965468147,0.00014501117965468147,0.00014501117965468147,0.00014501117965468147,0.00014501117965468147,207,2024-11-07T20:54:48,1731012888,1,0.0002269079356108096,56.476166976333,56.476166976333,56.476166976333,56.476166976333,56.476166976333,56.476166976333,56.476166976333,56.476166976333,320,,341,,320,,320,,324,,338,,0,0,0,0,0,0,7197,,7338,,7197,,7197,,7237,,7282,,0,0,0,0,0,0,214,,214,,214,,215,,214,,214,,0,0,0,0,0,0,2681485308.322735,,387379.3135465038,2859213246.3460197,,428964.47077182506,2681485308.322735,,387379.3135465038,2681485308.322735,,387379.3135465038,2714813768.368421,,395216.49091781385,2836345629.9118633,,423660.2094463721,1790154658.8662224,,199972.26345193217,1878909960.5744498,,220789.5516954987,1790154658.8662224,,199972.26345193217,1790154658.8662224,,199972.26345193217,1806819032.7618635,,203900.01367705746,1867408355.3769984,,218116.4074776864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891330649.4565122,,187407.0500945716,980303285.7715697,,208174.91907632633,891330649.4565122,,187407.0500945716,891330649.4565122,,187407.0500945716,907994735.6065577,,191316.47724075642,968937274.5348648,,205543.8019686857,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-07 20:35:54,0.0002269079356108096,26164.87728036143,1000000000.0,226907.9356108096,1000000000.0,226907.9356108096
F39rtiYhwVcVPM3zSRjM3DSYNtew98eDhqZh1njUpump,F39rtiYhwVcVPM3zSRjM3DSYNtew98eDhqZh1njUpump,580,530.4347826086956,739,,672,918.1818181818181,216,-40.65934065934066,739,,739,,92,0,66,364,0,0,6.7216262988719176e-06,4.849772714984022e-05,6.7216262988719176e-06,1.516050457021048e-05,0.00018557124419618044,6.7216262988719176e-06,6.7216262988719176e-06,6.7216262988719176e-06,344,2024-11-07T20:54:46,1731012886,2,0.0003815320543072565,5576.186645057738,686.7008965769925,5576.186645057738,2416.6184445928343,105.598693892418,5576.186645057738,5576.186645057738,5576.186645057738,328,1722.2222222222222,372,,346,1284,188,34.285714285714285,371,,372,,18,0,25,140,0,0,908,725.4545454545455,1111,,1018,1018.6813186813187,404,-19.841269841269842,1110,,1111,,110,0,91,504,0,0,428,486.30136986301375,508,,469,784.9056603773585,276,-2.4734982332155475,508,,508,,73,0,53,283,0,0,1205290901.0609143,271.72177158741516,218351.66700479604,2793607613.6874366,,244725.2836760734,1529536342.9982524,21.17840782254229,229463.3897611547,270338350.45544183,-71.08534007630962,60838.504853577106,2792272927.5778728,,244227.2534781496,2793607613.6874366,,244725.2836760734,689301185.8717544,181.60123181209073,121036.75828550888,1849552426.08971,,140316.31451127847,934080365.7908676,2.090415343632408,129525.96412914555,149369503.11881474,-72.33548097099488,34576.468684302694,1849552426.08971,,140316.31451127847,1849552426.08971,,140316.31451127847,244779179.9191124,8880.968251001294,0,0,914954026.435086,10594.401436088214,539931682.7529402,86264.40839752379,0,0,0,0,324245441.9373374,11503.485163723344,0,0,1262218550.715864,14567.914770950152,934952550.6054733,157317.28094753652,0,0,0,0,515989715.18915987,549.3192231324804,97314.90871928715,944055187.5977267,,104408.96916479492,595455977.207385,71.47043120532915,99937.42563200918,120968847.33662711,-69.37659319259394,26262.036169274408,942720501.4881628,,103910.93896687114,944055187.5977267,,104408.96916479492,79466262.018225,2622.516912722051,0,0,347264524.280778,3973.5133348619393,395020867.8525331,71052.87255001272,0,0,0,0,2024-11-07 20:16:59,0.0003815320543072565,71220.85928284563,999999999.962588,381532.0542929826,999999999.962588,381532.0542929826
FskReikfkmnhUdnbAGnKUXXJySCA3MsR3gF8QozMpump,FskReikfkmnhUdnbAGnKUXXJySCA3MsR3gF8QozMpump,2090,69566.66666666666,2101,,2093,,1204,35.89164785553047,2095,,2101,,3,0,0,886,0,0,6.0807624919950535e-06,6.0807624919950535e-06,6.0807624919950535e-06,6.0807624919950535e-06,0.00023056624013972421,6.0807624919950535e-06,6.0807624919950535e-06,6.0807624919950535e-06,227,2024-11-07T20:54:47,1731012887,2,0.00025763393221652734,4136.868855767454,4136.868855767454,4136.868855767454,4136.868855767454,11.739659743941687,4136.868855767454,4136.868855767454,4136.868855767454,2046,68100,2061,,2049,,1207,43.86174016686532,2053,,2056,,3,0,0,839,0,0,4136,68833.33333333334,4162,,4142,,2411,39.768115942028984,4148,,4157,,6,0,0,1725,0,0,1331,44266.66666666667,1334,,1334,,1016,52.552552552552555,1334,,1334,,3,0,0,666,0,0,12594025468.990084,9442.444139469766,2596103.1849056883,12794824835.202831,,2606266.5854341155,12726004501.666819,,2596872.5035969103,5652335362.159317,-18.57407525874268,1550993.7489118194,12729615783.808031,,2597232.514697423,12782916887.363155,,2604332.576021959,6696337304.640455,10047.577488376031,1308586.5382885104,6815873101.647721,,1316019.2646417927,6762326820.978823,,1308971.1928744037,2769079925.372676,-29.490744864576108,764959.326393639,6764699848.682144,,1309208.1265302482,6815873101.647721,,1316019.2646417927,65989516.338368,384.6545858935668,0,0,0,0,3927257379.2677727,543627.2118948717,0,0,0,0,131979032.676736,769.3186912225236,0,0,0,0,6941690106.830757,1045109.4359938684,0,0,0,0,5897688164.349628,8837.3107905635,1287516.6466171776,5978951733.555109,,1290247.320792323,5963677680.687996,,1287901.3107225064,2883255436.7866416,-4.351641009497433,786034.4225181805,5964915935.125887,,1288024.388167175,5967043785.715434,,1288313.311380166,65989516.338368,384.66410532895685,0,0,0,0,3014432727.5629845,501482.22409899667,0,0,0,0,2024-11-07 20:11:47,0.00025763393221652734,41211.970675248915,999999453.265343,257633.79135912776,999999453.265343,257633.79135912776
DcAhHeCMvEqVYjNQiWUg8qKdFJuBQTNvRHK1W3gqxjWE,DcAhHeCMvEqVYjNQiWUg8qKdFJuBQTNvRHK1W3gqxjWE,437,51.21107266435986,727,,726,,117,-63.4375,726,,726,,289,0,0,320,0,0,422.7290940181158,422.7290940181158,422.7290940181158,422.7290940181158,3434.3561965985723,422.7290940181158,422.7290940181158,422.7290940181158,229,2024-11-07T20:54:42,1731012882,1,5052.034876179504,1095.0998754684726,1095.0998754684726,1095.0998754684726,1095.0998754684726,47.1028218093132,1095.0998754684726,1095.0998754684726,1095.0998754684726,304,155.46218487394958,423,,423,,75,-67.24890829694323,423,,423,,119,0,0,229,0,0,741,81.61764705882352,1150,,1149,,192,-65.02732240437157,1149,,1149,,408,0,0,549,0,0,425,936.5853658536585,437,,437,,139,-61.06442577030813,437,,437,,41,0,0,357,0,0,112.96970469299995,-13.46647265152222,457888.47831883,243.597389297,,969115.3793356059,243.51991818199997,,968720.5736909232,32.053806372000025,-60.3862689074526,101245.55706995496,243.51991818199997,,968720.5736909232,243.51991818199997,,968720.5736909232,53.245992385999976,-47.4726160218889,219283.51875466033,154.691527839,,508616.05123669386,154.614056724,,508221.2455920112,16.554699977000013,-54.88112058723965,55063.711376285464,154.614056724,,508221.2455920112,154.614056724,,508221.2455920112,101.36806433800002,288937.7268373509,0,0,0,0,36.69129240900002,164219.8073783754,0,0,0,0,130.55021348900001,510832.0953720934,0,0,0,0,80.91589832100001,356642.9212488754,0,0,0,0,59.72371230699998,104.65837522098124,238604.95956416967,88.90586145799999,,460499.328098912,88.90586145799999,,460499.328098912,15.499106395000014,-64.95365854510769,46181.8456936695,88.90586145799999,,460499.328098912,88.90586145799999,,460499.328098912,29.182149151,221894.36853474242,0,0,0,0,44.224605911999994,192423.11387049998,0,0,0,0,2024-11-07 19:51:28,5052.034876179504,107392.17107522419,96.448001742,487258.66853840556,96.448001742,487258.66853840556
51UtLgCkL7S18mc3cjGWbsfhq8du3NgSufXEDtuLpump,51UtLgCkL7S18mc3cjGWbsfhq8du3NgSufXEDtuLpump,698,-84.50266429840141,5292,,5202,5262.886597938144,296,-26.368159203980102,5287,,5289,,4504,0,97,402,0,0,2.7612937886079322e-05,0.0002033209188970002,2.7612937886079322e-05,2.7612937886079322e-05,0.00035920252748748894,2.7612937886079322e-05,2.7612937886079322e-05,2.7612937886079322e-05,923,2024-11-07T20:54:43,1731012883,2,0.0002448922173516225,786.8749075594797,20.446149210884588,786.8749075594797,786.8749075594797,-31.823359076961914,786.8749075594797,786.8749075594797,786.8749075594797,633,-82.72379912663756,4349,,4297,8163.461538461539,241,-38.52040816326531,4348,,4348,,3664,0,52,392,0,0,1331,-83.7047012732615,9641,,9499,6275.167785234899,537,-32.367758186397985,9635,,9637,,8168,0,149,794,0,0,694,-72.68791814246359,2878,,2878,,311,-35.07306889352819,2878,,2878,,2541,0,0,479,0,0,1444024456.9349315,-85.21197834829005,386502.5242392204,13059056052.610653,,2940603.4072148167,11208849603.562681,447.70473660656984,2909534.354417449,434831103.7483579,-56.91300360081021,125962.99584623476,13056699832.727192,,2939878.166303398,13057319305.401966,,2940068.9802866685,723388657.7587057,-85.8152953486964,194139.09022251493,6972423174.066479,,1488411.3756665357,5823168142.361679,341.52321440535405,1470507.187330936,212187028.67586026,-58.49249755785168,61452.374683074275,6971090692.232158,,1488000.5419272052,6971710164.906932,,1488191.3559104758,5099779484.6029825,1276368.097108422,0,0,1318881533.829281,20806.691666935843,511201629.0828363,132686.7155394413,0,0,0,0,9764825146.627758,2523031.830178232,0,0,2046513176.608564,34362.01988806865,1009193353.1865647,260539.52839298395,0,0,0,0,720635799.1762258,-84.55243846716289,192363.43401670546,6086632878.544173,,1452192.0315482812,5385681461.201002,640.1659225029986,1439027.1670865125,222644075.0724976,-55.29161142723683,64510.62116316048,6085609140.495034,,1451877.6243761927,6085609140.495034,,1451877.6243761927,4665045662.024775,1246663.7330698099,0,0,727631642.7792829,13555.32822113281,497991724.1037284,127852.81285354264,0,0,0,0,2024-11-07 19:02:28,0.0002448922173516225,66828.20697075984,999999783.707414,244892.16438325154,999999783.707414,244892.16438325154
