Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
7VFyLoP3qUyjFKkyWqZvUfJNFgbmCXKni4ArZ7RMpYH6,,2024-10-27 06:37:09,0.002321596581270496,166360.0866412796,1000000000.0,2321596.5812704964,1000000000.0,2321596.5812704964
7ZhZWjD4GxuFaPx1CpSh6N7AdCVHtBBkAoQzz84bFXeT,,2024-10-27 06:32:53,0.0004275092125687973,42261.38131615709,1000000000.0,427509.21256879735,1000000000.0,427509.21256879735
Ct3HExg6BddwrAy46CQLNEnnqGGx4yxY1vXvwxnofoF,,2024-10-27 06:23:37,0.0005100004452219145,116265.27960506847,1000000000.0,510000.4452219145,1000000000.0,510000.4452219145
AEEZCxmPg2aNkAoUevF5ztodo9yqh9sbkL4emUpdCjo1,,2024-10-27 06:17:55,0.0002698248324897602,30596.339164757086,999818488.458279,269775.85616842035,999818488.458279,269775.85616842035
9rLGTvxXEhhdyZtJA34pFV21oZhsi3MRho9hv54vpump,,2024-10-27 06:05:01,0.00023022238746400032,48921.24025292951,999999999.269852,230222.3872959039,999999999.269852,230222.3872959039
2xtF1kZQQ14dvVjTsAASPM5Jxax9Gpat8tMETegqpump,,2024-10-27 05:46:26,0.0007619165102773201,94785.125972668,1000000000.0,761916.5102773202,1000000000.0,761916.5102773202
6Rx89EvU1fNGv5htXGTUs3HPoQjcYSLh8KDd5RPwpump,,2024-10-27 05:40:21,0.0008341406444140919,107789.57357287119,999999998.779304,834140.6433958597,999999998.779304,834140.6433958597
5ZqPs7FK9EQwXHqdygfqHCV2r7VEYBcd5qVH9vU9pump,,2024-10-27 04:46:44,0.00022493964059179414,57213.66158981591,965387096.195153,217153.8264500935,965387096.195153,217153.8264500935
6pQ5UgpPP5Ny1vfoxRRWVuFvkXAfNH5QgdWN975Sovc,,2024-10-27 03:43:07,0.0002210114649841705,54235.37435210831,1000000000.0,221011.4649841705,1000000000.0,221011.4649841705
hf8aYwMK2cYv7t4uUhUAqpdwTS3sja2z9RJMQZ2pump,,2024-10-27 02:50:45,0.0016093187831838513,223396.32515755168,999999994.926983,1609318.7750197498,999999994.926983,1609318.7750197498
G1pKojoCJopPDVMMLUowsyXTaPzKPnBfNWQhraqvpump,,2024-10-27 02:11:37,0.0004342296738759017,79380.92469540884,999999299.562787,434229.36972527916,999999299.562787,434229.36972527916
aLaZ7pqNznDjDUw6D15r4VCmogF8cKtYTaKaUGipump,,2024-10-27 01:34:08,0.00038400167513464787,73996.12425938045,999985846.047566,383996.23999320343,999985846.047566,383996.23999320343
Dvmw8Nq6SRoxFWP36PWRycuY8NfT7qHHGa7k3wPTbWWD,,2024-10-27 01:02:01,0.000313828300007699,68471.55196823791,950001707.046966,298137.4207269614,950001707.046966,298137.4207269614
