Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
4BAttx1NSd52kYmPAEmmrz1mq82k6v6VkHcTR8Wwpump,,2024-10-27 07:08:47,0.0018585819398282068,171748.03892043774,999999982.928223,1858581.9080989105,999999982.928223,1858581.9080989105
24omtWgqR23Qdx3hRofKXYxs7xNbppqD8w2bBBP24MJF,,2024-10-27 06:26:10,0.00021506006645203072,62050.52436140302,1000000000.0,215060.0664520307,1000000000.0,215060.0664520307
HXsPtuNAimJDNMPMzHRdxt9aRmcnp1rwNPoCxdLUcVen,,2024-10-27 06:14:39,0.00018986419624270078,329630.58479047695,1099998845.2193224,208850.3966154657,1099998845.2193224,208850.3966154657
9rLGTvxXEhhdyZtJA34pFV21oZhsi3MRho9hv54vpump,,2024-10-27 06:05:01,0.0003768148336701681,77829.19509941273,999999151.61211,376814.51398502645,999999151.61211,376814.51398502645
32FH7CSjumrCo4ZM42ys141Vzo2Tc72yN8ukgyyBjgvB,,2024-10-27 05:55:11,4.174259390961333e-05,337580.0137801077,5299995406.99155,221235.55599686413,5299995406.99155,221235.55599686413
2xtF1kZQQ14dvVjTsAASPM5Jxax9Gpat8tMETegqpump,,2024-10-27 05:46:26,0.0008768947990416633,103627.580715104,999999345.331408,876894.2249661798,999999345.331408,876894.2249661798
6Rx89EvU1fNGv5htXGTUs3HPoQjcYSLh8KDd5RPwpump,,2024-10-27 05:40:21,0.0012725213684529654,124835.35407421459,999999090.342733,1272520.2108946552,999999090.342733,1272520.2108946552
hf8aYwMK2cYv7t4uUhUAqpdwTS3sja2z9RJMQZ2pump,,2024-10-27 02:50:45,0.0011456040318127136,198398.61736265663,999999609.493825,1145603.5844472651,999999609.493825,1145603.5844472651
G1pKojoCJopPDVMMLUowsyXTaPzKPnBfNWQhraqvpump,,2024-10-27 02:11:37,0.0004455131155977214,80844.78499575699,999998727.99987,445512.5489049804,999998727.99987,445512.5489049804
aLaZ7pqNznDjDUw6D15r4VCmogF8cKtYTaKaUGipump,,2024-10-27 01:34:08,0.0004303744858953411,76991.36690735472,999985353.880017,430368.1825789831,999985353.880017,430368.1825789831
