Address,address,buy_1h,buy_1h_change_percent,buy_24h,buy_24h_change_percent,buy_2h,buy_2h_change_percent,buy_30m,buy_30m_change_percent,buy_4h,buy_4h_change_percent,buy_8h,buy_8h_change_percent,buy_history_1h,buy_history_24h,buy_history_2h,buy_history_30m,buy_history_4h,buy_history_8h,history_12h_price,history_1h_price,history_24h_price,history_2h_price,history_30m_price,history_4h_price,history_6h_price,history_8h_price,holder,last_trade_human_time,last_trade_unix_time,market,price,price_change_12h_percent,price_change_1h_percent,price_change_24h_percent,price_change_2h_percent,price_change_30m_percent,price_change_4h_percent,price_change_6h_percent,price_change_8h_percent,sell_1h,sell_1h_change_percent,sell_24h,sell_24h_change_percent,sell_2h,sell_2h_change_percent,sell_30m,sell_30m_change_percent,sell_4h,sell_4h_change_percent,sell_8h,sell_8h_change_percent,sell_history_1h,sell_history_24h,sell_history_2h,sell_history_30m,sell_history_4h,sell_history_8h,trade_1h,trade_1h_change_percent,trade_24h,trade_24h_change_percent,trade_2h,trade_2h_change_percent,trade_30m,trade_30m_change_percent,trade_4h,trade_4h_change_percent,trade_8h,trade_8h_change_percent,trade_history_1h,trade_history_24h,trade_history_2h,trade_history_30m,trade_history_4h,trade_history_8h,unique_wallet_1h,unique_wallet_1h_change_percent,unique_wallet_24h,unique_wallet_24h_change_percent,unique_wallet_2h,unique_wallet_2h_change_percent,unique_wallet_30m,unique_wallet_30m_change_percent,unique_wallet_4h,unique_wallet_4h_change_percent,unique_wallet_8h,unique_wallet_8h_change_percent,unique_wallet_history_1h,unique_wallet_history_24h,unique_wallet_history_2h,unique_wallet_history_30m,unique_wallet_history_4h,unique_wallet_history_8h,volume_1h,volume_1h_change_percent,volume_1h_usd,volume_24h,volume_24h_change_percent,volume_24h_usd,volume_2h,volume_2h_change_percent,volume_2h_usd,volume_30m,volume_30m_change_percent,volume_30m_usd,volume_4h,volume_4h_change_percent,volume_4h_usd,volume_8h,volume_8h_change_percent,volume_8h_usd,volume_buy_1h,volume_buy_1h_change_percent,volume_buy_1h_usd,volume_buy_24h,volume_buy_24h_change_percent,volume_buy_24h_usd,volume_buy_2h,volume_buy_2h_change_percent,volume_buy_2h_usd,volume_buy_30m,volume_buy_30m_change_percent,volume_buy_30m_usd,volume_buy_4h,volume_buy_4h_change_percent,volume_buy_4h_usd,volume_buy_8h,volume_buy_8h_change_percent,volume_buy_8h_usd,volume_buy_history_1h,volume_buy_history_1h_usd,volume_buy_history_24h,volume_buy_history_24h_usd,volume_buy_history_2h,volume_buy_history_2h_usd,volume_buy_history_30m,volume_buy_history_30m_usd,volume_buy_history_4h,volume_buy_history_4h_usd,volume_buy_history_8h,volume_buy_history_8h_usd,volume_history_1h,volume_history_1h_usd,volume_history_24h,volume_history_24h_usd,volume_history_2h,volume_history_2h_usd,volume_history_30m,volume_history_30m_usd,volume_history_4h,volume_history_4h_usd,volume_history_8h,volume_history_8h_usd,volume_sell_1h,volume_sell_1h_change_percent,volume_sell_1h_usd,volume_sell_24h,volume_sell_24h_change_percent,volume_sell_24h_usd,volume_sell_2h,volume_sell_2h_change_percent,volume_sell_2h_usd,volume_sell_30m,volume_sell_30m_change_percent,volume_sell_30m_usd,volume_sell_4h,volume_sell_4h_change_percent,volume_sell_4h_usd,volume_sell_8h,volume_sell_8h_change_percent,volume_sell_8h_usd,volume_sell_history_1h,volume_sell_history_1h_usd,volume_sell_history_24h,volume_sell_history_24h_usd,volume_sell_history_2h,volume_sell_history_2h_usd,volume_sell_history_30m,volume_sell_history_30m_usd,volume_sell_history_4h,volume_sell_history_4h_usd,volume_sell_history_8h,volume_sell_history_8h_usd,liquidityAddedAt,Address_market,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap,RugCheck_Score,Risk_Status
3kY5X4d61C3x1fvXdK2YCCArBZpGZYmq5nEzseyTpump,3kY5X4d61C3x1fvXdK2YCCArBZpGZYmq5nEzseyTpump,133,232.50000000000003,175,,175,,103,243.33333333333331,175,,175,,40,0,0,30,0,0,7.59712529925075e-06,8.365543894244742e-06,7.59712529925075e-06,7.59712529925075e-06,8.365543894244742e-06,7.59712529925075e-06,7.59712529925075e-06,7.59712529925075e-06,72,2024-12-08T19:12:57,1733685177,1,2.838093253528921e-05,298.4988391783625,261.89465396586957,298.4988391783625,298.4988391783625,261.89465396586957,298.4988391783625,298.4988391783625,298.4988391783625,29,70.58823529411765,47,,46,,22,214.28571428571428,46,,47,,17,0,0,7,0,0,162,184.21052631578948,222,,221,,125,237.83783783783784,221,,222,,57,0,0,37,0,0,74,94.73684210526315,87,,87,,74,572.7272727272727,87,,87,,38,0,0,11,0,0,752962200.8453382,50.58250892698095,11905.394827157153,1258786411.392835,,16387.05021969728,1255727627.9757657,,16299.76510358612,404218203.4957673,15.90685619474347,8477.71685108103,1255727627.9757657,,16299.76510358612,1258786411.392835,,16387.05021969728,597092857.5297842,93.72448380984963,9348.44791586415,908042858.4659117,,12014.774705702986,908042858.4659117,,12014.774705702986,314996179.9129333,11.6624919421302,6480.801373366272,908042858.4659117,,12014.774705702986,908042858.4659117,,12014.774705702986,308217549.88691103,2588.3354428344674,0,0,0,0,282096677.61685103,2867.6465424978783,0,0,0,0,500032976.0812111,4316.378929424595,0,0,0,0,348743997.34957105,3427.677976076126,0,0,0,0,155869343.315554,-18.73993327436258,2556.9469112930046,350743552.9269231,,4372.275513994293,347684769.5098541,,4284.990397883133,89222023.58283402,33.871885532151595,1996.9154777147571,347684769.5098541,,4284.990397883133,350743552.9269231,,4372.275513994293,191815426.19430003,1728.0434865901277,0,0,0,0,66647319.73272002,560.0314335782477,0,0,0,0,2024-12-08 17:18:25,,,,,,,,500,LOW RISK
9n5C8PKDXaxeejWfLrVcgQvTt4K6fAUJmwW2EX9Xpump,9n5C8PKDXaxeejWfLrVcgQvTt4K6fAUJmwW2EX9Xpump,0,-100,5,,5,,0,,5,,5,,5,0,0,0,0,0,8.064161994455513e-06,8.310631480952673e-06,8.064161994455513e-06,8.064161994455513e-06,8.310631480952673e-06,8.064161994455513e-06,8.064161994455513e-06,8.064161994455513e-06,2,2024-12-08T17:18:03,1733678283,1,7.996760117407721e-06,3.056355845363958,0,3.056355845363958,3.056355845363958,0,3.056355845363958,3.056355845363958,3.056355845363958,0,-100,4,,4,,0,,4,,4,,4,0,0,0,0,0,0,-100,9,,9,,0,,9,,9,,9,0,0,0,0,0,,-100,5,,5,,,,5,,5,,5,0,0,,0,0,0,-100,0,234923025.22520798,,1871.9339083690018,234923025.22520798,,1871.9339083690018,0,,0,234923025.22520798,,1871.9339083690018,234923025.22520798,,1871.9339083690018,,,,160521360.30348998,,1243.2041760229604,160521360.30348998,,1243.2041760229604,,,,160521360.30348998,,1243.2041760229604,160521360.30348998,,1243.2041760229604,160521360.30348998,1243.2041760229604,0,0,0,0,,,0,0,0,0,234923025.22520798,1871.9339083690018,0,0,0,0,0,0,0,0,0,0,,,,74401664.921718,,628.7297323460414,74401664.921718,,628.7297323460414,,,,74401664.921718,,628.7297323460414,74401664.921718,,628.7297323460414,74401664.921718,628.7297323460414,0,0,0,0,,,0,0,0,0,2024-12-08 17:17:40,,,,,,,,500,LOW RISK
7jcGfWQFzctqSjF5wc2qTL8XAcJaPazapY4rJASpump,7jcGfWQFzctqSjF5wc2qTL8XAcJaPazapY4rJASpump,0,-100,335,,171,4.2682926829268295,0,,335,,335,,171,0,164,0,0,0,1.3501401629992281e-05,7.754408297665931e-06,1.3501401629992281e-05,1.3501401629992281e-05,7.3570167353804595e-06,1.3501401629992281e-05,1.3501401629992281e-05,1.3501401629992281e-05,19,2024-12-08T18:59:20,1733684360,1,7.3600028136968334e-06,-45.4844527671189,-5.081565218652702,-45.4844527671189,-45.4844527671189,0.04548375298466089,-45.4844527671189,-45.4844527671189,-45.4844527671189,2,-99.22178988326849,346,,259,197.70114942528735,1,0,346,,346,,257,0,87,1,0,0,2,-99.53271028037383,681,,430,71.31474103585657,1,0,681,,681,,428,0,251,1,0,0,3,-98.75,241,,241,221.33333333333334,1,-50,241,,241,,240,0,75,2,0,0,608378.4711383618,-99.9777112399675,4.476366406821995,4642780283.641056,,117565.63651664986,2730138734.8093767,42.74178747591559,69823.06152100237,154146.76418137166,-66.06428793484088,1.1345761369935015,4642780283.641056,,117565.63651664986,4642780283.641056,,117565.63651664986,2.9802322387695312e-08,-100,5.5990767577895895e-12,2350441849.832678,,60341.38250418082,1023664989.3063842,-22.845730901552948,27217.663069252703,2.9802322387695312e-08,0,5.5990767577895895e-12,2350441849.832678,,60341.38250418082,2350441849.832678,,60341.38250418082,1023664989.3063842,27217.663069252703,0,0,1326776860.5262938,33123.71943492812,2.9802322387695312e-08,5.5990767577895895e-12,0,0,0,0,2729530356.338238,69818.58515459555,0,0,1912641548.8316798,47742.57499564749,454231.70695637167,3.3417902698284934,0,0,0,0,608378.471138332,-99.9643360793357,4.476366406816396,2292338433.808378,,57224.25401246904,1706473745.5029924,191.27438119524987,42605.398451749665,154146.76418134186,-66.06428793484521,1.1345761369879024,2292338433.808378,,57224.25401246904,2292338433.808378,,57224.25401246904,1705865367.0318534,42600.922085342856,0,0,585864688.305386,14618.85556071937,454231.70695634186,3.3417902698228943,0,0,0,0,2024-12-08 17:13:14,,,,,,,,500,LOW RISK
BxatRVjAfWfuHtZrfF4UpVgQTRy6eUeQ1vBHUstapump,BxatRVjAfWfuHtZrfF4UpVgQTRy6eUeQ1vBHUstapump,3,200,13,,4,-55.55555555555556,0,-100,13,,13,,1,0,9,3,0,0,7.843995996365297e-06,7.381290769421165e-06,7.843995996365297e-06,7.843995996365297e-06,7.339600441158404e-06,7.843995996365297e-06,7.843995996365297e-06,7.843995996365297e-06,7,2024-12-08T18:41:21,1733683281,1,7.339217282073595e-06,-6.430339274020758,-0.5648108110775645,-6.430339274020758,-6.430339274020758,0,-6.430339274020758,-6.430339274020758,-6.430339274020758,1,0,4,,2,0,0,-100,4,,4,,1,0,2,1,0,0,4,100,17,,6,-45.45454545454545,0,-100,17,,17,,2,0,11,4,0,0,4,-60,13,,13,44.44444444444444,,-100,13,,13,,10,0,9,3,0,0,4645121.573369994,-27.519393864405888,34.07565593720833,177131832.28442296,,1265.212451562567,11053900.170888988,-93.34414871969122,81.35748516558948,0,-100,0,177131832.28442296,,1265.212451562567,177131832.28442296,,1265.212451562567,2720062.2716909954,-15.114495634456922,19.954337605220598,116849466.57424498,,817.2331624721057,5924451.86920999,-94.65904792984348,43.58363988626704,,,,116849466.57424498,,817.2331624721057,116849466.57424498,,817.2331624721057,3204389.597518996,23.629302281046172,0,0,110925014.70503499,773.6495225858386,2720062.271690996,19.954337605220598,0,0,0,0,6408778.597518994,47.2818292283809,0,0,166077932.11353397,1183.8549663969773,4645121.573369994,34.075655937208346,0,0,0,0,1925059.3016789984,-39.924294407483,14.121318331987734,60282365.710177995,,447.97928909046107,5129448.301678998,-90.69958844844615,37.77384527932243,,,,60282365.710177995,,447.97928909046107,60282365.710177995,,447.97928909046107,3204388.999999998,23.652526947334724,0,0,55152917.408498995,410.20544381113865,1925059.3016789982,14.121318331987746,0,0,0,0,2024-12-08 17:11:02,,,,,,,,500,LOW RISK
GRbYJGHoMP2j4wQaLaKgCVoQh8FFRb6HJyvJbqxGpump,GRbYJGHoMP2j4wQaLaKgCVoQh8FFRb6HJyvJbqxGpump,3,-98.34254143646409,311,,184,44.881889763779526,0,-100,311,,311,,181,0,127,3,0,0,1.0010741237166497e-05,1.4672956945621858e-05,1.0010741237166497e-05,9.480692094850914e-06,1.2985046653614433e-05,1.0010741237166497e-05,1.0010741237166497e-05,1.0010741237166497e-05,68,2024-12-08T19:09:22,1733684962,1,1.0992237688066409e-05,12.959342766537457,-22.932592595549483,12.959342766537457,19.27470478345745,-12.914694808475137,12.959342766537457,12.959342766537457,12.959342766537457,17,-89.44099378881988,249,,178,150.70422535211267,8,-11.11111111111111,249,,249,,161,0,71,9,0,0,20,-94.15204678362574,560,,362,82.82828282828282,8,-33.33333333333333,560,,560,,342,0,198,12,0,0,19,-90.40404040404042,235,,235,217.56756756756758,8,-42.857142857142854,235,,235,,198,0,74,14,0,0,127011807.80364013,-94.9035770479686,1582.868081480207,5126576034.471998,,96370.11723918526,2619187378.769827,4.458771192627369,60152.8011700058,59267911.78791592,-12.511805086969982,730.9289446410303,5126576034.471998,,96370.11723918526,5126576034.471998,,96370.11723918526,21911774.098983377,-98.16870498117726,279.1469753031669,2686079369.2528105,,49228.12401532109,1218429750.3816557,-16.980883262940306,28777.743652636396,6.891787052154541e-08,-99.99999999999969,23.68089206361475,2686079369.2528105,,49228.12401532109,2686079369.2528105,,49228.12401532109,1196517976.2826724,28498.596677333247,0,0,1467649618.8711548,20450.380362684704,21911774.09898293,255.46608323953578,0,0,0,0,2492175570.9661884,58569.933088525606,0,0,2507388655.702172,36217.31606917948,67743896.01572278,851.9391368391656,0,0,0,0,105100033.70465675,-91.8882863701093,1303.72110617704,2440496665.219188,,47141.99322386416,1400757628.388171,34.72203877787349,31375.057517369398,59267911.787915856,29.31522545603257,707.2480525774155,2440496665.219188,,47141.99322386416,2440496665.219188,,47141.99322386416,1295657594.6835163,30071.33641119236,0,0,1039739036.8310169,15766.935706494769,45832121.91673985,596.4730535996298,0,0,0,0,2024-12-08 17:10:12,,,,,,,,500,LOW RISK
HcRcwhPz5iNXMsk6hY3anH9YsbEYU65aYqqvP1g8pump,HcRcwhPz5iNXMsk6hY3anH9YsbEYU65aYqqvP1g8pump,0,,3,,0,,0,,0,-100,3,,0,0,0,0,3,0,7.557269345573047e-06,7.369049522176519e-06,7.557269345573047e-06,7.369049522176519e-06,7.369049522176519e-06,7.369049522176519e-06,7.369049522176519e-06,7.557269345573047e-06,2,2024-12-08T12:00:14,1733659214,1,7.3694514858996096e-06,-2.4905797952905417,0,-2.4905797952905417,0,0,0,0,-2.4905797952905417,0,,2,,0,,0,,0,-100,2,,0,0,0,0,2,0,0,,5,,0,,0,,0,-100,5,,0,0,0,0,5,0,,,3,,,,,,,-100,3,,,0,,,3,0,0,,0,107339283.21329,,777.685130679575,0,,0,0,,0,0,-100,0,107339283.21329,,777.685130679575,,,,82440934.982039,,589.5502975906157,,,,,,,,,,82440934.982039,,589.5502975906157,,,0,0,,,,,82440934.982039,589.5502975906157,0,0,0,0,0,0,0,0,0,0,107339283.21329,777.685130679575,0,0,,,,24898348.231251,,188.13483308895928,,,,,,,,,,24898348.231251,,188.13483308895928,,,0,0,,,,,24898348.231251,188.13483308895928,0,0,2024-12-08 11:58:21,,,,,,,,500,LOW RISK
5SY8Pp7rUBT5Ug32x4wS8ooa3iZxTUEmCLpnkZGWpump,5SY8Pp7rUBT5Ug32x4wS8ooa3iZxTUEmCLpnkZGWpump,2,,15,,2,,1,0,2,-84.61538461538461,15,,0,0,0,1,13,0,9.24523193778851e-06,1.2502061901698428e-05,9.24523193778851e-06,1.2502061901698428e-05,1.2670081391273782e-05,1.2502061901698428e-05,1.2502061901698428e-05,9.24523193778851e-06,7,2024-12-08T19:10:27,1733685027,1,1.2693068587183017e-05,37.293133072216264,1.5278014697610847,37.293133072216264,1.5278014697610847,0.18142895218547334,1.5278014697610847,1.5278014697610847,37.293133072216264,0,,7,,0,,0,,0,-100,7,,0,0,0,0,7,0,2,,22,,2,,1,0,2,-90,22,,0,0,0,1,20,0,2,,12,,2,,1,0,2,-83.33333333333334,12,,0,0,0,1,12,0,2777054.890603015,18636499897401164,35.20659731615761,356889243.686082,,3315.0420676823323,2777054.8906029966,24848666529868084,35.20659731615727,917285.6169920149,-50.677450691989854,11.643169250516118,2777054.8906029966,-99.21576975363394,35.20659731615727,356889243.686082,,3315.0420676823323,2777054.8906030115,24848666529868216,35.20659731615761,329002405.316473,,3039.715315539244,2777054.890602993,37272999794802130,35.20659731615727,917285.6169920112,-50.677450691989954,11.643169250516118,2777054.890602993,-99.14873111884846,35.20659731615727,329002405.316473,,3039.715315539244,1.1175870895385742e-08,1.7053025658242404e-13,0,0,7.450580596923828e-09,1.7053025658242404e-13,1859769.2736110112,23.563428065641663,326225350.42587,3004.5087182230864,0,0,1.4901161193847656e-08,1.7053025658242404e-13,0,0,1.1175870895385742e-08,1.7053025658242404e-13,1859769.273611015,23.563428065641663,354112188.795479,3279.835470366175,0,0,3.725290298461914e-09,0,0,27886838.369609,,275.3267521430886,3.725290298461914e-09,0,0,3.725290298461914e-09,0,0,3.725290298461914e-09,-99.99999999999999,0,27886838.369609,,275.3267521430886,3.725290298461914e-09,0,0,0,3.725290298461914e-09,0,3.725290298461914e-09,0,27886838.369609,275.3267521430886,0,0,2024-12-08 11:49:25,,,,,,,,500,LOW RISK
5syFBzELxeG4TvjBAt5Koq9BKTJeF1jJ679RYy2wpump,5syFBzELxeG4TvjBAt5Koq9BKTJeF1jJ679RYy2wpump,94,203.2258064516129,13803,,125,1036.3636363636363,70,191.66666666666669,136,-99.00482950387823,13802,,31,0,11,24,13666,0,0.00011988125583665923,1.5201428375075508e-05,0.00011988125583665923,6.558288032326831e-06,1.6481201376545322e-05,6.358238822600725e-06,0.00017142557200447951,0.00011988125583665923,636,2024-12-08T19:13:34,1733685214,2,1.9175218968979706e-05,-83.71126386550144,28.455964506424735,-83.71126386550144,197.74754237240307,18.481298734362774,207.1155705656451,-88.60896818973642,-83.71126386550144,59,227.77777777777777,13512,,77,148.38709677419354,50,455.55555555555554,108,-99.19427036705461,13512,,18,0,31,9,13404,0,153,212.24489795918367,27315,,202,380.9523809523809,120,263.6363636363636,244,-99.09863317325453,27314,,49,0,42,33,27070,0,82,100,11767,,114,192.30769230769232,62,148,149,-98.72420583954106,11767,,41,0,39,25,11679,0,493109058.35757416,18.25238596937564,11647.139373954848,10494254095.373116,,1087897.3628740162,910106190.6482235,1454.591049256328,16347.395502120813,446560534.7866468,859.3441435499761,10908.567245902761,968649316.2556733,-89.83108151901605,16731.008193875296,10494237687.00586,,1087897.0430242477,282140552.4548751,-18.053439884536992,6439.257626910788,5512002615.6564,,549239.5612594315,626438778.1001452,1792.420333268404,10130.147776752417,240793213.0182249,482.36688575129944,5783.989476911192,659541295.9228299,-86.40806216309788,10347.359285318866,5511986207.2891445,,549239.2414096632,344298225.6452718,3690.8901498414257,0,0,33102517.822677433,217.21150856646742,41347339.43664784,655.2681499995624,4852444911.366313,538891.8821243449,0,0,416997132.29065573,4700.256128165152,0,0,58543125.60744463,383.6126917541949,46548523.57092475,738.5721280520125,9525588370.750187,1071166.0348303728,0,0,210968505.90269905,190.19488137803316,5207.881747044061,4982251479.716716,,538657.8016145845,283667412.5480783,1015.0182218442396,6217.247725368395,205767321.7684219,3856.1629901231818,5124.577768991569,309108020.3328434,-93.38543695438793,6383.64890855643,4982251479.716716,,538657.8016145845,72698906.64538397,1009.3659783237263,0,0,25440607.78476719,166.4011831877275,5201184.134276909,83.30397805245012,4673143459.383875,532274.152706028,0,0,2024-12-08 11:47:36,,,,,,,,400,LOW RISK
8mtKaCkpWJqh5Q7JowrCnqW2HC4VJ275VezMbzcgFxGM,8mtKaCkpWJqh5Q7JowrCnqW2HC4VJ275VezMbzcgFxGM,12,-52,3485,,37,-74.12587412587412,7,40,180,-94.55370650529501,3485,,25,0,143,5,3305,0,9.00149639414074e-06,1.3944283346286332e-05,9.00149639414074e-06,1.5117584211299159e-05,1.3761213962320701e-05,9.070871323324044e-06,7.20383143016222e-05,9.00149639414074e-06,468,2024-12-08T19:13:44,1733685224,1,1.292277194743469e-05,48.67634298681337,-4.024500072550982,48.67634298681337,-11.47331831698643,-2.7477104160846224,47.53925147726663,-81.42225316813534,48.67634298681337,13,-50,2334,,39,-68.8,5,-37.5,164,-92.44239631336406,2334,,26,0,125,8,2170,0,25,-50.98039215686274,5819,,76,-71.64179104477611,12,-7.6923076923076925,344,-93.71689497716895,5819,,51,0,268,13,5475,0,20,-50,2493,,52,-66.45161290322581,10,0,182,-92.50103007828595,2493,,40,0,155,10,2427,0,51630170.28183554,-68.34011688875667,708.1639515496427,14002247221.365694,,499186.282399368,214707747.35443252,-70.76596823655586,2690.2041499641177,14687118.462931028,-60.24389502272852,198.80464524904977,949152277.9337626,-92.72852697351016,14367.569296709746,14002247221.365694,,499186.282399368,21733757.489662748,-72.04903377378578,299.90754112750426,7086169522.365634,,250486.7119629693,99490488.02185744,-74.54748146819247,1239.6836165646391,3601264.8705904093,-80.13916262785224,49.38787361650423,490377102.6314528,-92.56530419052797,7389.041751974113,7086169522.365634,,250486.7119629693,77756730.5321969,939.7760754369258,0,0,390886614.60957605,6149.35813540966,18132492.61907111,250.51966751120455,6595792419.734195,243097.67021099522,0,0,163077577.0726083,1982.0401984143732,0,0,734444530.579306,11677.365146745353,36943051.81890339,509.3593063011761,13053094943.43194,484818.7131026579,0,0,29896412.792172797,-64.9600138718588,408.2564104221384,6916077699.00006,,248699.57043639867,115217259.33257508,-66.46351197952704,1450.5205333994786,11085853.592340618,-41.06579461795337,149.41677163254553,458775175.30230975,-92.89525039877496,6978.5275447356335,6916077699.00006,,248699.57043639867,85320846.54041141,1042.2641229774474,0,0,343557915.96972996,5528.007011335692,18810559.19983227,258.83963878997156,6457302523.697745,241721.04289166266,0,0,2024-12-08 11:46:36,,,,,,,,2300,LOW RISK
5c3PdTbM5NTgUsApv2GpYch5bgxvfUJudWEbsCsKpump,5c3PdTbM5NTgUsApv2GpYch5bgxvfUJudWEbsCsKpump,783,-49.58145524790727,62423,,2337,-53.52028639618138,391,-0.25510204081632654,7365,-86.62246844065025,62422,,1553,0,5028,392,55055,0,7.259342050481573e-05,0.00016285425281054925,7.259342050481573e-05,0.00019529642554937256,0.00011211354607920245,0.0003135539153062534,0.00012267921101679637,7.259342050481573e-05,2647,2024-12-08T19:14:40,1733685280,2,0.00011337417874877074,76.23345734293085,-21.44270563940616,76.23345734293085,-34.49245453456285,14.111005523587789,-59.19875705134358,4.283271549254616,76.23345734293085,808,-38.694992412746586,12903,,2127,-50.61527745530532,374,-13.82488479262673,6434,-0.44870803032647383,12899,,1318,0,4307,434,6463,0,1591,-44.583768721699755,75326,,4464,-52.179967862881625,765,-7.384987893462469,13799,-77.5691667479437,75321,,2871,0,9335,826,61518,0,828,-38.3469843633656,7792,,1813,-43.48503740648379,456,-7.128309572301425,4255,-19.244638451319034,7792,,1343,0,3208,491,5269,0,1203023207.1078277,-37.176697531290884,135800.91015026375,19974962889.511147,,3216167.9614987457,3122447938.52129,-5.95737512267967,418984.1316226384,643915278.3554543,15.168332488561855,66598.44884818346,6442695477.969058,-52.37214813192912,1424431.7091634471,19971868318.02429,,3215813.2663905695,597829339.3489479,-37.60014195941883,67633.6066883022,10283093581.141031,,1615325.798957583,1558611005.2531765,-4.705129860579994,209790.0210792099,326819407.495313,20.593147734457975,33934.764107423136,3194177539.918566,-54.938324373761326,709146.5564484177,10282936219.846912,,1615307.2416314604,958062018.2824055,141825.10130855173,0,0,1635566534.6653702,499356.53536920884,271009931.8536392,33698.84258088022,7088457088.041904,906125.2650079472,0,0,1914931498.080711,282650.6749827417,0,0,3320247539.447733,1005447.5775408098,559107928.7523816,69202.46130208144,13527159477.642033,1791143.4849348408,0,0,605193867.7588798,-36.75272536788966,68167.30346196155,9691869308.370113,,1600842.1625411625,1563836933.2681134,-7.173112961516456,209194.11054342848,317095870.86014134,10.065281353410736,32663.684740760324,3248517938.050492,-49.54700898588607,715285.1527150294,9688932098.177376,,1600506.024759109,956869479.7983054,140825.57367419,0,0,1684681004.7823627,506091.042171601,288097996.8987424,35503.618721201216,6438702389.600129,885018.2199268936,0,0,2024-12-08 11:46:10,,,,,,,,300,LOW RISK
HBxAZpTyA6FEt1rv36x1sypeM9WrBXNxWNBugNa4pump,HBxAZpTyA6FEt1rv36x1sypeM9WrBXNxWNBugNa4pump,0,-100,3716,,1,,0,,1,-99.97308209959624,3716,,1,0,0,0,3715,0,3.6890039942803874e-05,5.361005191749882e-06,3.6890039942803874e-05,5.381158788265134e-06,5.361005191749882e-06,5.5794497985569275e-06,7.586161533021571e-06,3.6890039942803874e-05,161,2024-12-08T18:56:55,1733684215,2,5.316439316705543e-06,-85.58840639643135,-0.831235065159346,-85.58840639643135,-1.2026434093567084,-0.831235065159346,-4.713854793960284,-29.919200723458584,-85.58840639643135,1,-75,3612,,5,-37.5,1,,13,-99.63878855237566,3612,,4,0,8,0,3599,0,1,-80,7328,,6,-25,1,,14,-99.8085862729013,7328,,5,0,8,0,7314,0,1,-85.71428571428571,952,,7,-22.22222222222222,1,-66.66666666666666,17,-98.2124079915878,952,,7,0,9,3,951,0,192322.7524500656,-96.10030163811889,1.0224728818563578,12688090540.936832,,1381775.9893417116,5124056.815004079,-69.27991685417976,27.39646236352516,192322.75244950262,2957623689132.5674,1.022472882042106,21803884.114557125,-99.82785890841328,118.81543078111166,12688090540.936832,,1381775.9893417116,2.2813910618424416e-06,-99.99999999938349,7.71124497589426e-10,6386382355.218541,,694050.97068775,370051.17390859756,61927048111485.23,1.9838462637934406,1.8581049516797066e-06,0,8.410792062818473e-10,370051.1739087763,-99.99420528561032,1.9838462637506913,6386382355.218541,,694050.97068775,370051.1739102814,1.983846263762802,0,0,5.975598469376564e-07,7.404858948234505e-10,1.8581049516797066e-06,8.410792062818473e-10,6386012304.044633,694048.9868414855,0,0,4931734.062562066,26.373989482220303,0,0,16679827.299560077,91.41896841878113,6.502610631287098e-06,9.368248399255208e-10,12666286656.82228,1381657.1739109294,0,0,192322.7524477842,-95.78395173136146,1.0224728810852333,6301708185.718291,,687725.0186539616,4754005.641095481,-71.49847204220733,25.412616099731718,192322.7524476445,4140865911466.7593,1.0224728812010269,21433832.940648347,-99.65871183746665,116.83158451736097,6301708185.718291,,687725.0186539616,4561682.8886517845,24.3901432184575,0,0,16679827.29955948,91.41896841804065,4.644505679607391e-06,9.57456336436735e-11,6280274352.777647,687608.187069444,0,0,2024-12-08 11:43:37,,,,,,,,400,LOW RISK
