Address,address,buy_1h,buy_1h_change_percent,buy_24h,buy_24h_change_percent,buy_2h,buy_2h_change_percent,buy_30m,buy_30m_change_percent,buy_4h,buy_4h_change_percent,buy_8h,buy_8h_change_percent,buy_history_1h,buy_history_24h,buy_history_2h,buy_history_30m,buy_history_4h,buy_history_8h,history_12h_price,history_1h_price,history_24h_price,history_2h_price,history_30m_price,history_4h_price,history_6h_price,history_8h_price,holder,last_trade_human_time,last_trade_unix_time,market,price,price_change_12h_percent,price_change_1h_percent,price_change_24h_percent,price_change_2h_percent,price_change_30m_percent,price_change_4h_percent,price_change_6h_percent,price_change_8h_percent,sell_1h,sell_1h_change_percent,sell_24h,sell_24h_change_percent,sell_2h,sell_2h_change_percent,sell_30m,sell_30m_change_percent,sell_4h,sell_4h_change_percent,sell_8h,sell_8h_change_percent,sell_history_1h,sell_history_24h,sell_history_2h,sell_history_30m,sell_history_4h,sell_history_8h,trade_1h,trade_1h_change_percent,trade_24h,trade_24h_change_percent,trade_2h,trade_2h_change_percent,trade_30m,trade_30m_change_percent,trade_4h,trade_4h_change_percent,trade_8h,trade_8h_change_percent,trade_history_1h,trade_history_24h,trade_history_2h,trade_history_30m,trade_history_4h,trade_history_8h,unique_wallet_1h,unique_wallet_1h_change_percent,unique_wallet_24h,unique_wallet_24h_change_percent,unique_wallet_2h,unique_wallet_2h_change_percent,unique_wallet_30m,unique_wallet_30m_change_percent,unique_wallet_4h,unique_wallet_4h_change_percent,unique_wallet_8h,unique_wallet_8h_change_percent,unique_wallet_history_1h,unique_wallet_history_24h,unique_wallet_history_2h,unique_wallet_history_30m,unique_wallet_history_4h,unique_wallet_history_8h,volume_1h,volume_1h_change_percent,volume_1h_usd,volume_24h,volume_24h_change_percent,volume_24h_usd,volume_2h,volume_2h_change_percent,volume_2h_usd,volume_30m,volume_30m_change_percent,volume_30m_usd,volume_4h,volume_4h_change_percent,volume_4h_usd,volume_8h,volume_8h_change_percent,volume_8h_usd,volume_buy_1h,volume_buy_1h_change_percent,volume_buy_1h_usd,volume_buy_24h,volume_buy_24h_change_percent,volume_buy_24h_usd,volume_buy_2h,volume_buy_2h_change_percent,volume_buy_2h_usd,volume_buy_30m,volume_buy_30m_change_percent,volume_buy_30m_usd,volume_buy_4h,volume_buy_4h_change_percent,volume_buy_4h_usd,volume_buy_8h,volume_buy_8h_change_percent,volume_buy_8h_usd,volume_buy_history_1h,volume_buy_history_1h_usd,volume_buy_history_24h,volume_buy_history_24h_usd,volume_buy_history_2h,volume_buy_history_2h_usd,volume_buy_history_30m,volume_buy_history_30m_usd,volume_buy_history_4h,volume_buy_history_4h_usd,volume_buy_history_8h,volume_buy_history_8h_usd,volume_history_1h,volume_history_1h_usd,volume_history_24h,volume_history_24h_usd,volume_history_2h,volume_history_2h_usd,volume_history_30m,volume_history_30m_usd,volume_history_4h,volume_history_4h_usd,volume_history_8h,volume_history_8h_usd,volume_sell_1h,volume_sell_1h_change_percent,volume_sell_1h_usd,volume_sell_24h,volume_sell_24h_change_percent,volume_sell_24h_usd,volume_sell_2h,volume_sell_2h_change_percent,volume_sell_2h_usd,volume_sell_30m,volume_sell_30m_change_percent,volume_sell_30m_usd,volume_sell_4h,volume_sell_4h_change_percent,volume_sell_4h_usd,volume_sell_8h,volume_sell_8h_change_percent,volume_sell_8h_usd,volume_sell_history_1h,volume_sell_history_1h_usd,volume_sell_history_24h,volume_sell_history_24h_usd,volume_sell_history_2h,volume_sell_history_2h_usd,volume_sell_history_30m,volume_sell_history_30m_usd,volume_sell_history_4h,volume_sell_history_4h_usd,volume_sell_history_8h,volume_sell_history_8h_usd,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
46msGsWhTYwENb8PGFdviJ5aEx1uPC6H5xxgx4EZpump,46msGsWhTYwENb8PGFdviJ5aEx1uPC6H5xxgx4EZpump,285,,356,,307,,285,,307,,329,,0,0,0,0,0,0,0.0014718857571086547,0.0014718857571086547,0.0014718857571086547,0.0014718857571086547,0.0014718857571086547,0.0014718857571086547,0.0014718857571086547,0.0014718857571086547,338,2024-10-25T21:19:12,1729891152,1,0.0014080291897989757,-4.338418725860739,-4.338418725860739,-4.338418725860739,-4.338418725860739,-4.338418725860739,-4.338418725860739,-4.338418725860739,-4.338418725860739,116,,131,,118,,116,,118,,122,,0,0,0,0,0,0,401,,487,,425,,401,,425,,451,,0,0,0,0,0,0,144,,127,,127,,144,,127,,127,,0,0,0,0,0,0,293101149.1223999,,245484.0817957333,321389491.6209589,,284843.4348492431,301217262.09699893,,255395.9305758449,293101149.1223999,,245484.0817957333,301217262.09699893,,255395.9305758449,308750156.23508996,,267413.1664292092,224423228.13752794,,143150.87510317974,243385480.89760995,,169168.25282759106,232074554.49864995,,152545.31943252054,224423228.13752794,,143150.87510317974,232074554.49864995,,152545.31943252054,236743392.18743995,,159918.4535748698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68677920.984872,,102333.20669255355,78004010.723349,,115675.18202165204,69142707.598349,,102850.61114332433,68677920.984872,,102333.20669255355,69142707.598349,,102850.61114332433,72006764.04765001,,107494.71285433938,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-25 21:17:47,0.001648970301471205,126914.71988810206,1000000000.0,1648970.301471205,1000000000.0,1648970.301471205
ALQV3CCrYQyz5uQ5EPGsP9RsmQ34akYLpAL6yrDGZEvw,ALQV3CCrYQyz5uQ5EPGsP9RsmQ34akYLpAL6yrDGZEvw,972,,1012,,972,,972,,972,,972,,0,0,0,0,0,0,1.5712028779785383e-05,1.5712028779785383e-05,1.5712028779785383e-05,1.5712028779785383e-05,1.5712028779785383e-05,1.5712028779785383e-05,1.5712028779785383e-05,1.5712028779785383e-05,106,2024-10-25T21:16:43,1729891003,1,0.00016229240402920384,932.9181947400981,932.9181947400981,932.9181947400981,932.9181947400981,932.9181947400981,932.9181947400981,932.9181947400981,932.9181947400981,755,,790,,755,,755,,755,,755,,0,0,0,0,0,0,1727,,1802,,1727,,1727,,1727,,1727,,0,0,0,0,0,0,101,,101,,101,,101,,101,,101,,0,0,0,0,0,0,4861434026.17383,,228529.22663729402,4900294471.815924,,237545.88414586775,4861434026.17383,,228529.22663729402,4861434026.17383,,228529.22663729402,4861434026.17383,,228529.22663729402,4861434026.17383,,228529.22663729402,2871632100.99007,,126708.39909076442,2890898726.505202,,131189.5779756858,2871632100.99007,,126708.39909076442,2871632100.99007,,126708.39909076442,2871632100.99007,,126708.39909076442,2871632100.99007,,126708.39909076442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989801925.1837604,,101820.8275465296,2009395745.3107214,,106356.30617018195,1989801925.1837604,,101820.8275465296,1989801925.1837604,,101820.8275465296,1989801925.1837604,,101820.8275465296,1989801925.1837604,,101820.8275465296,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-25 21:13:27,0.00020844422755166833,35147.48462042903,1000000000.0,208444.22755166833,1000000000.0,208444.22755166833
9RLS414pwe1RvCQDFNMU31jtPAnLUVULPqzSM1ipump,9RLS414pwe1RvCQDFNMU31jtPAnLUVULPqzSM1ipump,212,,214,,212,,212,,212,,212,,0,0,0,0,0,0,4.911325716648766e-05,4.911325716648766e-05,4.911325716648766e-05,4.911325716648766e-05,4.911325716648766e-05,4.911325716648766e-05,4.911325716648766e-05,4.911325716648766e-05,135,2024-10-25T21:16:40,1729891000,1,9.629779141870766e-05,96.07290775333932,96.07290775333932,96.07290775333932,96.07290775333932,96.07290775333932,96.07290775333932,96.07290775333932,96.07290775333932,171,,172,,171,,171,,171,,171,,0,0,0,0,0,0,383,,386,,383,,383,,383,,383,,0,0,0,0,0,0,193,,193,,193,,193,,193,,193,,0,0,0,0,0,0,1716739826.3627827,,116358.80389834891,1722529014.4641008,,116985.11032056797,1716739826.3627827,,116358.80389834891,1716739826.3627827,,116358.80389834891,1716739826.3627827,,116358.80389834891,1716739826.3627827,,116358.80389834891,881055597.1717414,,60206.83552936944,885645249.0742004,,60706.02696625937,881055597.1717414,,60206.83552936944,881055597.1717414,,60206.83552936944,881055597.1717414,,60206.83552936944,881055597.1717414,,60206.83552936944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835684229.1910414,,56151.96836897946,836883765.3899003,,56279.083354308605,835684229.1910414,,56151.96836897946,835684229.1910414,,56151.96836897946,835684229.1910414,,56151.96836897946,835684229.1910414,,56151.96836897946,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-25 21:00:26,0.002718443322233693,35162.7019324294,1000000000.0,2718443.3222336927,1000000000.0,2718443.3222336927
8wa9yRNKp57Fy4RViUgBV21oR7SsgmrAkN576ThJzY2F,8wa9yRNKp57Fy4RViUgBV21oR7SsgmrAkN576ThJzY2F,199,,199,,199,,199,,199,,199,,0,0,0,0,0,0,0.00032596969437100585,0.00032596969437100585,0.00032596969437100585,0.00032596969437100585,0.00032596969437100585,0.00032596969437100585,0.00032596969437100585,0.00032596969437100585,342,2024-10-25T21:16:39,1729890999,1,0.0005678800924777444,74.21254254127247,74.21254254127247,74.21254254127247,74.21254254127247,74.21254254127247,74.21254254127247,74.21254254127247,74.21254254127247,49,,49,,49,,49,,49,,49,,0,0,0,0,0,0,248,,248,,248,,248,,248,,248,,0,0,0,0,0,0,147,,147,,147,,147,,147,,147,,0,0,0,0,0,0,191462933.9479,,95499.38259603817,191462933.9479,,95499.38259603817,191462933.9479,,95499.38259603817,191462933.9479,,95499.38259603817,191462933.9479,,95499.38259603817,191462933.9479,,95499.38259603817,108755839.38301,,53524.250802895855,108755839.38301,,53524.250802895855,108755839.38301,,53524.250802895855,108755839.38301,,53524.250802895855,108755839.38301,,53524.250802895855,108755839.38301,,53524.250802895855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82707094.56489,,41975.13179314231,82707094.56489,,41975.13179314231,82707094.56489,,41975.13179314231,82707094.56489,,41975.13179314231,82707094.56489,,41975.13179314231,82707094.56489,,41975.13179314231,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-25 20:57:46,0.0006746919358432056,87903.64086781573,1000000000.0,674691.9358432057,1000000000.0,674691.9358432057
Dg5yhwpukCmiyvjRsGhRsKcAKGfXiveire5sxmfvSiZN,Dg5yhwpukCmiyvjRsGhRsKcAKGfXiveire5sxmfvSiZN,457,,460,,457,,404,662.2641509433962,457,,457,,0,0,0,53,0,0,0.0004204058177333311,0.0004204058177333311,0.0004204058177333311,0.0004204058177333311,0.0004204058177333311,0.0004204058177333311,0.0004204058177333311,0.0004204058177333311,1363,2024-10-25T21:16:41,1729891001,1,0.0005713344741557147,35.90070595029674,35.90070595029674,35.90070595029674,35.90070595029674,35.90070595029674,35.90070595029674,35.90070595029674,35.90070595029674,379,,382,,379,,353,1257.6923076923076,379,,379,,0,0,0,26,0,0,836,,842,,836,,757,858.2278481012657,836,,836,,0,0,0,79,0,0,445,,445,,445,,416,914.6341463414634,445,,445,,0,0,0,41,0,0,776435921.652982,,234452.07345399517,779915720.7981471,,236587.88242330548,776435921.652982,,234452.07345399517,364724364.06051224,-11.412648653032873,184032.22657039092,776435921.652982,,234452.07345399517,776435921.652982,,234452.07345399517,588850928.64319,,141230.14624724272,590756813.996541,,142401.43829416265,588850928.64319,,141230.14624724272,192547643.6511672,-51.41406822932518,97340.18981183798,588850928.64319,,141230.14624724272,588850928.64319,,141230.14624724272,0,0,0,0,0,0,396303284.99202293,43889.95643540472,0,0,0,0,0,0,0,0,0,0,411711557.59246993,50419.84688360419,0,0,0,0,187584993.00979203,,93221.92720675243,189158906.80160603,,94186.44412914282,187584993.00979203,,93221.92720675243,172176720.40934503,1017.4303886884123,86692.03675855296,187584993.00979203,,93221.92720675243,187584993.00979203,,93221.92720675243,0,0,0,0,0,0,15408272.600447,6529.8904481994705,0,0,0,0,2024-10-25 20:46:03,0.0005976720567989286,117062.6141572269,1000000000.0,597672.0567989285,1000000000.0,597672.0567989285
ADzp2buxkzgHqMKxVp9prwJhij6Sjp14zuLsFFdKpump,ADzp2buxkzgHqMKxVp9prwJhij6Sjp14zuLsFFdKpump,2268,,2273,,2268,,977,-24.322230828814874,2268,,2268,,0,0,0,1291,0,0,0.0002563498341807412,0.0002563498341807412,0.0002563498341807412,0.0002563498341807412,0.0005730580464830096,0.0002563498341807412,0.0002563498341807412,0.0002563498341807412,559,2024-10-25T21:16:44,1729891004,1,0.00038922719250043727,51.83438434604564,51.83438434604564,51.83438434604564,51.83438434604564,-32.0789237863049,51.83438434604564,51.83438434604564,51.83438434604564,1629,,1635,,1629,,816,0.36900369003690037,1629,,1629,,0,0,0,813,0,0,3897,,3908,,3897,,1793,-14.781368821292777,3897,,3897,,0,0,0,2104,0,0,1407,,1407,,1407,,988,11.512415349887133,1407,,1407,,0,0,0,886,0,0,5405120492.665205,,1596160.1260909229,5407565087.286129,,1597219.2450970286,5405120492.665205,,1596160.1260909229,1497734494.1146684,-61.669144162612575,390531.73322553886,5405120492.665205,,1596160.1260909229,5405120492.665205,,1596160.1260909229,2763644968.424249,,809786.0741761547,2764837492.306692,,810304.0940023923,2763644968.424249,,809786.0741761547,756319240.6447951,-62.322047180581365,198525.74830438825,2763644968.424249,,809786.0741761547,2763644968.424249,,809786.0741761547,0,0,0,0,0,0,2007325727.779456,611260.3258717667,0,0,0,0,0,0,0,0,0,0,3907385998.5505395,1205628.392865384,0,0,0,0,2641475524.2409563,,786374.0519147682,2642727594.9794364,,786915.1510946363,2641475524.2409563,,786374.0519147682,741415253.4698732,-60.97938234511942,192005.9849211506,2641475524.2409563,,786374.0519147682,2641475524.2409563,,786374.0519147682,0,0,0,0,0,0,1900060270.7710836,594368.0669936173,0,0,0,0,2024-10-25 20:39:33,0.00041152204483080253,72897.94592988832,999999999.990498,411522.0448268922,999999999.990498,411522.0448268922
DRY6qBppoQeXsApWGKtbzP84Xa9oLcABLbSKxRbdpump,DRY6qBppoQeXsApWGKtbzP84Xa9oLcABLbSKxRbdpump,2054,,2064,,2054,,1464,148.135593220339,2054,,2054,,0,0,0,590,0,0,3.1896586689005294e-05,3.1896586689005294e-05,3.1896586689005294e-05,3.1896586689005294e-05,8.968994716706329e-05,3.1896586689005294e-05,3.1896586689005294e-05,3.1896586689005294e-05,732,2024-10-25T21:16:44,1729891004,1,0.0003997498179854292,1153.268325802467,1153.268325802467,1153.268325802467,1153.268325802467,345.7019215774817,1153.268325802467,1153.268325802467,1153.268325802467,1700,,1719,,1700,,1213,149.07597535934292,1700,,1700,,0,0,0,487,0,0,3754,,3783,,3754,,2677,148.56081708449395,3754,,3754,,0,0,0,1077,0,0,1314,,1312,,1314,,1040,118.94736842105263,1314,,1314,,0,0,0,475,0,0,8346328561.906363,,1002610.7304935467,8374528631.373592,,1015301.522277812,8346328561.906363,,1002610.7304935467,4730412957.122955,30.82199570325156,821333.2312820079,8346328561.906363,,1002610.7304935467,8346328561.906363,,1002610.7304935467,4237372249.2939396,,514286.6580544056,4250340808.0078454,,520098.2253397047,4237372249.2939396,,514286.6580544056,2437024656.9133515,35.36411897498574,423872.2014931817,4237372249.2939396,,514286.6580544056,4237372249.2939396,,514286.6580544056,0,0,0,0,0,0,1800347592.3805888,90414.45656122385,0,0,0,0,0,0,0,0,0,0,3615915604.78341,181277.49921153882,0,0,0,0,4108956312.6124234,,488324.0724391411,4124187823.3657475,,495203.29693810723,4108956312.6124234,,488324.0724391411,2293388300.2096043,26.317950335245772,397461.0297888261,4108956312.6124234,,488324.0724391411,4108956312.6124234,,488324.0724391411,0,0,0,0,0,0,1815568012.402821,90863.04265031496,0,0,0,0,2024-10-25 20:26:02,0.0005061069559396062,80469.9367385348,1000000000.0,506106.9559396062,1000000000.0,506106.9559396062
9o1Ka3eQAK4izFtvpvMroPbcvaPsRRNZUTf4paLdQ2yx,9o1Ka3eQAK4izFtvpvMroPbcvaPsRRNZUTf4paLdQ2yx,8997,381.3804173354735,10897,,10866,,4959,22.808320950965825,10866,,10866,,1869,0,0,4038,0,0,1.2205243074615406e-05,2.9782743829098224e-05,1.2205243074615406e-05,1.2205243074615406e-05,4.401181873141714e-05,1.2205243074615406e-05,1.2205243074615406e-05,1.2205243074615406e-05,273,2024-10-25T21:16:43,1729891003,1,0.00010639351879243011,771.7033994489507,257.23209185475355,771.7033994489507,771.7033994489507,141.73851901394568,771.7033994489507,771.7033994489507,771.7033994489507,8703,413.1485849056604,10417,,10399,,4654,14.941960978019264,10399,,10399,,1696,0,0,4049,0,0,17700,396.4936886395512,21314,,21265,,9613,18.86979102262891,21265,,21265,,3565,0,0,8087,0,0,260,0.7751937984496124,267,,267,,253,-0.39370078740157477,267,,267,,258,0,0,254,0,0,18206071635.2651,84.07988061935524,1600418.691771109,28129690400.297455,,1930888.116401299,28096382066.806526,,1926342.5404044157,8491091217.342716,-12.597958492245906,885093.6981434235,28096382066.806526,,1926342.5404044157,28096382066.806526,,1926342.5404044157,9114199269.148056,70.04724241482727,803359.5442138904,14495046377.814411,,974668.6510027444,14474003485.739891,,971786.4746702639,4229116220.777739,-13.42795651777943,441319.9130639007,14474003485.739891,,971786.4746702639,14474003485.739891,,971786.4746702639,5359804216.591838,168426.9304563734,0,0,0,0,4885083048.370319,362039.63114998967,0,0,0,0,9890310431.541428,325923.84863330657,0,0,0,0,9714980417.922398,715324.9936276864,0,0,0,0,9091872366.117044,100.68115867750134,797059.1475572184,13634644022.483046,,956219.4653985546,13622378581.066633,,954556.0657341519,4261974996.5649776,-11.758477034466853,443773.78507952276,13622378581.066633,,954556.0657341519,13622378581.066633,,954556.0657341519,4530506214.949589,157496.9181769332,0,0,0,0,4829897369.552077,353285.36247769673,0,0,0,0,2024-10-25 20:06:22,0.00025799606108226243,42965.86043603408,1000000000.0,257996.06108226243,1000000000.0,257996.06108226243
GRpS5quvyxPCx3nARqyyNSyd51D8MwWw1Rb5GT6Zpump,GRpS5quvyxPCx3nARqyyNSyd51D8MwWw1Rb5GT6Zpump,656,17.352415026833633,1215,,1215,,207,-53.89755011135857,1215,,1215,,559,0,0,449,0,0,0.00014799349669110894,0.00030502365580222695,0.00014799349669110894,0.00014799349669110894,0.00038940503225402476,0.00014799349669110894,0.00014799349669110894,0.00014799349669110894,373,2024-10-25T21:16:38,1729890998,1,0.0004543499503623837,207.00669997053987,48.95564383930203,207.00669997053987,207.00669997053987,16.67798634558803,207.00669997053987,207.00669997053987,207.00669997053987,459,50.98684210526315,763,,763,,172,-40.069686411149824,763,,763,,304,0,0,287,0,0,1115,29.200463499420625,1978,,1978,,379,-48.505434782608695,1978,,1978,,863,0,0,736,0,0,420,37.704918032786885,599,,599,,185,-40.705128205128204,599,,599,,305,0,0,312,0,0,1607639556.234974,41.95236994398929,663805.3089292705,2740159962.107244,,978257.149065949,2740159962.107244,,978257.149065949,309949466.4829606,-76.1152937106739,131612.51238914818,2740159962.107244,,978257.149065949,2740159962.107244,,978257.149065949,805435418.2576535,28.409461610275326,333337.02723985224,1432675349.1454275,,500522.99740053323,1432675349.1454275,,500522.99740053323,158722859.52977636,-75.4569696555772,67456.53680308847,1432675349.1454275,,500522.99740053323,1432675349.1454275,,500522.99740053323,627239930.8877739,167185.97016068108,0,0,0,0,646712558.7278783,265880.4904367637,0,0,0,0,1132520405.87227,314451.8401366789,0,0,0,0,1297690089.7520127,532192.796540122,0,0,0,0,802204137.9773203,58.76412758714552,330468.28168941825,1307484612.9618165,,477734.1516654158,1307484612.9618165,,477734.1516654158,151226606.9531842,-76.76930466167232,64155.9755860597,1307484612.9618165,,477734.1516654158,1307484612.9618165,,477734.1516654158,505280474.9844961,147265.86997599778,0,0,0,0,650977531.0241343,266312.3061033584,0,0,0,0,2024-10-25 20:02:20,0.000474393497193966,71862.63898143024,999831523.520407,474313.5730476169,999831523.520407,474313.5730476169
D7WsH57sJVpNt5YcEE6v1GwSLPGRBLNDfs64hqiSpump,D7WsH57sJVpNt5YcEE6v1GwSLPGRBLNDfs64hqiSpump,216,-45.45454545454545,613,,612,,161,192.72727272727272,613,,613,,396,0,0,55,0,0,0.00011263996163048499,0.0006582476698754003,0.00011263996163048499,0.00011263996163048499,0.0005623048525416511,0.00011263996163048499,0.00011263996163048499,0.00011263996163048499,246,2024-10-25T21:21:02,1729891262,1,0.0019295868975430352,1613.0571331984634,193.1399510929202,1613.0571331984634,1613.0571331984634,243.15672162905736,1613.0571331984634,1613.0571331984634,1613.0571331984634,151,-52.81249999999999,473,,471,,96,74.54545454545455,473,,473,,320,0,0,55,0,0,367,-48.74301675977654,1086,,1083,,257,133.63636363636365,1086,,1086,,716,0,0,110,0,0,194,-35.11705685618729,437,,437,,149,119.11764705882352,437,,437,,299,0,0,68,0,0,163143548.78752285,-73.46264956684554,143658.42258832708,777984435.5417681,,326017.1167231855,777913094.822154,,325877.30885935656,84956831.72313398,8.658906413949625,107645.05555080953,777984435.5417681,,326017.1167231855,777984435.5417681,,326017.1167231855,95555954.36229,-74.7177011970704,87672.4300868374,473528968.00785613,,193373.9198893898,473511911.24393815,,193340.34143464483,56532349.69565404,44.86706232955328,69680.18110484626,473528968.00785613,,193373.9198893898,473528968.00785613,,193373.9198893898,377955956.88164806,105667.9113478076,0,0,0,0,39023604.666636005,17992.24898199108,0,0,0,0,614769546.0346309,182218.8862710297,0,0,0,0,78186717.06438896,36013.36703751737,0,0,0,0,67587594.42523286,-71.45957938183568,55985.99250148968,304455467.53391194,,132643.1968337957,304401183.57821596,,132536.96742471174,28424482.02747993,-27.420267983831565,37964.87444596327,304455467.53391194,,132643.1968337957,304455467.53391194,,132643.1968337957,236813589.15298286,76550.9749232221,0,0,0,0,39163112.397752956,18021.118055526287,0,0,0,0,2024-10-25 19:27:17,0.0019295868975430352,127925.86753857584,525690000.0,1014364.5361693981,525690000.0,1014364.5361693981
