Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
B7hx74SWaVF5wVDiFhxRPzR4iVP4tcxqUNf9SNb6pump,,2024-10-27 15:32:09,0.0002890309532770319,43963.66953701781,942454545.454545,272398.53569299896,942454545.454545,272398.53569299896
321tt4d8ZCGAdUB9PdB2cMtEL3uaJV4MaCzY2pTQpump,,2024-10-27 15:25:36,0.0016492675498776274,191648.40466049218,1000000000.0,1649267.5498776275,1000000000.0,1649267.5498776275
DtWz93pDUZe5cYqBFmZjXq1wzZqZPygCeox5d3ajpump,,2024-10-27 15:18:03,0.0002687424153342648,57885.82813426906,1000000000.0,268742.4153342648,1000000000.0,268742.4153342648
J6BJvFQ89ZWz67t2Jyz6Q1vHHcLAfpLU36BvHWSpK3Rr,,2024-10-27 14:59:23,0.003934655869653438,291452.77638479986,1000000000.0,3934655.869653438,1000000000.0,3934655.869653438
3bF1vTfDzW57V3rFKA1CvQCUxqs6cVUY8pC1Acy5fs1Y,,2024-10-27 14:53:32,0.0006422595210841174,129790.03331081479,1000000000.0,642259.5210841175,1000000000.0,642259.5210841175
AMVrpkM6SL91DsNoeQSKoCBuczva1igUtAXCJ8C1Edac,,2024-10-27 14:47:15,0.004900518554308097,296218.47057035787,1000000000.0,4900518.554308097,1000000000.0,4900518.554308097
FXX1PtSZYGPYUeuoUA5JxD8xXZHZiCkjFhpFKK2BS6B2,,2024-10-27 14:16:35,0.00045779716912846207,51929.24408642538,1000000000.0,457797.1691284621,1000000000.0,457797.1691284621
41TYcq4Wfv2qVn5REyZU648KNUzZWShGNX9G6i3Qddni,,2024-10-27 13:33:34,2.3845946178068813e-05,348943.5899974952,9800000000.0,233690.27254507437,9800000000.0,233690.27254507437
FvLjA1gxFgYSGdxjBgjJBchD5XRdrwvfZaCMyTBdpump,,2024-10-27 13:11:34,0.0002247604183527435,56650.523686142486,999999757.164219,224760.36377287176,999999757.164219,224760.36377287176
CgLLkorh336M7odreKtSrYvDLuWwbvu5LJi6nFukpump,,2024-10-27 13:08:11,0.0002817774168467481,61731.121118555864,999926283.951285,281756.645328961,999926283.951285,281756.645328961
9koJWK1JQRsvTCgMH9X3txrbjVfSMvzrzFa8uRyzpump,,2024-10-27 11:18:43,0.0002928089348035406,65738.01657648468,999989634.408899,292805.89966585167,999989634.408899,292805.89966585167
