Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
CngyEKig87EshRqfiKLzVfyPGfBHjpkmAHgvPJx2pump,,2024-10-27 10:39:11,0.0025870868053607097,172825.1152149661,1000000000.0,2587086.80536071,1000000000.0,2587086.80536071
94M9XJFGyce9xzTRmLdqLymVKCqtyxfRLrTvSJKm2n76,,2024-10-27 10:24:22,0.0006178395949475301,128647.80032181651,1000000000.0,617839.5949475301,1000000000.0,617839.5949475301
6MAWnfagDCzqmHQh88FVt9F1zzLqXpwGJpaL7zUTpump,,2024-10-27 10:17:43,0.0027450607271499775,181031.2741272444,1000000000.0,2745060.7271499773,1000000000.0,2745060.7271499773
GDAsFyqtQnVrNeZxnxoTynJXkGXWcoPrah8Xf2rzivc9,,2024-10-27 10:17:33,0.0002102197580142483,52757.548049160556,1000000000.0,210219.7580142483,1000000000.0,210219.7580142483
3xoWxKdYDDh6A5gf3v2KF8ybEBafJqeFsYtKXz8vgcT7,,2024-10-27 10:17:09,0.00038125983737135493,66591.5550255019,1000000000.0,381259.8373713549,1000000000.0,381259.8373713549
CP6xhCQw5x4KJdcD3WLnnqA6naMRxeQcfQeVTWBhpump,,2024-10-27 09:28:58,0.00024112501998853342,56602.94001120319,1000000000.0,241125.01998853343,1000000000.0,241125.01998853343
3CGZ55FMzemCY3smaG5iFEfqnzS8MKo7Bx8UR6sfpump,,2024-10-27 08:51:10,0.0003489507840404288,71312.76625372254,999999999.99997,348950.78404041834,999999999.99997,348950.78404041834
ErQa4H1JhXFfooaPnAFX3wiJucajzCgCquGtgbbYhGs8,,2024-10-27 08:39:55,0.0004134399950505831,77565.14461093457,999999999.526944,413439.99485500285,999999999.526944,413439.99485500285
DQgxtv9ASEhGfstDuW9dCQgqCCtAGtsgrfHhprvpump,,2024-10-27 08:07:50,0.0011750658354723357,359608.44678241754,206900000.0,243121.12135922626,206900000.0,243121.12135922626
JXcqT9bUDvT1bfC286CbYhnwa74fon256FYRJmPpump,,2024-10-27 07:37:59,0.0010892217522097789,355321.7309150101,206900000.0,225359.98053220325,206900000.0,225359.98053220325
