,address,c,h,l,o,type,v,token,timestamp
1093,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,0.0001020194328817893,0.0001020194328817893,8.482760950646631e-05,8.482760950646631e-05,1m,22556618.754157,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:13
1094,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,0.00013448134427437283,0.0002034240861468629,0.0001020194328817893,0.0001020194328817893,1m,141997750.00440603,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:14
1095,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,0.00015320629600945964,0.00015466720408675432,0.00012923010075265257,0.00013448134427437283,1m,26458293.175181005,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:15
1096,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,0.0001310147301408624,0.00015626745153759987,0.0001247362511143622,0.00015320629600945964,1m,56179821.40416299,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:16
1097,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,0.00013012658069814337,0.00013648750321342093,0.00012903015680591407,0.0001310147301408624,1m,9142517.739788998,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:17
1098,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,0.00012475631748354066,0.00013141204765088838,0.00012475631748354066,0.00013012658069814337,1m,7081152.876273001,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:18
1099,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,0.0001050325845000247,0.00012475631748354066,0.00010490178059063959,0.00012475631748354066,1m,13759845.360736998,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:19
1100,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,0.00010185169425141056,0.0001050325845000247,0.00010175241503223598,0.0001050325845000247,1m,3046696.1861150004,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:20
1101,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,8.562198305524495e-05,0.00011003131350233902,8.349278113393297e-05,0.00010185169425141056,1m,37471866.40169301,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:21
1102,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,0.00010536891298315369,0.0001182478795728001,8.562198305524495e-05,8.562198305524495e-05,1m,59308116.47476101,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:22
1103,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,8.897573309255222e-05,0.00010536891298315369,8.719839608721126e-05,0.00010536891298315369,1m,12942371.131892,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:23
1104,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,9.814662489940205e-05,9.95751848583428e-05,8.814153529201934e-05,8.897573309255222e-05,1m,29857666.792578004,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:24
1105,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,9.925529997511328e-05,9.925529997511328e-05,9.814662489940205e-05,9.814662489940205e-05,1m,3983195.756987,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:25
1106,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,9.236441959928426e-05,9.925529997511328e-05,9.167759496118046e-05,9.925529997511328e-05,1m,13375395.540649999,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:26
1107,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,9.544639764792873e-05,9.544639764792873e-05,9.236441959928426e-05,9.236441959928426e-05,1m,3669464.3988019996,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:27
1108,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,9.345082258963868e-05,9.613514332137368e-05,9.345082258963868e-05,9.544639764792873e-05,1m,4920766.921491,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:18:28
