token_address,qualification_date,current_price,market_cap
3KCDgWw1C6PdjUsUXonYm6TGaDWKsLxmEjdBP7s8pump,2024-12-12 20:53:58,0.0006670314174411,
ATEWnH7CyLUyDAYVnUS4jxBi243SWUnBmmpRf3QRpump,2024-12-12 20:53:58,0.0005399141653082,
75duWfJdJkaycBpDi3oho9vy8zFwEXBvWHmy5qehpump,2024-12-12 20:53:58,0.0006403350342358,
tqrRt3AsuGa3aYYSvABMDrPJEWVzpAnh3p6LxXGpump,2024-12-12 20:53:58,0.0006761872341696,
KnrmAHo1wW2fGqVXcSZSpo6kmiKam5vNbDByrURpump,2024-12-12 20:53:58,0.0009188121045003,
