Address,0,address,buy_1h,buy_1h_change_percent,buy_24h,buy_24h_change_percent,buy_2h,buy_2h_change_percent,buy_30m,buy_30m_change_percent,buy_4h,buy_4h_change_percent,buy_8h,buy_8h_change_percent,buy_history_1h,buy_history_24h,buy_history_2h,buy_history_30m,buy_history_4h,buy_history_8h,history_12h_price,history_1h_price,history_24h_price,history_2h_price,history_30m_price,history_4h_price,history_6h_price,history_8h_price,holder,last_trade_human_time,last_trade_unix_time,market,price,price_change_12h_percent,price_change_1h_percent,price_change_24h_percent,price_change_2h_percent,price_change_30m_percent,price_change_4h_percent,price_change_6h_percent,price_change_8h_percent,sell_1h,sell_1h_change_percent,sell_24h,sell_24h_change_percent,sell_2h,sell_2h_change_percent,sell_30m,sell_30m_change_percent,sell_4h,sell_4h_change_percent,sell_8h,sell_8h_change_percent,sell_history_1h,sell_history_24h,sell_history_2h,sell_history_30m,sell_history_4h,sell_history_8h,trade_1h,trade_1h_change_percent,trade_24h,trade_24h_change_percent,trade_2h,trade_2h_change_percent,trade_30m,trade_30m_change_percent,trade_4h,trade_4h_change_percent,trade_8h,trade_8h_change_percent,trade_history_1h,trade_history_24h,trade_history_2h,trade_history_30m,trade_history_4h,trade_history_8h,unique_wallet_1h,unique_wallet_1h_change_percent,unique_wallet_24h,unique_wallet_24h_change_percent,unique_wallet_2h,unique_wallet_2h_change_percent,unique_wallet_30m,unique_wallet_30m_change_percent,unique_wallet_4h,unique_wallet_4h_change_percent,unique_wallet_8h,unique_wallet_8h_change_percent,unique_wallet_history_1h,unique_wallet_history_24h,unique_wallet_history_2h,unique_wallet_history_30m,unique_wallet_history_4h,unique_wallet_history_8h,volume_1h,volume_1h_change_percent,volume_1h_usd,volume_24h,volume_24h_change_percent,volume_24h_usd,volume_2h,volume_2h_change_percent,volume_2h_usd,volume_30m,volume_30m_change_percent,volume_30m_usd,volume_4h,volume_4h_change_percent,volume_4h_usd,volume_8h,volume_8h_change_percent,volume_8h_usd,volume_buy_1h,volume_buy_1h_change_percent,volume_buy_1h_usd,volume_buy_24h,volume_buy_24h_change_percent,volume_buy_24h_usd,volume_buy_2h,volume_buy_2h_change_percent,volume_buy_2h_usd,volume_buy_30m,volume_buy_30m_change_percent,volume_buy_30m_usd,volume_buy_4h,volume_buy_4h_change_percent,volume_buy_4h_usd,volume_buy_8h,volume_buy_8h_change_percent,volume_buy_8h_usd,volume_buy_history_1h,volume_buy_history_1h_usd,volume_buy_history_24h,volume_buy_history_24h_usd,volume_buy_history_2h,volume_buy_history_2h_usd,volume_buy_history_30m,volume_buy_history_30m_usd,volume_buy_history_4h,volume_buy_history_4h_usd,volume_buy_history_8h,volume_buy_history_8h_usd,volume_history_1h,volume_history_1h_usd,volume_history_24h,volume_history_24h_usd,volume_history_2h,volume_history_2h_usd,volume_history_30m,volume_history_30m_usd,volume_history_4h,volume_history_4h_usd,volume_history_8h,volume_history_8h_usd,volume_sell_1h,volume_sell_1h_change_percent,volume_sell_1h_usd,volume_sell_24h,volume_sell_24h_change_percent,volume_sell_24h_usd,volume_sell_2h,volume_sell_2h_change_percent,volume_sell_2h_usd,volume_sell_30m,volume_sell_30m_change_percent,volume_sell_30m_usd,volume_sell_4h,volume_sell_4h_change_percent,volume_sell_4h_usd,volume_sell_8h,volume_sell_8h_change_percent,volume_sell_8h_usd,volume_sell_history_1h,volume_sell_history_1h_usd,volume_sell_history_24h,volume_sell_history_24h_usd,volume_sell_history_2h,volume_sell_history_2h_usd,volume_sell_history_30m,volume_sell_history_30m_usd,volume_sell_history_4h,volume_sell_history_4h_usd,volume_sell_history_8h,volume_sell_history_8h_usd,0,liquidityAddedAt,0_market,Address_market,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap,RugCheck_Score,Risk_Status
3o4JsWCsxUWbdGUPuexcVXVEgXWT542A5E3nQ6heXMH6,,3o4JsWCsxUWbdGUPuexcVXVEgXWT542A5E3nQ6heXMH6,303,,332,,307,,303,,321,,326,,0,0,0,0,0,0,,,,,,,,,584,2024-11-30T13:01:47,1732971707,1,1.0176473550579908e-06,,,,,,,,,73,,83,,76,,73,,78,,80,,0,0,0,0,0,0,376,,415,,383,,376,,399,,406,,0,0,0,0,0,0,91,,91,,91,,91,,91,,91,,0,0,0,0,0,0,306518734320.89404,,206615.3828117262,314183842970.38043,,216007.24873543158,309319645224.84924,,210043.80140028786,306518734320.89404,,206615.3828117262,311775898482.1261,,213059.9002993866,313080608326.1658,,214656.15322181472,210362180312.86176,,131018.94436203668,214281889516.77634,,135832.32113742025,211814142755.23492,,132800.07622271366,210362180312.86176,,131018.94436203668,213233956409.5609,,134545.5615098105,213786714434.29965,,135223.89845095077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96156554008.03229,,75596.43844968952,99901953453.6041,,80174.92759801133,97505502469.61433,,77243.7251775742,96156554008.03229,,75596.43844968952,98541942072.5652,,78514.33878957608,99293893891.86612,,79432.25477086393,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 13:00:01,,3o4JsWCsxUWbdGUPuexcVXVEgXWT542A5E3nQ6heXMH6,9.954242105398418e-07,72791.55429633196,420690000000.0,418765.01113200607,420690000000.0,418765.01113200607,36499.0,LOW RISK
3gZweRBZziEvNCVV6RWtpZDizJspgfeeefCfZ65g1Xvc,,3gZweRBZziEvNCVV6RWtpZDizJspgfeeefCfZ65g1Xvc,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.00010984586144143106,0.00010984586144143106,0.00010984586144143106,0.00010984586144143106,0.00010984586144143106,0.00010984586144143106,0.00010984586144143106,0.00010984586144143106,25,2024-11-30T12:59:46,1732971586,1,0.0011778278773514417,833.2510432012454,833.2510432012454,833.2510432012454,833.2510432012454,833.2510432012454,833.2510432012454,833.2510432012454,833.2510432012454,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 12:51:19,,3gZweRBZziEvNCVV6RWtpZDizJspgfeeefCfZ65g1Xvc,0.0011778278773514417,23941.35952140911,999884380.612665,1177691.6976138763,999884380.612665,1177691.6976138763,82397.0,LOW RISK
5We9Mh7tUruwakM7N2W6oZAFEvfiFyyU3jKeCo8vSErH,,5We9Mh7tUruwakM7N2W6oZAFEvfiFyyU3jKeCo8vSErH,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.109640574269186e-05,7.109640574269186e-05,7.109640574269186e-05,7.109640574269186e-05,7.109640574269186e-05,7.109640574269186e-05,7.109640574269186e-05,7.109640574269186e-05,25,2024-11-30T12:59:52,1732971592,1,0.001160748596406055,1318.3195159395088,1318.3195159395088,1318.3195159395088,1318.3195159395088,1318.3195159395088,1318.3195159395088,1318.3195159395088,1318.3195159395088,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 12:51:05,,5We9Mh7tUruwakM7N2W6oZAFEvfiFyyU3jKeCo8vSErH,0.001160748596406055,23766.917148867346,1000000000.0,1160748.5964060551,1000000000.0,1160748.5964060551,82395.0,LOW RISK
6fZ26GnB5NubnQknVGnetsxdr1eu8E9JdoAgjFgsNxgd,,6fZ26GnB5NubnQknVGnetsxdr1eu8E9JdoAgjFgsNxgd,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.109842948426345e-05,7.109842948426345e-05,7.109842948426345e-05,7.109842948426345e-05,7.109842948426345e-05,7.109842948426345e-05,7.109842948426345e-05,7.109842948426345e-05,25,2024-11-30T12:59:38,1732971578,1,0.0011615119989224997,1395.5502539051772,1395.5502539051772,1395.5502539051772,1395.5502539051772,1395.5502539051772,1395.5502539051772,1395.5502539051772,1395.5502539051772,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 12:51:01,,6fZ26GnB5NubnQknVGnetsxdr1eu8E9JdoAgjFgsNxgd,0.0011615119989224997,23774.621541975786,1000000000.0,1161511.9989224996,1000000000.0,1161511.9989224996,82395.0,LOW RISK
5SkhtET5SXbcCfvxiDSWkTneshhQ9Zmho2ZEr7yoLgkW,,5SkhtET5SXbcCfvxiDSWkTneshhQ9Zmho2ZEr7yoLgkW,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.110990389929492e-05,7.110990389929492e-05,7.110990389929492e-05,7.110990389929492e-05,7.110990389929492e-05,7.110990389929492e-05,7.110990389929492e-05,7.110990389929492e-05,25,2024-11-30T12:59:31,1732971571,1,0.0012096918870530791,1394.536718045126,1394.536718045126,1394.536718045126,1394.536718045126,1394.536718045126,1394.536718045126,1394.536718045126,1394.536718045126,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 12:50:58,,5SkhtET5SXbcCfvxiDSWkTneshhQ9Zmho2ZEr7yoLgkW,0.0012096918870530791,24260.7732730075,999999996.619329,1209691.8829635088,999899824.07629,1209570.7050508892,82396.0,LOW RISK
GQZe4QbCGEpnbXrgEvR3TEnnNBPjs7gSniWhaj964swQ,,GQZe4QbCGEpnbXrgEvR3TEnnNBPjs7gSniWhaj964swQ,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.108025331902764e-05,7.108025331902764e-05,7.108025331902764e-05,7.108025331902764e-05,7.108025331902764e-05,7.108025331902764e-05,7.108025331902764e-05,7.108025331902764e-05,25,2024-11-30T12:53:58,1732971238,1,0.0011608741461358357,1533.1879698367347,1533.1879698367347,1533.1879698367347,1533.1879698367347,1533.1879698367347,1533.1879698367347,1533.1879698367347,1533.1879698367347,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 12:43:10,,GQZe4QbCGEpnbXrgEvR3TEnnNBPjs7gSniWhaj964swQ,0.0011608741461358357,23768.57439936741,1000000000.0,1160874.1461358357,1000000000.0,1160874.1461358357,82395.0,LOW RISK
5xwA7GaTbf2YsuyriUttFbtA99tyvAY63Y6LdLz9rDsP,,5xwA7GaTbf2YsuyriUttFbtA99tyvAY63Y6LdLz9rDsP,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,5.5964570191207524e-05,5.5964570191207524e-05,5.5964570191207524e-05,5.5964570191207524e-05,5.5964570191207524e-05,5.5964570191207524e-05,5.5964570191207524e-05,5.5964570191207524e-05,25,2024-11-30T12:45:17,1732970717,1,0.001187091761385135,2021.148714855379,2021.148714855379,2021.148714855379,2021.148714855379,2021.148714855379,2021.148714855379,2021.148714855379,2021.148714855379,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 12:34:48,,5xwA7GaTbf2YsuyriUttFbtA99tyvAY63Y6LdLz9rDsP,0.001187091761385135,24035.396361771862,999748074.320595,1186792.702486632,999748074.320595,1186792.702486632,82399.0,LOW RISK
Fkgtjt6Rxp3qh7yHSH9hgUd1wkxgYb9tQz4KDN3ZyBJD,,Fkgtjt6Rxp3qh7yHSH9hgUd1wkxgYb9tQz4KDN3ZyBJD,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.095084197484903e-05,7.095084197484903e-05,7.095084197484903e-05,7.095084197484903e-05,7.095084197484903e-05,7.095084197484903e-05,7.095084197484903e-05,7.095084197484903e-05,25,2024-11-30T12:43:49,1732970629,1,0.001162761888947422,1538.827470658633,1538.827470658633,1538.827470658633,1538.827470658633,1538.827470658633,1538.827470658633,1538.827470658633,1538.827470658633,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 12:33:20,,Fkgtjt6Rxp3qh7yHSH9hgUd1wkxgYb9tQz4KDN3ZyBJD,0.001162761888947422,23787.622641367845,1000000000.0,1162761.888947422,1000000000.0,1162761.888947422,82395.0,LOW RISK
CLe58Yoo8kajmCA5x4fq1ZQvBayhcbyRRz2v5dDoucUd,,CLe58Yoo8kajmCA5x4fq1ZQvBayhcbyRRz2v5dDoucUd,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,8.377945276086007e-05,8.377945276086007e-05,8.377945276086007e-05,8.377945276086007e-05,8.377945276086007e-05,8.377945276086007e-05,8.377945276086007e-05,8.377945276086007e-05,25,2024-11-30T12:33:47,1732970027,1,0.0012045269830926345,1285.3132418921439,1285.3132418921439,1285.3132418921439,1285.3132418921439,1285.3132418921439,1285.3132418921439,1285.3132418921439,1285.3132418921439,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 12:23:40,,CLe58Yoo8kajmCA5x4fq1ZQvBayhcbyRRz2v5dDoucUd,0.0012045269830926345,23765.886602108054,1000000000.0,1204526.9830926345,999957683.215875,1204476.0113843181,82395.0,LOW RISK
Gg6JAXcPGNenFuwpTaJGqMapnrWbaoq5KUi5A3EYJSas,,Gg6JAXcPGNenFuwpTaJGqMapnrWbaoq5KUi5A3EYJSas,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.00010935758577287125,0.00010935758577287125,0.00010935758577287125,0.00010935758577287125,0.00043996959016976843,0.00010935758577287125,0.00010935758577287125,0.00010935758577287125,25,2024-11-30T12:40:04,1732970404,1,0.001209804747888185,1006.2833358454645,1006.2833358454645,1006.2833358454645,1006.2833358454645,174.9746289104583,1006.2833358454645,1006.2833358454645,1006.2833358454645,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 12:19:26,,Gg6JAXcPGNenFuwpTaJGqMapnrWbaoq5KUi5A3EYJSas,0.001209804747888185,24262.00437542749,999919026.02234,1209706.7851855566,999919026.02234,1209706.7851855566,82395.0,LOW RISK
