Address,address,buy_1h,buy_1h_change_percent,buy_24h,buy_24h_change_percent,buy_2h,buy_2h_change_percent,buy_30m,buy_30m_change_percent,buy_4h,buy_4h_change_percent,buy_8h,buy_8h_change_percent,buy_history_1h,buy_history_24h,buy_history_2h,buy_history_30m,buy_history_4h,buy_history_8h,history_12h_price,history_1h_price,history_24h_price,history_2h_price,history_30m_price,history_4h_price,history_6h_price,history_8h_price,holder,last_trade_human_time,last_trade_unix_time,market,price,price_change_12h_percent,price_change_1h_percent,price_change_24h_percent,price_change_2h_percent,price_change_30m_percent,price_change_4h_percent,price_change_6h_percent,price_change_8h_percent,sell_1h,sell_1h_change_percent,sell_24h,sell_24h_change_percent,sell_2h,sell_2h_change_percent,sell_30m,sell_30m_change_percent,sell_4h,sell_4h_change_percent,sell_8h,sell_8h_change_percent,sell_history_1h,sell_history_24h,sell_history_2h,sell_history_30m,sell_history_4h,sell_history_8h,trade_1h,trade_1h_change_percent,trade_24h,trade_24h_change_percent,trade_2h,trade_2h_change_percent,trade_30m,trade_30m_change_percent,trade_4h,trade_4h_change_percent,trade_8h,trade_8h_change_percent,trade_history_1h,trade_history_24h,trade_history_2h,trade_history_30m,trade_history_4h,trade_history_8h,unique_wallet_1h,unique_wallet_1h_change_percent,unique_wallet_24h,unique_wallet_24h_change_percent,unique_wallet_2h,unique_wallet_2h_change_percent,unique_wallet_30m,unique_wallet_30m_change_percent,unique_wallet_4h,unique_wallet_4h_change_percent,unique_wallet_8h,unique_wallet_8h_change_percent,unique_wallet_history_1h,unique_wallet_history_24h,unique_wallet_history_2h,unique_wallet_history_30m,unique_wallet_history_4h,unique_wallet_history_8h,volume_1h,volume_1h_change_percent,volume_1h_usd,volume_24h,volume_24h_change_percent,volume_24h_usd,volume_2h,volume_2h_change_percent,volume_2h_usd,volume_30m,volume_30m_change_percent,volume_30m_usd,volume_4h,volume_4h_change_percent,volume_4h_usd,volume_8h,volume_8h_change_percent,volume_8h_usd,volume_buy_1h,volume_buy_1h_change_percent,volume_buy_1h_usd,volume_buy_24h,volume_buy_24h_change_percent,volume_buy_24h_usd,volume_buy_2h,volume_buy_2h_change_percent,volume_buy_2h_usd,volume_buy_30m,volume_buy_30m_change_percent,volume_buy_30m_usd,volume_buy_4h,volume_buy_4h_change_percent,volume_buy_4h_usd,volume_buy_8h,volume_buy_8h_change_percent,volume_buy_8h_usd,volume_buy_history_1h,volume_buy_history_1h_usd,volume_buy_history_24h,volume_buy_history_24h_usd,volume_buy_history_2h,volume_buy_history_2h_usd,volume_buy_history_30m,volume_buy_history_30m_usd,volume_buy_history_4h,volume_buy_history_4h_usd,volume_buy_history_8h,volume_buy_history_8h_usd,volume_history_1h,volume_history_1h_usd,volume_history_24h,volume_history_24h_usd,volume_history_2h,volume_history_2h_usd,volume_history_30m,volume_history_30m_usd,volume_history_4h,volume_history_4h_usd,volume_history_8h,volume_history_8h_usd,volume_sell_1h,volume_sell_1h_change_percent,volume_sell_1h_usd,volume_sell_24h,volume_sell_24h_change_percent,volume_sell_24h_usd,volume_sell_2h,volume_sell_2h_change_percent,volume_sell_2h_usd,volume_sell_30m,volume_sell_30m_change_percent,volume_sell_30m_usd,volume_sell_4h,volume_sell_4h_change_percent,volume_sell_4h_usd,volume_sell_8h,volume_sell_8h_change_percent,volume_sell_8h_usd,volume_sell_history_1h,volume_sell_history_1h_usd,volume_sell_history_24h,volume_sell_history_24h_usd,volume_sell_history_2h,volume_sell_history_2h_usd,volume_sell_history_30m,volume_sell_history_30m_usd,volume_sell_history_4h,volume_sell_history_4h_usd,volume_sell_history_8h,volume_sell_history_8h_usd,liquidityAddedAt,Address_market,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap,RugCheck_Score,Risk_Status
GQZe4QbCGEpnbXrgEvR3TEnnNBPjs7gSniWhaj964swQ,GQZe4QbCGEpnbXrgEvR3TEnnNBPjs7gSniWhaj964swQ,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.108025331902764e-05,7.108025331902764e-05,7.108025331902764e-05,7.108025331902764e-05,7.108025331902764e-05,7.108025331902764e-05,7.108025331902764e-05,7.108025331902764e-05,25,2024-11-30T12:50:09,1732971009,1,0.0011608741461358357,956.738109433555,956.738109433555,956.738109433555,956.738109433555,956.738109433555,956.738109433555,956.738109433555,956.738109433555,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-30 12:43:10,GQZe4QbCGEpnbXrgEvR3TEnnNBPjs7gSniWhaj964swQ,0.0011608741461358357,22206.2931954584,1000000000.0,1160874.1461358357,1000000000.0,1160874.1461358357,82395.0,LOW RISK
5xwA7GaTbf2YsuyriUttFbtA99tyvAY63Y6LdLz9rDsP,5xwA7GaTbf2YsuyriUttFbtA99tyvAY63Y6LdLz9rDsP,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,5.5964570191207524e-05,5.5964570191207524e-05,5.5964570191207524e-05,5.5964570191207524e-05,5.5964570191207524e-05,5.5964570191207524e-05,5.5964570191207524e-05,5.5964570191207524e-05,25,2024-11-30T12:45:17,1732970717,1,0.001187091761385135,2021.148714855379,2021.148714855379,2021.148714855379,2021.148714855379,2021.148714855379,2021.148714855379,2021.148714855379,2021.148714855379,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-30 12:34:48,5xwA7GaTbf2YsuyriUttFbtA99tyvAY63Y6LdLz9rDsP,0.001187091761385135,24065.90233813243,999748074.320595,1186792.702486632,999748074.320595,1186792.702486632,82399.0,LOW RISK
Fkgtjt6Rxp3qh7yHSH9hgUd1wkxgYb9tQz4KDN3ZyBJD,Fkgtjt6Rxp3qh7yHSH9hgUd1wkxgYb9tQz4KDN3ZyBJD,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.095084197484903e-05,7.095084197484903e-05,7.095084197484903e-05,7.095084197484903e-05,7.095084197484903e-05,7.095084197484903e-05,7.095084197484903e-05,7.095084197484903e-05,25,2024-11-30T12:43:49,1732970629,1,0.001162761888947422,1538.827470658633,1538.827470658633,1538.827470658633,1538.827470658633,1538.827470658633,1538.827470658633,1538.827470658633,1538.827470658633,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-30 12:33:20,Fkgtjt6Rxp3qh7yHSH9hgUd1wkxgYb9tQz4KDN3ZyBJD,0.001162761888947422,23817.82503468886,1000000000.0,1162761.888947422,1000000000.0,1162761.888947422,82395.0,LOW RISK
CLe58Yoo8kajmCA5x4fq1ZQvBayhcbyRRz2v5dDoucUd,CLe58Yoo8kajmCA5x4fq1ZQvBayhcbyRRz2v5dDoucUd,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,8.377945276086007e-05,8.377945276086007e-05,8.377945276086007e-05,8.377945276086007e-05,8.377945276086007e-05,8.377945276086007e-05,8.377945276086007e-05,8.377945276086007e-05,25,2024-11-30T12:33:47,1732970027,1,0.0011606078530809678,1285.3132418921439,1285.3132418921439,1285.3132418921439,1285.3132418921439,1285.3132418921439,1285.3132418921439,1285.3132418921439,1285.3132418921439,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-30 12:23:40,CLe58Yoo8kajmCA5x4fq1ZQvBayhcbyRRz2v5dDoucUd,0.0011606078530809678,23796.088931369144,1000000000.0,1160607.8530809677,1000000000.0,1160607.8530809677,82395.0,LOW RISK
Gg6JAXcPGNenFuwpTaJGqMapnrWbaoq5KUi5A3EYJSas,Gg6JAXcPGNenFuwpTaJGqMapnrWbaoq5KUi5A3EYJSas,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.00010935758577287125,0.00010935758577287125,0.00010935758577287125,0.00010935758577287125,0.00010935758577287125,0.00010935758577287125,0.00010935758577287125,0.00010935758577287125,25,2024-11-30T12:40:04,1732970404,1,0.001209804747888185,1006.2833358454645,1006.2833358454645,1006.2833358454645,1006.2833358454645,1006.2833358454645,1006.2833358454645,1006.2833358454645,1006.2833358454645,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-30 12:19:26,Gg6JAXcPGNenFuwpTaJGqMapnrWbaoq5KUi5A3EYJSas,0.001209804747888185,24292.34303416773,999919026.02234,1209706.7851855566,999919026.02234,1209706.7851855566,82395.0,LOW RISK
DUXZ62hC4SaSJfAGLFvCmKFeU2B8Bq7W36YvPcL8oLz7,DUXZ62hC4SaSJfAGLFvCmKFeU2B8Bq7W36YvPcL8oLz7,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.077569288912203e-05,7.077569288912203e-05,7.077569288912203e-05,7.077569288912203e-05,7.077569288912203e-05,7.077569288912203e-05,7.077569288912203e-05,7.077569288912203e-05,25,2024-11-30T12:30:46,1732969846,1,0.0012140052353372928,1615.285553246602,1615.285553246602,1615.285553246602,1615.285553246602,1615.285553246602,1615.285553246602,1615.285553246602,1615.285553246602,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-30 12:17:59,DUXZ62hC4SaSJfAGLFvCmKFeU2B8Bq7W36YvPcL8oLz7,0.0012140052353372928,24334.64200609384,999908242.935923,1213893.8417811242,999908242.935923,1213893.8417811242,82395.0,LOW RISK
2gHw1AuSRdeVZKJNfsuKpxierJSyLCR4xRef3kZTnvfv,2gHw1AuSRdeVZKJNfsuKpxierJSyLCR4xRef3kZTnvfv,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,8.371249029220456e-05,8.371249029220456e-05,8.371249029220456e-05,8.371249029220456e-05,8.371249029220456e-05,8.371249029220456e-05,8.371249029220456e-05,8.371249029220456e-05,25,2024-11-30T12:27:01,1732969621,1,0.0011583135986642612,1283.6807322552263,1283.6807322552263,1283.6807322552263,1283.6807322552263,1283.6807322552263,1283.6807322552263,1283.6807322552263,1283.6807322552263,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-30 12:16:45,2gHw1AuSRdeVZKJNfsuKpxierJSyLCR4xRef3kZTnvfv,0.0011583135986642612,23772.93900342052,1000000000.0,1158313.5986642612,1000000000.0,1158313.5986642612,82395.0,LOW RISK
49QaqqwNBt115KA7rUSWkU1KNgQZGU49y2joLxU8seFv,49QaqqwNBt115KA7rUSWkU1KNgQZGU49y2joLxU8seFv,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.077298487231813e-05,7.077298487231813e-05,7.077298487231813e-05,7.077298487231813e-05,0.00036172168303800356,7.077298487231813e-05,7.077298487231813e-05,7.077298487231813e-05,25,2024-11-30T12:23:09,1732969389,1,0.0011582639728674301,1536.5905365685217,1536.5905365685217,1536.5905365685217,1536.5905365685217,220.20860987361365,1536.5905365685217,1536.5905365685217,1536.5905365685217,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-30 12:13:03,49QaqqwNBt115KA7rUSWkU1KNgQZGU49y2joLxU8seFv,0.0011582639728674301,23772.47519494609,999998682.296022,1158262.4466183856,999998682.296022,1158262.4466183856,82395.0,LOW RISK
7uuggfCxYstN6uf2NNRDMJ2cLCAVokZxno93Esf1i9Xf,7uuggfCxYstN6uf2NNRDMJ2cLCAVokZxno93Esf1i9Xf,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,4.854379350514172e-05,4.854379350514172e-05,4.854379350514172e-05,4.854379350514172e-05,0.0011560101599418014,4.854379350514172e-05,4.854379350514172e-05,4.854379350514172e-05,25,2024-11-30T12:15:25,1732968925,1,0.0011560101599418014,2281.375818557233,2281.375818557233,2281.375818557233,2281.375818557233,0,2281.375818557233,2281.375818557233,2281.375818557233,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-30 12:04:50,7uuggfCxYstN6uf2NNRDMJ2cLCAVokZxno93Esf1i9Xf,0.0011560101599418014,23749.699673242936,1000000000.0,1156010.1599418013,1000000000.0,1156010.1599418013,82395.0,LOW RISK
FfLoDoWycMjxKmtPj5AWCJBWTUgYUkP8hbmXzBhkURkb,FfLoDoWycMjxKmtPj5AWCJBWTUgYUkP8hbmXzBhkURkb,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,4.612577228894412e-05,4.612577228894412e-05,4.612577228894412e-05,4.612577228894412e-05,0.0009366772490518091,4.612577228894412e-05,4.612577228894412e-05,4.612577228894412e-05,263,2024-11-30T12:50:09,1732971009,1,0.006643649887047893,1366.5120177957942,1366.5120177957942,1366.5120177957942,1366.5120177957942,-27.78302295660085,1366.5120177957942,1366.5120177957942,1366.5120177957942,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-30 12:04:24,FfLoDoWycMjxKmtPj5AWCJBWTUgYUkP8hbmXzBhkURkb,0.006608863046714654,51365.008920721826,100000000.0,660886.3046714654,100000000.0,660886.3046714654,75500.0,LOW RISK
