token_address,qualification_date,current_price,market_cap
6f41LGHuU2HVV67ao9GwJ6kv2jNUz9HL6FJPVYcJpump,2024-12-12 19:16:28,0.0003977267845673,
ATEWnH7CyLUyDAYVnUS4jxBi243SWUnBmmpRf3QRpump,2024-12-12 19:16:28,0.0005464671380124,
3KCDgWw1C6PdjUsUXonYm6TGaDWKsLxmEjdBP7s8pump,2024-12-12 19:16:28,0.0005689138234501,
tqrRt3AsuGa3aYYSvABMDrPJEWVzpAnh3p6LxXGpump,2024-12-12 19:16:28,0.0006761872341696,
KnrmAHo1wW2fGqVXcSZSpo6kmiKam5vNbDByrURpump,2024-12-12 19:16:28,0.0008937855396187,
FA9jJDQzBEeV4qunJpt7XY7wC4smNYLsBNtMCTPsj3pp,2024-12-12 19:16:28,0.0002108962936448,
