datetime,o,h,l,c,v,address,type
2024-11-11 19:00:00,0.0004876908190094261,0.0010461352534677825,9.186899043874765e-05,0.0004362078835396957,915804434.690295,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-11 20:00:00,0.0004362078835396957,0.0005530491898225017,0.0003949043486141667,0.0004880913724259012,54920220.46598899,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-11 21:00:00,0.0004880913724259012,0.0005345946745093532,0.00045690849920973655,0.00045690849920973655,29454764.704619,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-11 22:00:00,0.00045690849920973655,0.0004934206462286887,0.000437944138209572,0.0004934206462286887,16092784.69229,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-11 23:00:00,0.0004934206462286887,0.0005180351077656889,0.0004776536924787193,0.00048771919510037386,20426208.061871,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 00:00:00,0.00048771919510037386,0.0005958080961067248,0.0004856639711199308,0.000544148321006833,43630564.814398006,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 01:00:00,0.000544148321006833,0.0006256185328547797,0.0005306838748169634,0.0005992610878660741,20756649.969162997,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 02:00:00,0.0005992610878660741,0.0006863280079498522,0.0005899882545085088,0.0006810526968286359,14463223.793622011,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 03:00:00,0.0006810526968286359,0.000940503676702754,0.0006726715046346812,0.0007713223772644869,43555851.13506302,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 04:00:00,0.0007713223772644869,0.0009033399921028066,0.0007371602450273928,0.0008357190026811752,30852383.236917004,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 05:00:00,0.0008357190026811752,0.0008572344888968302,0.0006093714726452566,0.0007125727408715944,40925287.98745401,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 06:00:00,0.0007125727408715944,0.0008016346727172808,0.0007125727408715944,0.0008016346727172808,13094181.06328,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 07:00:00,0.0008016346727172808,0.0008720620584150392,0.000720873280931598,0.000734144140794321,27105233.11941598,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 08:00:00,0.000734144140794321,0.0009797691720623107,0.0007257176538836875,0.0007257176538836875,49962585.826615,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 09:00:00,0.0007257176538836875,0.0009396535402733318,0.0006749983229073302,0.0008534694471511312,90844394.02548702,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 10:00:00,0.0008534694471511312,0.0009771918640014965,0.0005957034048565312,0.0007280786658913615,134322267.905296,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 11:00:00,0.0007280786658913615,0.0007816752671895052,0.0007233084542169808,0.0007353081506591718,18695889.411347,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 12:00:00,0.0007353081506591718,0.0007481544315906632,0.0006686744604381543,0.0006730315567977596,11437627.806601001,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 13:00:00,0.0006730315567977596,0.0006730315567977596,0.0005401281487921633,0.0005733381938620947,15921062.046710001,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 14:00:00,0.0005733381938620947,0.0006477908557345532,0.0005733381938620947,0.0006477908557345532,13186383.024867998,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 15:00:00,0.0006477908557345532,0.0006517850269696301,0.0006187195903516862,0.0006198028617658365,6432485.947502002,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 16:00:00,0.0006198028617658365,0.0006399958859998462,0.0005442328797604511,0.0005442328797604511,8839816.318157999,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 17:00:00,0.0005442328797604511,0.0005683062433124337,0.0005112935228796751,0.0005196007154832157,12636937.265148997,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
2024-11-12 18:00:00,0.0005196007154832157,0.0005225593622847834,0.0005020646085851976,0.0005063313589727756,2202490.552731,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,1H
