token_address,qualification_date,current_price,market_cap
H758qwhw8YHLbDYmJsdN6Jta2ioguZ53PY6Qcisupump,2024-12-12 20:21:44,0.0004540979289547,
tqrRt3AsuGa3aYYSvABMDrPJEWVzpAnh3p6LxXGpump,2024-12-12 20:21:44,0.0006761872341696,
68YY6KjfnmPuQubYkFTsmXGaF2FuwcxumWLFxb6cpump,2024-12-12 20:21:44,0.0008690429821426,
