Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
FeYQWQL1s9kYVvNTb8ZnwamoZV8hTWxcAVNNfWadpump,,2024-10-27 17:56:28,0.0005924468943577179,85255.01560798576,1000000000.0,592446.894357718,1000000000.0,592446.894357718
4RF27GafjFJGtygDxBwCHeXCu4PJjb1MNMg3YruEStrF,,2024-10-27 17:47:42,0.0006953538472970689,142536.65437473683,1000000000.0,695353.8472970689,1000000000.0,695353.8472970689
Dugey6xDNSvcCyFBX8zVy3ySKZSBB1K3GUvfvUGdpump,,2024-10-27 17:46:16,0.0002159409795686228,51324.59996872072,999999998.949085,215940.9793416872,999999998.949085,215940.9793416872
8bRjTSp7mdoHgneFwAZXvTWnVRKUfb4Hr36skQKBpump,,2024-10-27 17:35:22,0.00023692730419145873,59180.53797378226,999955706.886891,236916.80994357556,999955706.886891,236916.80994357556
DuWanxAWtbgnvJM97ExXhMvm14L4Cd2iu3GoX7gg4mPW,,2024-10-27 16:58:52,0.0002891554839241039,58586.13482082685,1000000000.0,289155.4839241039,1000000000.0,289155.4839241039
DZju4QMCnrFvYKs3USD9jk2hWYjDPr91MqAzC7hpump,,2024-10-27 16:52:24,0.001266017829496447,290186.20986995904,206900000.0,261939.08892281487,206900000.0,261939.08892281487
CMLmpK94TjoVNDJKbyxwkyz4ZaUHGmw1V9aSNhnM4Ker,,2024-10-27 16:38:26,0.002404361163591426,57138.457239431664,1000000000.0,2404361.163591426,1000000000.0,2404361.163591426
CY8SzzrWYi1BfBm8Ag2fZ3J6fmpAhWWi5kHmFk1LSPKy,,2024-10-27 16:00:54,6.25930369350678e-05,233956.65665383014,3200000000.0,200297.71819221697,3200000000.0,200297.71819221697
B7hx74SWaVF5wVDiFhxRPzR4iVP4tcxqUNf9SNb6pump,,2024-10-27 15:32:09,0.00022001054478355966,61527.3325857619,942454545.115539,207349.93790461164,942454545.115539,207349.93790461164
321tt4d8ZCGAdUB9PdB2cMtEL3uaJV4MaCzY2pTQpump,,2024-10-27 15:25:36,0.0003965067527139655,99011.83014232028,955434323.757294,378836.16114446823,955434323.757294,378836.16114446823
