row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
0,WILL COOK,BrfkBRXoQy4LWvtBNAqZjhYsJ2QTAJfYyFebLfq5pump,499.2%,499.2%,499.2%,107,10.8K,41.5K,43.84,187,1min,11%,0.11%,-,,2024-11-19 01:40:37,34.4K,+496.7%
1,Packed Lunch,BqCeYWtMDT3rwZCSMygMVNfDB3eAuWNUw8TinpPspump,236.7%,236.7%,236.7%,105,15.5K,23.7K,33.81,57,1min,30.84%,5.43%,-,,2024-11-19 01:40:37,18K,+254.7%
