Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
5XH2mRJsju2Du7KvV8f9JBLGmtjFCxNb3vsFfWBWpump,,2024-10-27 16:00:54,0.00030791371172707787,30815.16486195245,1000000000.0,307913.7117270779,1000000000.0,307913.7117270779
HLs2qtmwFkM3Reob1XC8bjnuQnHek1rAVgNUW76dMG7L,,2024-10-27 15:57:50,0.00030003893963274854,37562.69998517711,1000000000.0,300038.93963274854,1000000000.0,300038.93963274854
CzRtKGQwE7bM6uQL69qjdMFzWwHcJsaZm2YPAnXCpump,,2024-10-27 15:56:39,0.0010712014105659627,133151.44633336042,1000000000.0,1071201.4105659625,1000000000.0,1071201.4105659625
DryBz59g6orQFr9PZgEhbuJaXesmq1361fipSp4Fpump,,2024-10-27 15:55:43,0.000534660470867031,67736.22610098473,1000000000.0,534660.470867031,1000000000.0,534660.470867031
GY9BfmN98aqJMq6D7jXk5CxP9ovFQvfW7a9iS4NDpump,,2024-10-27 15:52:03,0.0011430594183930208,111482.81092763359,999999988.625067,1143059.4053907965,999999988.625067,1143059.4053907965
B7hx74SWaVF5wVDiFhxRPzR4iVP4tcxqUNf9SNb6pump,,2024-10-27 15:32:09,0.0003685774509920438,61300.37162519382,942454545.454545,347367.49403950153,942454545.454545,347367.49403950153
321tt4d8ZCGAdUB9PdB2cMtEL3uaJV4MaCzY2pTQpump,,2024-10-27 15:25:36,0.0021170057893023235,224464.07052376488,955434504.792327,2022660.377944555,955434504.792327,2022660.377944555
DtWz93pDUZe5cYqBFmZjXq1wzZqZPygCeox5d3ajpump,,2024-10-27 15:18:03,0.0003931811469437242,61453.934061596105,999999999.132204,393181.1466025232,999999999.132204,393181.1466025232
J6BJvFQ89ZWz67t2Jyz6Q1vHHcLAfpLU36BvHWSpK3Rr,,2024-10-27 14:59:23,0.003909085157051729,290364.1491821613,1000000000.0,3909085.157051729,1000000000.0,3909085.157051729
DU5g5d5SXRF2VvSw7qAtQTxY7KcYrLnLDCWNUFjHpump,,2024-10-27 14:50:38,0.000258559798569529,47616.89427751304,999993412.496277,258558.09530589328,999993412.496277,258558.09530589328
AMVrpkM6SL91DsNoeQSKoCBuczva1igUtAXCJ8C1Edac,,2024-10-27 14:47:15,0.004893321498053314,295004.0188602537,1000000000.0,4893321.498053314,1000000000.0,4893321.498053314
