datetime,address,c,h,l,o,type,v,token,timestamp
2024-10-28 21:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.00026436157261983166,0.0002717958110618255,5.8632223060667326e-05,6.731363548622898e-05,1H,665840291.3230685,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-28 21:00:00
2024-10-28 22:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.0003627104054036669,0.0007369302354759355,0.0001247425279965892,0.00026436157261983166,1H,3059907826.448093,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-28 22:00:00
2024-10-28 23:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.00012015023818177929,0.0003627104054036669,0.00012015023818177929,0.0003627104054036669,1H,556150482.4927485,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-28 23:00:00
2024-10-29 00:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.0002569563392884067,0.0002960634037098858,0.00012015023818177929,0.00012015023818177929,1H,304850390.71009594,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 00:00:00
2024-10-29 01:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,7.0591050392867e-05,0.0003208425051435931,7.055215538081042e-05,0.0002569563392884067,1H,316421214.81429696,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 01:00:00
2024-10-29 02:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.0002274611608172974,0.00032575922398153147,6.22132257732658e-05,7.0591050392867e-05,1H,419178902.89452624,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 02:00:00
2024-10-29 03:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.0001564675341478453,0.0004121316853997382,0.0001564675341478453,0.0002274611608172974,1H,458852541.9037207,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 03:00:00
2024-10-29 04:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.0001236153070301365,0.00016372347552185684,0.00010473749036849818,0.0001564675341478453,1H,148460117.352816,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 04:00:00
2024-10-29 05:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,8.665325845781929e-05,0.00015531096741543067,8.213201230613606e-05,0.0001236153070301365,1H,274230384.49344844,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 05:00:00
2024-10-29 06:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.00011428739247848077,0.00014177269166490197,7.568385269839906e-05,8.665325845781929e-05,1H,149699704.71181005,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 06:00:00
2024-10-29 07:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.0002603077658652038,0.0002921291270957488,0.00011341315942112114,0.00011428739247848077,1H,174250692.16461492,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 07:00:00
2024-10-29 08:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.00023232415594591605,0.0003519172016849045,0.00021511302699331873,0.0002603077658652038,1H,184422652.90776393,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 08:00:00
2024-10-29 09:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.0002172267800686238,0.0005421979849922814,0.00020074630889943825,0.00023232415594591605,1H,168382359.8521721,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 09:00:00
2024-10-29 10:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.00019210804796649771,0.00024327674526212242,0.00017487120651080116,0.0002172267800686238,1H,57009229.485758,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 10:00:00
2024-10-29 11:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.00022164778893475645,0.00024746881326300727,0.00016988708186699633,0.00019210804796649771,1H,123862704.26075804,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 11:00:00
2024-10-29 12:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.0002773103935471397,0.00028792493982963583,0.0002202403452071435,0.00022164778893475645,1H,44851414.809205,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 12:00:00
2024-10-29 13:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.0002784476984315564,0.0003055715591242051,0.00022763545962120485,0.0002773103935471397,1H,52572072.42884098,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 13:00:00
2024-10-29 14:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.00028793043042636424,0.00032129878039695997,0.000259197143515177,0.0002784476984315564,1H,33937455.40014798,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 14:00:00
2024-10-29 15:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.00024173966845394311,0.00029419765884769006,0.00024173966845394311,0.00028793043042636424,1H,28938927.953243002,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 15:00:00
2024-10-29 16:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.0001542063250630207,0.00025016436324009017,0.0001378489888656907,0.00024173966845394311,1H,79313598.064485,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 16:00:00
2024-10-29 17:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.00014600393066217367,0.0001887618544374797,0.00014082179137316623,0.0001542063250630207,1H,56650051.856421,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 17:00:00
2024-10-29 18:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.0001484117073050399,0.00015950684344973764,0.00013035839389970776,0.00014600393066217367,1H,59925710.36976899,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 18:00:00
2024-10-29 19:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.0001935968855597201,0.0003027190777479118,0.00014482840188942195,0.0001484117073050399,1H,237505882.98671818,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 19:00:00
2024-10-29 20:00:00,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,0.0001645828943785212,0.00022112762646042818,0.00013293374934924925,0.0001935968855597201,1H,142928274.51201397,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,2024-10-29 20:00:00
