token_address,qualification_date,current_price,market_cap
3KCDgWw1C6PdjUsUXonYm6TGaDWKsLxmEjdBP7s8pump,2024-12-12 19:55:37,0.000467970083625,
tqrRt3AsuGa3aYYSvABMDrPJEWVzpAnh3p6LxXGpump,2024-12-12 19:55:37,0.0006761872341696,
KnrmAHo1wW2fGqVXcSZSpo6kmiKam5vNbDByrURpump,2024-12-12 19:55:37,0.0009152968297333,
