datetime,o,h,l,c,v,address,type
2024-11-11 16:00:00,0.0004851059102394942,0.024606517467528958,0.00010131679346153366,0.0005554766587454612,3726768186.9292235,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-11 17:00:00,0.0005554766587454612,0.0009046056621186544,8.388142606857447e-05,0.00011596662002858497,3321117754.22174,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-11 18:00:00,0.00011596662002858497,0.000376257754577739,0.00010229016799449991,0.0001221790746500491,2147904900.7636905,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-11 19:00:00,0.0001221790746500491,0.00025635959939019357,0.00012117360395938382,0.00012872294511701908,777558634.3022122,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-11 20:00:00,0.00012872294511701908,0.00031922515665134063,9.814709557092233e-05,0.00030714393154255664,744544511.398961,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-11 21:00:00,0.00030714393154255664,0.00047954782213713705,0.00022329964352853178,0.00032717490841636346,937331176.523133,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-11 22:00:00,0.00032717490841636346,0.00034665073561780424,0.00014686777323122548,0.00016952562973468425,686389242.8551112,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-11 23:00:00,0.00016952562973468425,0.0002148131502978389,9.955617021266796e-05,0.00020120620666905134,895306322.760289,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-12 00:00:00,0.00020120620666905134,0.0003244634206538063,0.00017611460158277454,0.0002060710728285934,703514697.0584399,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-12 01:00:00,0.0002060710728285934,0.0003442965358369846,0.00014667709152340296,0.00018309024400412882,669775606.1377629,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-12 02:00:00,0.00018309024400412882,0.00019497224511583333,0.00011944645957549697,0.00016354704480931164,233117533.2962736,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-12 03:00:00,0.00016354704480931164,0.00018686147724660405,0.0001030204488757682,0.00015453726506452263,419521054.99520445,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-12 04:00:00,0.00015453726506452263,0.00024245610137018603,0.00012073845637468158,0.00023175074142224973,248472106.78408682,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-12 05:00:00,0.00023175074142224973,0.00023175074142224973,0.000145585977182299,0.00016128229755449442,158698789.04682273,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-12 06:00:00,0.00016128229755449442,0.000171915764742227,0.00011955137072836986,0.00014730339690856235,303730837.824737,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-12 07:00:00,0.00014730339690856235,0.00016458551672459123,9.940804561502624e-05,0.00012527889771865247,372424714.0607278,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-12 08:00:00,0.00012527889771865247,0.00017147491570967176,0.00012413186090281397,0.00016576075984669133,115682560.9418546,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-12 09:00:00,0.00016576075984669133,0.00032523626055303126,0.00010482553512239266,0.0002670889935247689,406351431.64532465,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-12 10:00:00,0.0002670889935247689,0.00038902966040172993,0.00017863495023422672,0.00021425300727208907,307208543.8228733,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-12 11:00:00,0.00021425300727208907,0.0004411848811836732,0.00021313001738000923,0.0003811941861883259,186627840.76506197,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-12 12:00:00,0.0003811941861883259,0.00039905570181811626,0.0002503793652567925,0.0003162393909071884,133791191.50939219,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
2024-11-12 13:00:00,0.0003162393909071884,0.00034751632354242486,0.00018952494191459195,0.00022008738088911335,154932164.74809194,FrBz6w1Nnr6FRiWoFsptkXumMioPfh5BF1oQDwAT9jnM,1H
