Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
4SNxf4dJW8heoR5ppuYZbc6cXcFTaKv4Ery17YEYGMUD,,2024-10-27 04:27:38,0.00023115923688334124,58337.67617077481,1000000000.0,231159.23688334125,1000000000.0,231159.23688334125
94ASVkZkrkt9K2NKKEuyvWiPQGnkNsKQAqYNrAWx72if,,2024-10-27 04:07:30,0.00034597354515506954,55989.547964154364,1000000000.0,345973.54515506956,1000000000.0,345973.54515506956
5ULDXfva7noqKU8D2E3fHC7fkgncm6dAHEUfLrDZ3mjE,,2024-10-27 03:05:54,0.0002785454427322099,77221.88375442842,1000000000.0,278545.44273220986,1000000000.0,278545.44273220986
hf8aYwMK2cYv7t4uUhUAqpdwTS3sja2z9RJMQZ2pump,,2024-10-27 02:50:45,0.0014976390604516184,175321.94662393094,999999999.377702,1497639.0595196406,999999999.377702,1497639.0595196406
G1pKojoCJopPDVMMLUowsyXTaPzKPnBfNWQhraqvpump,,2024-10-27 02:11:37,0.00026738308266094303,59181.765385711864,999999936.278512,267383.06562289514,999999936.278512,267383.06562289514
aLaZ7pqNznDjDUw6D15r4VCmogF8cKtYTaKaUGipump,,2024-10-27 01:34:08,0.0005158923767227537,82489.65932619374,999985846.047566,515885.07480659254,999985846.047566,515885.07480659254
Dvmw8Nq6SRoxFWP36PWRycuY8NfT7qHHGa7k3wPTbWWD,,2024-10-27 01:02:01,0.00030428006784434,69661.45265230855,950001707.046966,289066.58387248963,950001707.046966,289066.58387248963
4qe5LzsmEJwr2rusq2Q4tvtEB1wdtpH6CokuCmAKpump,,2024-10-27 01:01:10,0.00046101717814363107,87971.43310303235,999986792.15103,461011.0890983695,999986792.15103,461011.0890983695
HHLT4ZYxyCVMpRn8dve35fqhnxj4KAcG8bEjBMeePn7g,,2024-10-27 00:52:03,3.417026638188038e-05,265165.40195346193,7500000000.0,256276.99786410286,7500000000.0,256276.99786410286
E6hawBNLniT1S4h26wzvqBQhbCi1B1GvQrc7a21Hpump,,2024-10-27 00:19:44,0.0002513856222954541,59721.222389588314,999990670.477545,251383.27698764607,999990670.477545,251383.27698764607
DEGRZALfkV1KAPbV82Xb5hjsZYvwS6VAmGG1KSbc3KAv,,2024-10-26 23:27:00,0.0007176970349351752,112046.74780029357,1000000000.0,717697.0349351752,1000000000.0,717697.0349351752
7rRfJ5tdUjFPCWZRyYM7UNnfrpK1dqwzfpMYDknspump,,2024-10-26 23:09:42,0.0015182334893669085,147309.5524921428,999999999.343372,1518233.4883699939,999999999.343372,1518233.4883699939
2TobzM4NNpEvyVAEpFC8AkxJGBHz8fFgMksK1gBy5dub,,2024-10-26 21:39:52,0.0010761976186209,142714.9979441342,999999654.97048,1076197.2473009522,999999654.97048,1076197.2473009522
