token_address,qualification_date,current_price,market_cap
tqrRt3AsuGa3aYYSvABMDrPJEWVzpAnh3p6LxXGpump,2024-12-12 20:12:04,0.0006761872341696,
KnrmAHo1wW2fGqVXcSZSpo6kmiKam5vNbDByrURpump,2024-12-12 20:12:04,0.0009370506755988,
