datetime,o,h,l,c,v,address,type
2024-11-11 21:00:00,0.00014735544758244593,0.0002726844139229109,0.00014220410924054374,0.00014735544758244593,203227883.6289938,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-11 22:00:00,0.00014735544758244593,0.0003587121859206553,0.00013944649943142367,0.0003275108707772725,198065179.45566532,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-11 23:00:00,0.0003275108707772725,0.0003619750426130507,0.00018972632832276744,0.0002684538818828455,140793963.33980104,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 00:00:00,0.0002684538818828455,0.0003603302553999933,0.00020828653913597563,0.00025813096957856373,79260928.63150534,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 01:00:00,0.00025813096957856373,0.0002711716363540266,0.00023505912799208866,0.00024902992766198803,10026978.918339014,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 02:00:00,0.00024902992766198803,0.0002719394903305663,0.00024902992766198803,0.0002719394903305663,4118972.5525118695,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 03:00:00,0.0002719394903305663,0.00027298599928816237,0.0002514322899667857,0.00026709995880503577,3723964.865176238,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 04:00:00,0.00026709995880503577,0.00029977751475514415,0.0002547372116703024,0.00029977751475514415,10751544.987697452,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 05:00:00,0.00029977751475514415,0.00031848922547218414,0.00028708085233756825,0.00031633579546944064,9767019.612423304,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 06:00:00,0.00031633579546944064,0.0003794109213045169,0.00030131142394047996,0.00035076746684533283,30984900.262658253,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 07:00:00,0.00035076746684533283,0.0003665880339551025,0.0003189456419750477,0.00033517778408627934,14805992.057197563,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 08:00:00,0.00033517778408627934,0.000335986900682222,0.0003023367426256859,0.00032660289910418406,11825564.331967995,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 09:00:00,0.00032660289910418406,0.0003339596443431201,0.00030719437794220997,0.0003155750337357632,13388901.777409438,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 10:00:00,0.0003155750337357632,0.00032904448611640187,0.0002875377848085387,0.00031420527807643093,20287204.00771397,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 11:00:00,0.00031420527807643093,0.00031420527807643093,0.00029231341290906696,0.000304848619510038,8269592.066795315,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 12:00:00,0.000304848619510038,0.0003086002609620821,0.00025060551498393125,0.0002644439598622738,18637519.550441124,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 13:00:00,0.0002644439598622738,0.00027217078313254895,0.00025551458775629603,0.00026593227017422357,5970749.50071933,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 14:00:00,0.00026593227017422357,0.00028866371068619694,0.00024860414721944446,0.0002884384510431875,12014842.869479889,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 15:00:00,0.0002884384510431875,0.000353840995783904,0.0002859905994033172,0.0003393406359915447,65687528.49551768,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 16:00:00,0.0003393406359915447,0.00033977740084949345,0.0002799213960416641,0.0003167564914412747,51156406.94796592,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 17:00:00,0.0003167564914412747,0.0005534430046170734,0.00031664047600762164,0.0004486034209147246,96348104.6071541,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 18:00:00,0.0004486034209147246,0.00047028722638586037,0.00034948717233131154,0.0003606093675285209,55204324.72516308,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 19:00:00,0.0003606093675285209,0.0003678344220203049,0.00030107699945709776,0.00032627569350918205,36885593.19312411,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
2024-11-12 20:00:00,0.00032627569350918205,0.00035731646797612616,0.0003187892907586803,0.00035731646797612616,11141201.470587978,49UoyPNz5Qfr1HSfpTciuMexNK5E1nVhmaZhMJzpwbu5,1H
