datetime,address,c,h,l,o,type,v,token,timestamp
2024-10-30 03:15:00,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,8.102721411782214e-05,0.00012915279882309431,8.007755271921554e-05,8.007755271921554e-05,15m,207062997.26125807,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,2024-10-30 03:15:00
2024-10-30 03:30:00,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,7.521412056784584e-05,8.407679069912529e-05,7.344182170592253e-05,8.102721411782214e-05,15m,24396937.599533997,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,2024-10-30 03:30:00
2024-10-30 03:45:00,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,7.512710835196026e-05,7.521412056784584e-05,7.512710835196026e-05,7.521412056784584e-05,15m,2143.11368,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,2024-10-30 03:45:00
2024-10-30 04:00:00,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,7.559221228666942e-05,7.559221228666942e-05,7.512710835196026e-05,7.512710835196026e-05,15m,324990.155024,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,2024-10-30 04:00:00
2024-10-30 04:15:00,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,8.319174143923489e-05,9.044277817710774e-05,7.37277228686557e-05,7.559221228666942e-05,15m,40510164.111439995,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,2024-10-30 04:15:00
2024-10-30 04:30:00,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,8.237785089569135e-05,8.47622328428155e-05,8.237785089569135e-05,8.319174143923489e-05,15m,4544529.258423,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,2024-10-30 04:30:00
2024-10-30 04:45:00,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,8.384097032533462e-05,8.384097032533462e-05,8.235650562783925e-05,8.237785089569135e-05,15m,1415717.7278870002,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,2024-10-30 04:45:00
2024-10-30 05:00:00,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,9.60582047190387e-05,9.839693922221131e-05,8.384097032533462e-05,8.384097032533462e-05,15m,3932574285.0578933,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,2024-10-30 05:00:00
2024-10-30 05:15:00,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,8.77817767702008e-05,0.0001155048188067224,8.429269586033059e-05,9.60582047190387e-05,15m,118663344.67391098,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,2024-10-30 05:15:00
2024-10-30 05:30:00,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,8.405374141908214e-05,9.044705047579204e-05,8.390502954489349e-05,8.77817767702008e-05,15m,68195802.707505,9UEN2kKhHxnaK14ZYFvog2hezajxAke9xCiS2hnppump,2024-10-30 05:30:00
