datetime,o,h,l,c,v,address,type
2024-11-11 20:00:00,4.52309939771271e-05,5.2541165898659946e-05,1.8313001361441395e-05,4.52309939771271e-05,1062940972.7921227,6ofzqLnHhobh7cJ4C63rAf5qnKU8AoMxVBi7Kkm6n9wq,1H
2024-11-11 21:00:00,4.52309939771271e-05,9.685350723484817e-05,1.64396956758305e-05,5.965397048125239e-05,8785394306.445793,6ofzqLnHhobh7cJ4C63rAf5qnKU8AoMxVBi7Kkm6n9wq,1H
2024-11-11 22:00:00,5.965397048125239e-05,0.0001964356590336312,2.370443606973908e-05,0.00013503073073743187,5239593060.494193,6ofzqLnHhobh7cJ4C63rAf5qnKU8AoMxVBi7Kkm6n9wq,1H
2024-11-11 23:00:00,0.00013503073073743187,0.0009178856299421409,2.9005939145447754e-05,0.0003958538467059038,4584689179.854098,6ofzqLnHhobh7cJ4C63rAf5qnKU8AoMxVBi7Kkm6n9wq,1H
2024-11-12 00:00:00,0.0003958538467059038,0.0035556641930411426,0.00026214751203915956,0.0008770019528566122,1657506638.5299802,6ofzqLnHhobh7cJ4C63rAf5qnKU8AoMxVBi7Kkm6n9wq,1H
2024-11-12 01:00:00,0.0008770019528566122,0.0028536993786370157,0.0005543153040783651,0.0007053908985966722,1447450102.721712,6ofzqLnHhobh7cJ4C63rAf5qnKU8AoMxVBi7Kkm6n9wq,1H
2024-11-12 02:00:00,0.0007053908985966722,0.0012900828681140176,0.0005068947835759879,0.0005738816167981609,1098949040.935713,6ofzqLnHhobh7cJ4C63rAf5qnKU8AoMxVBi7Kkm6n9wq,1H
2024-11-12 03:00:00,0.0005738816167981609,0.0006576913661839145,0.00030059874491521633,0.0005501168588508709,1181451489.9832916,6ofzqLnHhobh7cJ4C63rAf5qnKU8AoMxVBi7Kkm6n9wq,1H
2024-11-12 04:00:00,0.0005501168588508709,0.0006751381083892799,0.00028643083137169925,0.0004852263878287495,593975327.6613879,6ofzqLnHhobh7cJ4C63rAf5qnKU8AoMxVBi7Kkm6n9wq,1H
2024-11-12 05:00:00,0.0004852263878287495,0.0019499324080085448,0.0004382866652178737,0.0009930449305663093,571365034.5149059,6ofzqLnHhobh7cJ4C63rAf5qnKU8AoMxVBi7Kkm6n9wq,1H
2024-11-12 06:00:00,0.0009930449305663093,0.0014827627999720822,0.0009226820400041721,0.0010573059386970996,241648688.12816098,6ofzqLnHhobh7cJ4C63rAf5qnKU8AoMxVBi7Kkm6n9wq,1H
