Address,address,buy_1h,buy_1h_change_percent,buy_24h,buy_24h_change_percent,buy_2h,buy_2h_change_percent,buy_30m,buy_30m_change_percent,buy_4h,buy_4h_change_percent,buy_8h,buy_8h_change_percent,buy_history_1h,buy_history_24h,buy_history_2h,buy_history_30m,buy_history_4h,buy_history_8h,history_12h_price,history_1h_price,history_24h_price,history_2h_price,history_30m_price,history_4h_price,history_6h_price,history_8h_price,holder,last_trade_human_time,last_trade_unix_time,market,price,price_change_12h_percent,price_change_1h_percent,price_change_24h_percent,price_change_2h_percent,price_change_30m_percent,price_change_4h_percent,price_change_6h_percent,price_change_8h_percent,sell_1h,sell_1h_change_percent,sell_24h,sell_24h_change_percent,sell_2h,sell_2h_change_percent,sell_30m,sell_30m_change_percent,sell_4h,sell_4h_change_percent,sell_8h,sell_8h_change_percent,sell_history_1h,sell_history_24h,sell_history_2h,sell_history_30m,sell_history_4h,sell_history_8h,trade_1h,trade_1h_change_percent,trade_24h,trade_24h_change_percent,trade_2h,trade_2h_change_percent,trade_30m,trade_30m_change_percent,trade_4h,trade_4h_change_percent,trade_8h,trade_8h_change_percent,trade_history_1h,trade_history_24h,trade_history_2h,trade_history_30m,trade_history_4h,trade_history_8h,unique_wallet_1h,unique_wallet_1h_change_percent,unique_wallet_24h,unique_wallet_24h_change_percent,unique_wallet_2h,unique_wallet_2h_change_percent,unique_wallet_30m,unique_wallet_30m_change_percent,unique_wallet_4h,unique_wallet_4h_change_percent,unique_wallet_8h,unique_wallet_8h_change_percent,unique_wallet_history_1h,unique_wallet_history_24h,unique_wallet_history_2h,unique_wallet_history_30m,unique_wallet_history_4h,unique_wallet_history_8h,volume_1h,volume_1h_change_percent,volume_1h_usd,volume_24h,volume_24h_change_percent,volume_24h_usd,volume_2h,volume_2h_change_percent,volume_2h_usd,volume_30m,volume_30m_change_percent,volume_30m_usd,volume_4h,volume_4h_change_percent,volume_4h_usd,volume_8h,volume_8h_change_percent,volume_8h_usd,volume_buy_1h,volume_buy_1h_change_percent,volume_buy_1h_usd,volume_buy_24h,volume_buy_24h_change_percent,volume_buy_24h_usd,volume_buy_2h,volume_buy_2h_change_percent,volume_buy_2h_usd,volume_buy_30m,volume_buy_30m_change_percent,volume_buy_30m_usd,volume_buy_4h,volume_buy_4h_change_percent,volume_buy_4h_usd,volume_buy_8h,volume_buy_8h_change_percent,volume_buy_8h_usd,volume_buy_history_1h,volume_buy_history_1h_usd,volume_buy_history_24h,volume_buy_history_24h_usd,volume_buy_history_2h,volume_buy_history_2h_usd,volume_buy_history_30m,volume_buy_history_30m_usd,volume_buy_history_4h,volume_buy_history_4h_usd,volume_buy_history_8h,volume_buy_history_8h_usd,volume_history_1h,volume_history_1h_usd,volume_history_24h,volume_history_24h_usd,volume_history_2h,volume_history_2h_usd,volume_history_30m,volume_history_30m_usd,volume_history_4h,volume_history_4h_usd,volume_history_8h,volume_history_8h_usd,volume_sell_1h,volume_sell_1h_change_percent,volume_sell_1h_usd,volume_sell_24h,volume_sell_24h_change_percent,volume_sell_24h_usd,volume_sell_2h,volume_sell_2h_change_percent,volume_sell_2h_usd,volume_sell_30m,volume_sell_30m_change_percent,volume_sell_30m_usd,volume_sell_4h,volume_sell_4h_change_percent,volume_sell_4h_usd,volume_sell_8h,volume_sell_8h_change_percent,volume_sell_8h_usd,volume_sell_history_1h,volume_sell_history_1h_usd,volume_sell_history_24h,volume_sell_history_24h_usd,volume_sell_history_2h,volume_sell_history_2h_usd,volume_sell_history_30m,volume_sell_history_30m_usd,volume_sell_history_4h,volume_sell_history_4h_usd,volume_sell_history_8h,volume_sell_history_8h_usd,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
BRrHuioorsDck7Z8rsc4zZ5U2bXZnFZuqzYufwJovaje,BRrHuioorsDck7Z8rsc4zZ5U2bXZnFZuqzYufwJovaje,95,,97,,95,,95,,95,,97,,0,0,0,0,0,0,0.00047346600288086517,0.00047346600288086517,0.00047346600288086517,0.00047346600288086517,0.00047346600288086517,0.00047346600288086517,0.00047346600288086517,0.00047346600288086517,348,2024-10-23T01:14:04,1729646044,1,0.0005095679550105411,7.625035780818244,7.625035780818244,7.625035780818244,7.625035780818244,7.625035780818244,7.625035780818244,7.625035780818244,7.625035780818244,53,,54,,53,,53,,53,,54,,0,0,0,0,0,0,148,,151,,148,,148,,148,,151,,0,0,0,0,0,0,87,,87,,87,,87,,87,,87,,0,0,0,0,0,0,432917922.73008,,68828.00012660859,434865487.248333,,69837.52922974582,432917922.73008,,68828.00012660859,432917922.73008,,68828.00012660859,432917922.73008,,68828.00012660859,434865487.248333,,69837.52922974582,409543127.87254,,57090.9263859086,410824703.672804,,57756.32060709037,409543127.87254,,57090.9263859086,409543127.87254,,57090.9263859086,409543127.87254,,57090.9263859086,410824703.672804,,57756.32060709037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23374794.857539997,,11737.073740699998,24040783.575528998,,12081.208622655457,23374794.857539997,,11737.073740699998,23374794.857539997,,11737.073740699998,23374794.857539997,,11737.073740699998,24040783.575528998,,12081.208622655457,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-23 01:09:26,0.0005541399533883924,124404.89378720114,1000000000.0,554139.9533883923,1000000000.0,554139.9533883923
6u81S4K1RzdGC4TNywgSAUcgFyovPQJV78LqfcZPSvyA,6u81S4K1RzdGC4TNywgSAUcgFyovPQJV78LqfcZPSvyA,5809,,5846,,5809,,5015,531.6120906801008,5809,,5846,,0,0,0,794,0,0,5.384074523892941e-06,5.384074523892941e-06,5.384074523892941e-06,5.384074523892941e-06,3.171139158753842e-05,5.384074523892941e-06,5.384074523892941e-06,5.384074523892941e-06,218,2024-10-23T01:14:10,1729646050,1,0.00028932946087861707,5273.801190801834,5273.801190801834,5273.801190801834,5273.801190801834,812.383362552637,5273.801190801834,5273.801190801834,5273.801190801834,7407,,7467,,7407,,6639,764.453125,7407,,7467,,0,0,0,768,0,0,13216,,13313,,13216,,11654,646.0947503201024,13216,,13313,,0,0,0,1562,0,0,215,,215,,215,,208,3.482587064676617,215,,215,,0,0,0,201,0,0,12317156847.166004,,1245689.7435821756,12363286197.37834,,1255756.0957346698,12317156847.166004,,1245689.7435821756,6933590942.174811,28.79179087872898,1100929.732044674,12317156847.166004,,1245689.7435821756,12363286197.37834,,1255756.0957346698,6598026482.974642,,636404.757474951,6617863469.744693,,640683.678346586,6598026482.974642,,636404.757474951,3575837343.274587,18.319442562402934,560769.6601387896,6598026482.974642,,636404.757474951,6617863469.744693,,640683.678346586,0,0,0,0,0,0,3022189139.700056,75635.09733616124,0,0,0,0,0,0,0,0,0,0,5383565904.991194,144760.01153750118,0,0,0,0,5719130364.191361,,609284.9861072246,5745422727.633647,,615072.4173880838,5719130364.191361,,609284.9861072246,3357753598.900224,42.19474199350151,540160.0719058845,5719130364.191361,,609284.9861072246,5745422727.633647,,615072.4173880838,0,0,0,0,0,0,2361376765.291137,69124.91420133995,0,0,0,0,2024-10-23 00:38:35,0.000267142723242208,49890.22157692154,1000000000.0,267142.72324220795,1000000000.0,267142.72324220795
2DLBczYtY1Xb5ZUHXjcNvuZGY7GRi8RQZg9k41hRGWQ1,2DLBczYtY1Xb5ZUHXjcNvuZGY7GRi8RQZg9k41hRGWQ1,2826,,2854,,2826,,2371,421.09890109890114,2826,,2854,,0,0,0,455,0,0,0.0030249267991640893,0.0030249267991640893,0.0030249267991640893,0.0030249267991640893,0.0029429194797721335,0.0030249267991640893,0.0030249267991640893,0.0030249267991640893,1414,2024-10-23T01:14:09,1729646049,1,0.003043716555209922,0.6211639915063414,0.6211639915063414,0.6211639915063414,0.6211639915063414,3.4250707887391165,0.6211639915063414,0.6211639915063414,0.6211639915063414,2797,,2826,,2797,,2379,469.1387559808613,2797,,2826,,0,0,0,418,0,0,5623,,5680,,5623,,4750,444.1008018327606,5623,,5680,,0,0,0,873,0,0,2522,,2522,,2522,,2149,448.21428571428567,2522,,2522,,0,0,0,392,0,0,265242212.9850682,,542943.7180668385,266888989.2149542,,547956.7232421427,265242212.9850682,,542943.7180668385,145619688.36097008,21.732665999623084,432729.0891097961,265242212.9850682,,542943.7180668385,266888989.2149542,,547956.7232421427,177982562.61743313,,284364.6139429847,178792928.47402012,,286837.7652901741,177982562.61743313,,284364.6139429847,72736240.75325103,-30.889517595574013,216688.11706340656,177982562.61743313,,284364.6139429847,178792928.47402012,,286837.7652901741,0,0,0,0,0,0,105246321.86418198,67676.49687957835,0,0,0,0,0,0,0,0,0,0,119622524.62409799,110214.62895704256,0,0,0,0,87259650.36763506,,258579.10412385376,88096060.74093406,,261118.95795196856,87259650.36763506,,258579.10412385376,72883447.60771905,406.972869156618,216040.97204638954,87259650.36763506,,258579.10412385376,88096060.74093406,,261118.95795196856,0,0,0,0,0,0,14376202.759916002,42538.1320774642,0,0,0,0,2024-10-23 00:23:09,0.00298753616770414,57763.90713633028,1000000000.0,2987536.16770414,1000000000.0,2987536.16770414
H9MHgTnbqJenWoSgRG4MhJbBMUKXM2C3Bwjb7WfFQfSq,H9MHgTnbqJenWoSgRG4MhJbBMUKXM2C3Bwjb7WfFQfSq,9543,137.8021430351358,13586,,13556,,4751,-0.8555926544240401,13556,,13586,,4013,0,0,4792,0,0,5.950243585634719e-06,0.0002959932748197681,5.950243585634719e-06,5.950243585634719e-06,0.0004950484116191019,5.950243585634719e-06,5.950243585634719e-06,5.950243585634719e-06,225,2024-10-23T01:18:02,1729646282,1,0.00028147853598787517,4630.538034903818,-4.903739397704573,4630.538034903818,4630.538034903818,-43.14121015613939,4630.538034903818,4630.538034903818,4630.538034903818,6797,192.72179155900088,9133,,9119,,3379,-1.1410181392627268,9119,,9133,,2322,0,0,3418,0,0,16340,157.9321231254933,22719,,22675,,8130,-0.9744214372716199,22675,,22719,,6335,0,0,8210,0,0,207,-3.7209302325581395,222,,222,,203,0,222,,222,,215,0,0,203,0,0,4397866102.765506,-23.72553040046332,1202964.2505364046,10174995762.334105,,1690017.3946850267,10163709019.609886,,1687169.1779735896,2687068780.7766147,57.065290332156195,591000.2294880832,10163709019.609886,,1687169.1779735896,10174995762.334105,,1690017.3946850267,2189791982.440703,-34.608623193127556,600309.8196350103,5545419057.136226,,855450.5448624732,5538539308.725111,,853705.705661242,1329821883.0380995,54.63582791563124,291596.7614957472,5538539308.725111,,853705.705661242,5545419057.136226,,855450.5448624732,3348747326.284407,253395.88602623172,0,0,0,0,859970099.4026078,308713.0581392629,0,0,0,0,5765842916.84438,484204.9274371854,0,0,0,0,1710797321.9888973,611964.0210483198,0,0,0,0,2208074120.324803,-8.647629454602827,602654.4309013941,4629576705.197879,,834566.8498225535,4625169710.884776,,833463.4723123476,1357246897.7385151,59.520859430525,299403.4679923359,4625169710.884776,,833463.4723123476,4629576705.197879,,834566.8498225535,2417095590.5599732,230809.04141095368,0,0,0,0,850827222.5862896,303250.96290905686,0,0,0,0,2024-10-22 23:56:38,0.00028147853598787517,35998.74703191097,1000000000.0,281478.5359878752,1000000000.0,281478.5359878752
9ZiBsj8MivwYw4GkNrZ3F3p3tfCwJrJqKdFgBwBCpump,9ZiBsj8MivwYw4GkNrZ3F3p3tfCwJrJqKdFgBwBCpump,2845,-29.648862512363994,6911,,6889,,1799,71.9885277246654,6889,,6911,,4044,0,0,1046,0,0,2.4254901026141246e-05,0.0005180621207673112,2.4254901026141246e-05,2.4254901026141246e-05,0.00039497675058124056,2.4254901026141246e-05,2.4254901026141246e-05,2.4254901026141246e-05,1304,2024-10-23T01:18:02,1729646282,1,0.0004066226365119664,1576.4555587084028,-21.510834277999283,1576.4555587084028,1576.4555587084028,2.948499098640097,1576.4555587084028,1576.4555587084028,1576.4555587084028,2470,-37.48418121994432,6436,,6421,,1520,60,6421,,6436,,3951,0,0,950,0,0,5315,-33.520950594121324,13347,,13310,,3319,66.28256513026052,13310,,13347,,7995,0,0,1996,0,0,1754,-23.87152777777778,3211,,3211,,1236,36.12334801762114,3211,,3211,,2304,0,0,908,0,0,2802083179.6771393,-62.815714742837905,1177864.1561917993,10355676261.277027,,3022547.8894534726,10337748206.712791,,3015855.1059890036,1295328974.543282,-14.031832788002166,778052.3076086531,10337748206.712791,,3015855.1059890036,10355676261.277027,,3022547.8894534726,1396453686.5370843,-63.524294644589396,588400.5552734529,5233821301.020941,,1522804.823675849,5224902438.741791,,1519467.295062548,646134034.6370552,-13.885497600808003,389164.20717778633,5224902438.741791,,1519467.295062548,5233821301.020941,,1522804.823675849,3828448752.204712,931066.7397890926,0,0,0,0,750319651.9000239,199236.34809566804,0,0,0,0,7535665027.035654,1837990.9497972028,0,0,0,0,1506754205.1338558,399811.8485831459,0,0,0,0,1405629493.1400547,-62.08396303492828,589463.6009183464,5121854960.256086,,1499743.0657776233,5112845767.971001,,1496387.8109264553,649194939.9062268,-14.176985023905289,388888.1004308668,5112845767.971001,,1496387.8109264553,5121854960.256086,,1499743.0657776233,3707216274.830942,906924.2100081103,0,0,0,0,756434553.233832,200575.50048747787,0,0,0,0,2024-10-22 23:30:28,0.0004066226365119664,76529.14620636849,999999999.59408,406622.6363469101,999999999.59408,406622.6363469101
8jeRAaH2Ebon1cPbEJMbYeyi4CEse77SdCEmnc3pump,8jeRAaH2Ebon1cPbEJMbYeyi4CEse77SdCEmnc3pump,10939,134.4406343763395,15958,,15605,4320.679886685552,6159,28.84937238493724,15958,,15958,,4666,0,353,4780,0,0,0.0002913187134381405,0.00024118404021850789,0.0002913187134381405,0.0002758377694571477,0.00022529432223716682,0.0002913187134381405,0.0002913187134381405,0.0002913187134381405,289,2024-10-23T01:18:02,1729646282,2,0.00021658553430689722,-25.653408340728628,-10.199060389454011,-25.653408340728628,-21.480827396066772,-3.865515936572018,-25.653408340728628,-25.653408340728628,-25.653408340728628,5994,126.3595166163142,8877,,8642,3577.4468085106387,3231,16.938110749185668,8877,,8877,,2648,0,235,2763,0,0,16933,131.51490292589554,24835,,24247,4023.6394557823132,9390,24.486278668964605,24835,,24835,,7314,0,588,7543,0,0,9934,132.64637002341922,13124,,12962,4885.384615384615,6060,25.517812758906377,13124,,13124,,4270,0,260,4828,0,0,146250050.63306037,-81.15810938987251,34516.93371240368,1628666645.4150877,,476597.49431310187,922446312.7770047,30.617354123919167,254389.77315002214,37208072.32605542,-65.87729523642976,8189.203643914238,1628666645.4150877,,476597.49431310187,1628666645.4150877,,476597.49431310187,72143708.96387996,-81.48310811907463,17085.645857622396,860753806.922659,,244215.38370415402,461753960.12161815,15.727853988843577,127596.55375542234,17706364.68010162,-67.47386391996017,3906.473432717629,860753806.922659,,244215.38370415402,860753806.922659,,244215.38370415402,389610251.15773714,110510.90789780015,0,0,398999846.8010409,116618.82994873163,54437344.28377861,13179.172424904573,0,0,0,0,776196262.1439435,219872.8394376187,0,0,706220332.638083,222207.72116307958,109041978.3070044,26327.73006848945,0,0,0,0,74106341.66918041,-80.83056821426874,17431.287854781283,767912838.4924285,,232382.1106089478,460692352.6553865,49.95495870016626,126793.21939459979,19501707.645953808,-64.28561788792713,4282.730211196608,767912838.4924285,,232382.1106089478,767912838.4924285,,232382.1106089478,386586010.98620635,109361.93153981856,0,0,307220485.83704203,105588.89121434795,54604634.0232258,13148.55764358488,0,0,0,0,2024-10-22 23:11:00,0.00021658553430689722,49094.06443919892,999999973.676552,216585.52860561918,999999973.676552,216585.52860561918
HYTWunEns5k3CBBrr8gTJjNqA93avuEPB3RB1Kud3MWg,HYTWunEns5k3CBBrr8gTJjNqA93avuEPB3RB1Kud3MWg,18207,224.0256273358249,31813,,23826,198.38447088290545,12023,94.42108667529108,31811,,31813,,5619,0,7985,6184,0,0,0.0008780489154596418,0.0003003786749416198,0.0008780489154596418,0.0015983487562303159,0.00021685947096391524,0.0008780489154596418,0.0008780489154596418,0.0008780489154596418,1657,2024-10-23T01:18:02,1729646282,6,0.00020335272410328437,-76.84038775939571,-32.30121141495579,-76.84038775939571,-87.27732459448406,-6.228340777829504,-76.84038775939571,-76.84038775939571,-76.84038775939571,1338,-71.65854691802585,10295,,6059,43.06965761511216,554,-29.336734693877553,10294,,10295,,4721,0,4235,784,0,0,19545,89.02321083172147,42108,,29885,144.55810147299508,12577,80.49655568312285,42105,,42108,,10340,0,12220,6968,0,0,975,-72.45762711864407,6069,,4005,-2.7912621359223304,450,-37.93103448275862,6069,,6069,,3540,0,4120,725,0,0,1476201679.0726573,-69.45479225517758,431593.4783857396,13112157831.976557,,16271831.376615427,6309043843.398354,-7.222939734937828,4677315.096951922,548912000.5586653,-40.804689917576276,128783.63554634868,13109263450.889204,,16271247.160107976,13112157831.976557,,16271831.376615427,717910203.1371369,-69.83791304625848,210774.05593287956,6574053690.749912,,8139452.824785421,3098084374.2353315,-10.858596630709064,2314368.929079,270052496.7539705,-39.70127276922895,63593.10529470503,6573556216.876998,,8139353.052775988,6574053690.749912,,8139452.824785421,2380174171.0982046,2103594.873146134,0,0,3475471842.641661,5824984.123696988,447857706.38316226,147180.95063817702,0,0,0,0,4832842164.325701,4245721.618566196,0,0,6800219607.490843,11593932.063156057,927289678.513988,302809.84283939056,0,0,0,0,758291475.9355204,-69.08299541440685,220819.42245286008,6538104141.2266445,,8132378.551830007,3210959469.163022,-3.42246401032834,2362946.167872922,278859503.8046947,-41.83543859928463,65190.53025164366,6535707234.012206,,8131894.1073319875,6538104141.2266445,,8132378.551830007,2452667993.2274966,2142126.745420062,0,0,3324747764.849181,5768947.939459068,479431972.1308257,155628.89220121354,0,0,0,0,2024-10-22 23:04:12,0.00020335272410328437,54280.237800226285,999995887.780873,203351.88787232278,999995887.780873,203351.88787232278
CGcWiPwA3M7HZDT2YFzLxJ4MgqGH5bREoA1hpCEipump,CGcWiPwA3M7HZDT2YFzLxJ4MgqGH5bREoA1hpCEipump,44997,7878.191489361703,46851,,45561,3784.143222506394,23817,12.450424929178471,46734,,46851,,564,0,1173,21180,0,0,0.0003055538741298405,0.00015251028766215347,0.0003055538741298405,0.0002264727058485526,0.00030661183967627283,0.0003055538741298405,0.0003055538741298405,0.0003055538741298405,474,2024-10-23T01:18:02,1729646282,2,0.00020434933612627348,-33.12166742829832,33.99052566142674,-33.12166742829832,-9.768669314647349,-33.352431418816124,-33.12166742829832,-33.12166742829832,-33.12166742829832,403,-12.391304347826088,1893,,863,-16.132167152575317,216,15.508021390374333,1892,,1893,,460,0,1029,187,0,0,45400,4333.59375,48744,,46424,2008.2652134423251,24033,12.477184443300416,48626,,48744,,1024,0,2202,21367,0,0,365,-12.470023980815348,1386,,672,-22.758620689655174,217,-6.866952789699571,1386,,1386,,417,0,870,233,0,0,603721535.4618726,-46.2503498239941,140240.0716179439,4658715359.967835,,944295.5860360083,1726931702.3838153,-41.095856564062196,365455.4728464476,234869562.6620412,-36.3241679638517,50735.16570485831,4658697791.575774,,944292.0001758693,4658715359.967835,,944295.5860360083,304498760.53890514,-46.10056844160589,70790.726273256,2372251541.520986,,477885.38053276855,869437483.8889204,-42.14568090623676,184237.52670983947,110588696.81086195,-42.969078198045516,23874.822907936177,2372242283.094737,,477883.4979088788,2372251541.520986,,477885.38053276855,564938723.350012,113446.80043658377,0,0,1502804799.2058156,293645.97119903925,193910063.72804585,46915.90336531966,0,0,0,0,1123210166.921936,225215.4012285046,0,0,2931766089.191958,578836.5273294216,368851972.7998332,89504.90591308576,0,0,0,0,299222774.9229674,-46.401920003558715,69449.3453446879,2286463818.4468493,,466410.2055032398,857494218.4948949,-39.99178112773016,181217.94613660814,124280865.85117923,-28.95878036852757,26860.34279692213,2286455508.481037,,466408.5022669906,2286463818.4468493,,466410.2055032398,558271443.571924,111768.60079192084,0,0,1428961289.9861424,285190.5561303824,174941909.07178733,42589.002547766104,0,0,0,0,2024-10-22 22:44:02,0.00020434933612627348,51185.12881893299,999999999.741095,204349.3360733664,999999999.741095,204349.3360733664
4GbfLGqXFBaWow5ZoTNCFkB9tePmFcDrkiweFgg64fd9,4GbfLGqXFBaWow5ZoTNCFkB9tePmFcDrkiweFgg64fd9,202,5.7591623036649215,593,,393,96.5,102,2,593,,593,,191,0,200,100,0,0,1.0945061982674026e-05,2.662847602617764e-05,1.0945061982674026e-05,1.6571392166339866e-05,3.58854744297205e-05,1.0945061982674026e-05,1.0945061982674026e-05,1.0945061982674026e-05,40,2024-10-23T01:17:53,1729646273,1,4.63867975652049e-05,323.8148458056696,74.19997118724878,323.8148458056696,179.920945081649,29.263436814944715,323.8148458056696,323.8148458056696,323.8148458056696,0,-100,19,,5,-64.28571428571429,0,,19,,19,,5,0,14,0,0,0,202,3.061224489795918,612,,398,85.98130841121495,102,2,612,,612,,196,0,214,100,0,0,14,7.6923076923076925,52,,17,-64.58333333333334,14,40,52,,52,,13,0,48,10,0,0,914901351.7963609,-16.70984811090305,32642.570715322567,3250710506.7295456,,72941.43655154806,2013352166.2630887,62.71375077199585,56190.55977821255,366327570.5358022,-33.221823016400144,15210.832456731185,3250710506.7295456,,72941.43655154806,3250710506.7295456,,72941.43655154806,914901351.7963609,-16.396907805303705,32642.570715322567,3235473176.022413,,72729.50591817326,2009240481.8200715,63.854747253096114,56113.34455374139,366327570.5358022,-33.221823016400144,15210.832456731185,3235473176.022413,,72729.50591817326,3235473176.022413,,72729.50591817326,1094339130.0237114,23470.773838418787,0,0,1226232694.2023377,16616.16136443194,548573781.2605592,17431.73825859141,0,0,0,0,1098450814.4667287,23547.98906288994,0,0,1237358340.4664533,16750.87677333558,548573781.2605592,17431.73825859141,0,0,0,0,6.984919309616089e-10,-99.99999999999999,1.0658141036401503e-14,15237330.707132919,,211.93063337479532,4111684.4430172914,-63.043185578540175,77.21522447115296,2.3283064365386963e-10,0,1.7763568394002505e-14,15237330.707132919,,211.93063337479532,15237330.707132919,,211.93063337479532,4111684.4430172923,77.21522447115296,0,0,11125646.264115628,134.71540890364236,2.3283064365386963e-10,1.7763568394002505e-14,0,0,0,0,2024-10-22 22:18:17,4.63867975652049e-05,279915.4035124836,6200000000.0,287598.14490427036,6200000000.0,287598.14490427036
6NbZkreu7D8DF6ACEdjjhRLUSuGVN5A3n4ZR5uH9cUX,6NbZkreu7D8DF6ACEdjjhRLUSuGVN5A3n4ZR5uH9cUX,207,0,634,,414,89.04109589041096,104,0.9708737864077669,633,,634,,207,0,219,103,0,0,1.504302833253755e-05,2.3863922511628626e-05,1.504302833253755e-05,1.9041681192452488e-05,2.6496639707805257e-05,1.504302833253755e-05,1.504302833253755e-05,1.504302833253755e-05,33,2024-10-23T01:17:58,1729646278,1,2.9553035428742656e-05,96.45668927459546,23.839806361849305,96.45668927459546,55.20181821160062,11.535031440371888,96.45668927459546,96.45668927459546,96.45668927459546,0,-100,10,,2,-75,0,,10,,10,,2,0,8,0,0,0,207,-0.9569377990430622,644,,416,83.25991189427313,104,0.9708737864077669,643,,644,,209,0,227,103,0,0,12,-7.6923076923076925,41,,15,-61.53846153846154,11,0,41,,41,,13,0,39,11,0,0,635435178.0679941,-22.351664185499807,16977.26135190383,2394777261.9553003,,50653.25445404425,1453785206.3107517,54.86415404684529,34590.02111026361,306538219.48393154,-6.798098467187268,8628.01996647834,2392533889.1537786,,50586.74457603141,2394777261.9553003,,50653.25445404425,635435178.0679941,-22.1984211091966,16977.26135190383,2388059186.9184394,,50542.63398746174,1452173330.5929499,55.53848033048244,34558.46406191773,306538219.48393154,-6.798098467187268,8628.01996647834,2385815814.1169176,,50476.1241094489,2388059186.9184394,,50542.63398746174,816738152.5249563,17581.202710013924,0,0,933642483.5239649,15917.660047531153,328896958.5840601,8349.241385425521,0,0,0,0,818350028.2427583,17612.759758359804,0,0,938748682.8430239,15996.723465767776,328896958.5840601,8349.241385425521,0,0,0,0,2.0372681319713593e-10,-99.99999999999999,2.6645352591003757e-15,6718075.036860979,,110.62046658250344,1611875.717801915,-68.43296516480402,31.55704834588059,4.3655745685100555e-10,0,2.6645352591003757e-15,6718075.036860979,,110.62046658250344,6718075.036860979,,110.62046658250344,1611875.7178019148,31.55704834588059,0,0,5106199.319059064,79.06341823662285,4.3655745685100555e-10,2.6645352591003757e-15,0,0,0,0,2024-10-22 22:15:15,2.9553035428742656e-05,347337.3393779512,8200000000.0,242334.89051568977,8200000000.0,242334.89051568977
