Address,0,address,buy_1h,buy_1h_change_percent,buy_24h,buy_24h_change_percent,buy_2h,buy_2h_change_percent,buy_30m,buy_30m_change_percent,buy_4h,buy_4h_change_percent,buy_8h,buy_8h_change_percent,buy_history_1h,buy_history_24h,buy_history_2h,buy_history_30m,buy_history_4h,buy_history_8h,history_12h_price,history_1h_price,history_24h_price,history_2h_price,history_30m_price,history_4h_price,history_6h_price,history_8h_price,holder,last_trade_human_time,last_trade_unix_time,market,price,price_change_12h_percent,price_change_1h_percent,price_change_24h_percent,price_change_2h_percent,price_change_30m_percent,price_change_4h_percent,price_change_6h_percent,price_change_8h_percent,sell_1h,sell_1h_change_percent,sell_24h,sell_24h_change_percent,sell_2h,sell_2h_change_percent,sell_30m,sell_30m_change_percent,sell_4h,sell_4h_change_percent,sell_8h,sell_8h_change_percent,sell_history_1h,sell_history_24h,sell_history_2h,sell_history_30m,sell_history_4h,sell_history_8h,trade_1h,trade_1h_change_percent,trade_24h,trade_24h_change_percent,trade_2h,trade_2h_change_percent,trade_30m,trade_30m_change_percent,trade_4h,trade_4h_change_percent,trade_8h,trade_8h_change_percent,trade_history_1h,trade_history_24h,trade_history_2h,trade_history_30m,trade_history_4h,trade_history_8h,unique_wallet_1h,unique_wallet_1h_change_percent,unique_wallet_24h,unique_wallet_24h_change_percent,unique_wallet_2h,unique_wallet_2h_change_percent,unique_wallet_30m,unique_wallet_30m_change_percent,unique_wallet_4h,unique_wallet_4h_change_percent,unique_wallet_8h,unique_wallet_8h_change_percent,unique_wallet_history_1h,unique_wallet_history_24h,unique_wallet_history_2h,unique_wallet_history_30m,unique_wallet_history_4h,unique_wallet_history_8h,volume_1h,volume_1h_change_percent,volume_1h_usd,volume_24h,volume_24h_change_percent,volume_24h_usd,volume_2h,volume_2h_change_percent,volume_2h_usd,volume_30m,volume_30m_change_percent,volume_30m_usd,volume_4h,volume_4h_change_percent,volume_4h_usd,volume_8h,volume_8h_change_percent,volume_8h_usd,volume_buy_1h,volume_buy_1h_change_percent,volume_buy_1h_usd,volume_buy_24h,volume_buy_24h_change_percent,volume_buy_24h_usd,volume_buy_2h,volume_buy_2h_change_percent,volume_buy_2h_usd,volume_buy_30m,volume_buy_30m_change_percent,volume_buy_30m_usd,volume_buy_4h,volume_buy_4h_change_percent,volume_buy_4h_usd,volume_buy_8h,volume_buy_8h_change_percent,volume_buy_8h_usd,volume_buy_history_1h,volume_buy_history_1h_usd,volume_buy_history_24h,volume_buy_history_24h_usd,volume_buy_history_2h,volume_buy_history_2h_usd,volume_buy_history_30m,volume_buy_history_30m_usd,volume_buy_history_4h,volume_buy_history_4h_usd,volume_buy_history_8h,volume_buy_history_8h_usd,volume_history_1h,volume_history_1h_usd,volume_history_24h,volume_history_24h_usd,volume_history_2h,volume_history_2h_usd,volume_history_30m,volume_history_30m_usd,volume_history_4h,volume_history_4h_usd,volume_history_8h,volume_history_8h_usd,volume_sell_1h,volume_sell_1h_change_percent,volume_sell_1h_usd,volume_sell_24h,volume_sell_24h_change_percent,volume_sell_24h_usd,volume_sell_2h,volume_sell_2h_change_percent,volume_sell_2h_usd,volume_sell_30m,volume_sell_30m_change_percent,volume_sell_30m_usd,volume_sell_4h,volume_sell_4h_change_percent,volume_sell_4h_usd,volume_sell_8h,volume_sell_8h_change_percent,volume_sell_8h_usd,volume_sell_history_1h,volume_sell_history_1h_usd,volume_sell_history_24h,volume_sell_history_24h_usd,volume_sell_history_2h,volume_sell_history_2h_usd,volume_sell_history_30m,volume_sell_history_30m_usd,volume_sell_history_4h,volume_sell_history_4h_usd,volume_sell_history_8h,volume_sell_history_8h_usd,0,liquidityAddedAt,0_market,Address_market,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap,RugCheck_Score,Risk_Status
3kfVkVhLTkMQoW2xZ8kHAptMLtFtxZLkpqq84pYpEfz2,,3kfVkVhLTkMQoW2xZ8kHAptMLtFtxZLkpqq84pYpEfz2,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.02984344166507e-05,7.02984344166507e-05,7.02984344166507e-05,7.02984344166507e-05,7.02984344166507e-05,7.02984344166507e-05,7.02984344166507e-05,7.02984344166507e-05,25,2024-11-30T11:10:08,1732965008,1,0.0011549240555625373,1542.8873063053377,1542.8873063053377,1542.8873063053377,1542.8873063053377,1542.8873063053377,1542.8873063053377,1542.8873063053377,1542.8873063053377,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 10:59:57,,3kfVkVhLTkMQoW2xZ8kHAptMLtFtxZLkpqq84pYpEfz2,0.0011549240555625373,23676.362777293434,1000000000.0,1154924.0555625374,1000000000.0,1154924.0555625374,84395.0,LOW RISK
Auq2uWfh9Sf4D7yh9vaZfA1vs1q3ESFTm7n5h4nHnN4D,,Auq2uWfh9Sf4D7yh9vaZfA1vs1q3ESFTm7n5h4nHnN4D,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,8.313691914591079e-05,8.313691914591079e-05,8.313691914591079e-05,8.313691914591079e-05,8.313691914591079e-05,8.313691914591079e-05,8.313691914591079e-05,8.313691914591079e-05,25,2024-11-30T11:09:48,1732964988,1,0.0011555969711740054,1289.9925364636815,1289.9925364636815,1289.9925364636815,1289.9925364636815,1289.9925364636815,1289.9925364636815,1289.9925364636815,1289.9925364636815,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 10:59:54,,Auq2uWfh9Sf4D7yh9vaZfA1vs1q3ESFTm7n5h4nHnN4D,0.0011555969711740054,23683.15171569807,1000000000.0,1155596.9711740054,1000000000.0,1155596.9711740054,82395.0,LOW RISK
BoNASdQ6ZMk1WasJRpHvW34vPn4JkhumPgMsmya3nUmj,,BoNASdQ6ZMk1WasJRpHvW34vPn4JkhumPgMsmya3nUmj,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,5.546396594820659e-05,5.546396594820659e-05,5.546396594820659e-05,5.546396594820659e-05,5.546396594820659e-05,5.546396594820659e-05,5.546396594820659e-05,5.546396594820659e-05,25,2024-11-30T11:06:47,1732964807,1,0.0012121464262267586,1985.6426311486753,1985.6426311486753,1985.6426311486753,1985.6426311486753,1985.6426311486753,1985.6426311486753,1985.6426311486753,1985.6426311486753,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 10:56:36,,BoNASdQ6ZMk1WasJRpHvW34vPn4JkhumPgMsmya3nUmj,0.0012121464262267586,23695.33935592176,999992917.545488,1212137.841254833,999992917.545488,1212137.841254833,82395.0,LOW RISK
Gm3jUGJ4FtDzNpRJAsuPZxiyS5pZeWCnNq19Cjh4Hpi2,,Gm3jUGJ4FtDzNpRJAsuPZxiyS5pZeWCnNq19Cjh4Hpi2,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.036253367752662e-05,7.036253367752662e-05,7.036253367752662e-05,7.036253367752662e-05,7.036253367752662e-05,7.036253367752662e-05,7.036253367752662e-05,7.036253367752662e-05,25,2024-11-30T11:05:51,1732964751,1,0.0011572877794795008,1544.7500096903582,1544.7500096903582,1544.7500096903582,1544.7500096903582,1544.7500096903582,1544.7500096903582,1544.7500096903582,1544.7500096903582,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 10:54:45,,Gm3jUGJ4FtDzNpRJAsuPZxiyS5pZeWCnNq19Cjh4Hpi2,0.0011572877794795008,23700.824551891958,999909298.233631,1157182.8114337048,999909298.233631,1157182.8114337048,82395.0,LOW RISK
8raLYD1uXdPB1RToiQ1a1MqNLUCo7Di4ey9LenKfoJmm,,8raLYD1uXdPB1RToiQ1a1MqNLUCo7Di4ey9LenKfoJmm,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.037968021424542e-05,7.037968021424542e-05,7.037968021424542e-05,7.037968021424542e-05,7.037968021424542e-05,7.037968021424542e-05,7.037968021424542e-05,7.037968021424542e-05,25,2024-11-30T11:03:10,1732964590,1,0.0011536478192327893,1539.1774099014474,1539.1774099014474,1539.1774099014474,1539.1774099014474,1539.1774099014474,1539.1774099014474,1539.1774099014474,1539.1774099014474,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 10:52:59,,8raLYD1uXdPB1RToiQ1a1MqNLUCo7Di4ey9LenKfoJmm,0.0011536478192327893,23663.482417557454,1000000000.0,1153647.8192327893,1000000000.0,1153647.8192327893,82395.0,LOW RISK
Hk5yEwxjVkU55NxsovqCwahMvfEZutaozwHctZS3Bx8o,,Hk5yEwxjVkU55NxsovqCwahMvfEZutaozwHctZS3Bx8o,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,5.5480275029111895e-05,5.5480275029111895e-05,5.5480275029111895e-05,5.5480275029111895e-05,0.00014628147566474482,5.5480275029111895e-05,5.5480275029111895e-05,5.5480275029111895e-05,25,2024-11-30T11:01:35,1732964495,1,0.0011526767712072845,1977.6334843373543,1977.6334843373543,1977.6334843373543,1977.6334843373543,687.9854684054778,1977.6334843373543,1977.6334843373543,1977.6334843373543,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 10:51:34,,Hk5yEwxjVkU55NxsovqCwahMvfEZutaozwHctZS3Bx8o,0.0011526767712072845,23653.687213644058,1000000000.0,1152676.7712072844,1000000000.0,1152676.7712072844,82395.0,LOW RISK
J42YoMMCxhSwhUthxNwDPnKNqsxskLnzb2gMQ3skH1WA,,J42YoMMCxhSwhUthxNwDPnKNqsxskLnzb2gMQ3skH1WA,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,5.62089449665803e-05,0.0011673393248108905,5.62089449665803e-05,5.62089449665803e-05,0.0011673393248108905,5.62089449665803e-05,5.62089449665803e-05,5.62089449665803e-05,25,2024-11-30T10:09:48,1732961388,1,0.0011673393248108905,1976.785688656754,0,1976.785688656754,1976.785688656754,0,1976.785688656754,1976.785688656754,1976.785688656754,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,,,0,,0,,,,0,,0,,0,0,0,,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,2024-11-30 09:59:39,,J42YoMMCxhSwhUthxNwDPnKNqsxskLnzb2gMQ3skH1WA,0.0011673393248108905,23801.637655336453,1000000000.0,1167339.3248108905,1000000000.0,1167339.3248108905,82395.0,LOW RISK
CVG7D4KSiDqiCJLPJ2cXJSC17myPDdDYSxT5xZHbUx1E,,CVG7D4KSiDqiCJLPJ2cXJSC17myPDdDYSxT5xZHbUx1E,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,5.625323147574364e-05,0.0011671485780282067,5.625323147574364e-05,5.625323147574364e-05,0.0011891022469378016,5.625323147574364e-05,5.625323147574364e-05,5.625323147574364e-05,25,2024-11-30T10:54:04,1732964044,1,0.0012124428625883074,2055.33015754146,3.88076423282984,2055.33015754146,2055.33015754146,1.9628770957764965,2055.33015754146,2055.33015754146,2055.33015754146,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 09:54:41,,CVG7D4KSiDqiCJLPJ2cXJSC17myPDdDYSxT5xZHbUx1E,0.0012124428625883074,24258.00062326488,999799678.870361,1212199.9846644509,999799678.870361,1212199.9846644509,82398.0,LOW RISK
85n5fHFeYSeHaZdMPsDPzAkus828UudiJ135hLComn2h,,85n5fHFeYSeHaZdMPsDPzAkus828UudiJ135hLComn2h,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,5.624990681527151e-05,0.001205455265838642,5.624990681527151e-05,5.624990681527151e-05,0.001205455265838642,5.624990681527151e-05,5.624990681527151e-05,5.624990681527151e-05,25,2024-11-30T10:57:15,1732964235,1,0.0012041657905592052,2017.5355816589313,-1.1898802702808524,2017.5355816589313,2017.5355816589313,-1.1898802702808524,2017.5355816589313,2017.5355816589313,2017.5355816589313,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 09:54:25,,85n5fHFeYSeHaZdMPsDPzAkus828UudiJ135hLComn2h,0.0012041657905592052,24041.664088466787,999975775.729151,1204136.6205209477,999975775.729151,1204136.6205209477,82395.0,LOW RISK
9CpSkMhf77zVutxiSWCiiGM9Muazac6AyauHdwmvRPwc,,9CpSkMhf77zVutxiSWCiiGM9Muazac6AyauHdwmvRPwc,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.14048333127477e-05,0.0011663449468928436,7.14048333127477e-05,7.14048333127477e-05,0.0011663449468928436,7.14048333127477e-05,7.14048333127477e-05,7.14048333127477e-05,25,2024-11-30T10:03:35,1732961015,1,0.0011663449468928436,1533.425767950948,0,1533.425767950948,1533.425767950948,0,1533.425767950948,1533.425767950948,1533.425767950948,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,,,0,,0,,,,0,,0,,0,0,0,,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,2024-11-30 09:53:20,,9CpSkMhf77zVutxiSWCiiGM9Muazac6AyauHdwmvRPwc,0.0011663449468928436,23791.605212436978,1000000000.0,1166344.9468928436,1000000000.0,1166344.9468928436,84395.0,LOW RISK
