timestamp,token_name,token_address,top_10_clusters_total,cluster_number,cluster_total_percentage,wallet_address,wallet_percentage
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,1,2.55,DiQH7CqY5tv1a1cbJbGZg3SMw25UeiX25vukEgfTtYUr,2.55
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,2,1.85,5mtF1jdQYP7q4bEtgJ2557LK8fMrxFPkUfYHeFoW8pqu,1.85
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,3,1.6,6FyeBQMga24jrRpDmn2KrKCaBNwFqoCS37qTfBJr4zXu,1.6
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,4,1.49,CKtKUASzMy9JRcv2vsnfxuiqHhLR4N1zRgFTsJEN81Sy,1.49
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,5,1.3,APUnpSv4HDpNPfed4dPqAnz75REWYbM5vTHaTnApLe1P,1.3
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,6,1.24,EkuJTbvHLRSQZ9Xk6KRfjUaKPAKJpoA8Dh52TtkXew7Z,0.35
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,6,1.24,25mYnjJ2MXHZH6NvTTdA63JvjgRVcuiaj6MRiEQNs1Dq,0.31
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,6,1.24,AE1M3LhQzRKNCUJXfovsndjeSHnNtQkcdK1tganaanHR,0.32
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,6,1.24,Cdn9dr97VbmPGxRcWvA6cSWkhHESXvMiEdvv6E8Lqkt9,0.26
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,7,1.17,DSNN2t7rN2BkHjF1uxzKgc9okfkonRzxgMMddoKvN8Dy,1.17
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,8,1.15,6tnJ3TEXtZQ1STuKqb8XYFQ3WUpfuUUpz2Lj4r6SaPEY,1.15
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,9,1.06,AaZiWEU6TLGMYnDaVGG16sTYvg57cM8BGVSaPwHRhiVJ,1.06
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,10,1.03,G1SansPRCzzoiXEbCN2EEkUKc7vVoBbMbqHNMQTuEezd,1.03
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,11,1.0,7YkZo4EoBo7TQGnSTVYToGwjTExrK3oEagKsu4Msf7sL,1.0
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,12,0.71,EFhJHzvg1xJN99kct4uAExexUHz9aqzEWkihfDFv4C4t,0.71
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,13,0.69,Cf9LqkUXHLaqyPNz14baU2zbGk6ohWKEEziHNozMudcS,0.69
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,14,0.68,EGTxWdhsfANvcj9ARZe2Y9ZRWvkQKz7cLKFWY9jnq4Bm,0.68
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,15,0.66,C73cMsvPba2oPrWD6H9RLPgfJcVdfrvf8AiVFx2UfYK1,0.66
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,16,0.65,EZxtUvw5ukc1hq62W1T3okiC76z8CsMig8pRiRfcAmWq,0.65
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,17,0.62,E8igB33AwwsfXeU4gfSLaQBsMithQe3UtgTsw4xrRVkq,0.62
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,18,0.62,GNraGP3GPT1osDjneZHgCpkJbyQyq2znKfn8zGk1wQUL,0.62
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,19,0.58,Ht6CK11dtpDsfokazJetcMn6wXgoAD1yHRBthxydXMv,0.58
2024-12-01 10:27:23,CHILLGRINCH**,61trovNRXxwEyDraZnyZA1U1XW5anmug5DjjDLR7pump,14.43,20,0.56,AY7xbq6HGtu7j7CkXmMA1kqwUs1yv4d8k2KMVMiUY5Do,0.56
