timestamp,token_name,token_address,top_10_clusters_total,cluster_number,cluster_total_percentage,wallet_address,wallet_percentage
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,1,95.58,2c2XVG5g1XbT6Ner369aHZJFaoyros6GEiiAvNr1o9SY,95.58
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,2,0.01,3FbPRfSHk9jd87YZ63BFcpAfPH3fjaQ3EPABCKCcEHd2,0.01
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,3,0.01,3amDFZgFEypgwDChXJ4KvBHuhp271YpuUYJKfTGXmZ9N,0.01
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,4,0.01,CPGj9tYhzhAduDRmaRXiQEXgbxwYXsjnVtszXk66pdch,0.01
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,5,0.01,98vS3mB41BBTbfK5UCFm4ZahugxB9UHifumEPcJs32vM,0.01
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,6,0.01,Atb8NxRukkpMS3rFwTpqwy6TfsUK6BxpHNALdMS8saEg,0.01
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,7,0.01,4Bh4L5HJwBVNVhLi9x7H4VjwLf51JFRNNo3qoZHLvmbC,0.01
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,8,0.01,3wJuQw8ZWj55UT9tvURY4XAaozTi4QacUAS6jjTiKBXS,0.01
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,9,0.01,8pHXa1J1wZjwETZtwjUXfu6C9vZ6eKXEWnNUqXdsAj3A,0.01
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,10,0.01,CCGCDecVJnUGAPddUv3zUZberwQjtFcacxS48GuZ4GDE,0.01
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,11,0.01,A82qHacmm6frZHkhrdteJv1oegLxHoNKQt2SQxKvKWa4,0.01
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,12,0.01,F8AUxJGcbDMao8vu5h1rSp1LFzTn9Lxpc8Q75sZfevKm,0.01
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,13,0.01,Hvwfzs9ZiJe9bxiuNpJto1FRDQ9kMMnT5pRkLdxCLpmX,0.01
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,14,0.0,2prh2No75yrRuPdomVip2cpTTjDe9R5avoevhaFiwF32,0.0
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,15,0.0,3qf1QZi54g6rH8xXJm1HB9MsPtbjF3pNh8aTSK9KnxSL,0.0
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,16,0.0,JEDq4uQXc1sj7qp5PnmZ1CMosqvL6YdQjuGPTmf1Rap4,0.0
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,17,0.0,6drfA8E2w8zV58AMsmWU8znnsWxeBxwE7P2xbdpSRRcv,0.0
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,18,0.0,E3gRFWB29754vEBB7p74wCLFr83ZvVwgZnJkuP1x5XUB,0.0
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,19,0.0,FqHPf3qhwRDAmPCSkEzM3cqKxcyyhoxtWXhRHnMGmpg3,0.0
2024-12-02 03:13:17,BabyPeanut**,6ERnbzgeMVzhyAsujNRoeGjdjHQTqD9ZSNxZvoh3Ja4A,95.65,20,0.0,8nkHDZnJPFn8MhWcPE8sUqMQhuhWNeo3Ry52GEFu6Jb3,0.0
