token_address,qualification_date,current_price,market_cap
ATEWnH7CyLUyDAYVnUS4jxBi243SWUnBmmpRf3QRpump,2024-12-12 19:37:40,0.000551003075343,
3KCDgWw1C6PdjUsUXonYm6TGaDWKsLxmEjdBP7s8pump,2024-12-12 19:37:40,0.0004984233360404,
tqrRt3AsuGa3aYYSvABMDrPJEWVzpAnh3p6LxXGpump,2024-12-12 19:37:40,0.0006761872341696,
FA9jJDQzBEeV4qunJpt7XY7wC4smNYLsBNtMCTPsj3pp,2024-12-12 19:37:40,0.0002108962936448,
KnrmAHo1wW2fGqVXcSZSpo6kmiKam5vNbDByrURpump,2024-12-12 19:37:40,0.0008816339064572,
