Address,address,buy_1h,buy_1h_change_percent,buy_24h,buy_24h_change_percent,buy_2h,buy_2h_change_percent,buy_30m,buy_30m_change_percent,buy_4h,buy_4h_change_percent,buy_8h,buy_8h_change_percent,buy_history_1h,buy_history_24h,buy_history_2h,buy_history_30m,buy_history_4h,buy_history_8h,history_12h_price,history_1h_price,history_24h_price,history_2h_price,history_30m_price,history_4h_price,history_6h_price,history_8h_price,holder,last_trade_human_time,last_trade_unix_time,market,price,price_change_12h_percent,price_change_1h_percent,price_change_24h_percent,price_change_2h_percent,price_change_30m_percent,price_change_4h_percent,price_change_6h_percent,price_change_8h_percent,sell_1h,sell_1h_change_percent,sell_24h,sell_24h_change_percent,sell_2h,sell_2h_change_percent,sell_30m,sell_30m_change_percent,sell_4h,sell_4h_change_percent,sell_8h,sell_8h_change_percent,sell_history_1h,sell_history_24h,sell_history_2h,sell_history_30m,sell_history_4h,sell_history_8h,trade_1h,trade_1h_change_percent,trade_24h,trade_24h_change_percent,trade_2h,trade_2h_change_percent,trade_30m,trade_30m_change_percent,trade_4h,trade_4h_change_percent,trade_8h,trade_8h_change_percent,trade_history_1h,trade_history_24h,trade_history_2h,trade_history_30m,trade_history_4h,trade_history_8h,unique_wallet_1h,unique_wallet_1h_change_percent,unique_wallet_24h,unique_wallet_24h_change_percent,unique_wallet_2h,unique_wallet_2h_change_percent,unique_wallet_30m,unique_wallet_30m_change_percent,unique_wallet_4h,unique_wallet_4h_change_percent,unique_wallet_8h,unique_wallet_8h_change_percent,unique_wallet_history_1h,unique_wallet_history_24h,unique_wallet_history_2h,unique_wallet_history_30m,unique_wallet_history_4h,unique_wallet_history_8h,volume_1h,volume_1h_change_percent,volume_1h_usd,volume_24h,volume_24h_change_percent,volume_24h_usd,volume_2h,volume_2h_change_percent,volume_2h_usd,volume_30m,volume_30m_change_percent,volume_30m_usd,volume_4h,volume_4h_change_percent,volume_4h_usd,volume_8h,volume_8h_change_percent,volume_8h_usd,volume_buy_1h,volume_buy_1h_change_percent,volume_buy_1h_usd,volume_buy_24h,volume_buy_24h_change_percent,volume_buy_24h_usd,volume_buy_2h,volume_buy_2h_change_percent,volume_buy_2h_usd,volume_buy_30m,volume_buy_30m_change_percent,volume_buy_30m_usd,volume_buy_4h,volume_buy_4h_change_percent,volume_buy_4h_usd,volume_buy_8h,volume_buy_8h_change_percent,volume_buy_8h_usd,volume_buy_history_1h,volume_buy_history_1h_usd,volume_buy_history_24h,volume_buy_history_24h_usd,volume_buy_history_2h,volume_buy_history_2h_usd,volume_buy_history_30m,volume_buy_history_30m_usd,volume_buy_history_4h,volume_buy_history_4h_usd,volume_buy_history_8h,volume_buy_history_8h_usd,volume_history_1h,volume_history_1h_usd,volume_history_24h,volume_history_24h_usd,volume_history_2h,volume_history_2h_usd,volume_history_30m,volume_history_30m_usd,volume_history_4h,volume_history_4h_usd,volume_history_8h,volume_history_8h_usd,volume_sell_1h,volume_sell_1h_change_percent,volume_sell_1h_usd,volume_sell_24h,volume_sell_24h_change_percent,volume_sell_24h_usd,volume_sell_2h,volume_sell_2h_change_percent,volume_sell_2h_usd,volume_sell_30m,volume_sell_30m_change_percent,volume_sell_30m_usd,volume_sell_4h,volume_sell_4h_change_percent,volume_sell_4h_usd,volume_sell_8h,volume_sell_8h_change_percent,volume_sell_8h_usd,volume_sell_history_1h,volume_sell_history_1h_usd,volume_sell_history_24h,volume_sell_history_24h_usd,volume_sell_history_2h,volume_sell_history_2h_usd,volume_sell_history_30m,volume_sell_history_30m_usd,volume_sell_history_4h,volume_sell_history_4h_usd,volume_sell_history_8h,volume_sell_history_8h_usd,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
58FhBvcgoADAZnoM2Crh4xcJ3rbGAEiTmPCKNdWApump,58FhBvcgoADAZnoM2Crh4xcJ3rbGAEiTmPCKNdWApump,249,,268,,251,,249,,262,,262,,0,0,0,0,0,0,0.00021213161735978694,0.00021213161735978694,0.00021213161735978694,0.00021213161735978694,0.00021213161735978694,0.00021213161735978694,0.00021213161735978694,0.00021213161735978694,91,2024-11-11T00:04:31,1731283471,2,0.00016272417983898802,-23.290935191900783,-23.290935191900783,-23.290935191900783,-23.290935191900783,-23.290935191900783,-23.290935191900783,-23.290935191900783,-23.290935191900783,168,,179,,171,,168,,174,,174,,0,0,0,0,0,0,417,,447,,422,,417,,436,,436,,0,0,0,0,0,0,193,,193,,193,,193,,193,,193,,0,0,0,0,0,0,1830186450.4486365,,243904.34154000052,1891446088.9510534,,252638.639795558,1839299164.1514404,,244997.79171591802,1830186450.4486365,,243904.34154000052,1886484251.8700163,,251751.6216778154,1886484251.8700163,,251751.6216778154,1331566166.3068495,,133056.00246067773,1376398781.4626014,,139590.11077722954,1331864607.5752745,,133093.7481664159,1331566166.3068495,,133056.00246067773,1372685794.2886004,,138923.87285940966,1372685794.2886004,,138923.87285940966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498620284.141787,,110848.3390793228,515047307.48845196,,113048.52901832847,507434556.576166,,111904.04354950212,498620284.141787,,110848.3390793228,513798457.58141595,,112827.74881840571,513798457.58141595,,112827.74881840571,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-11 00:01:17,0.0003240555469981077,55833.20874358567,1000000000.0,324055.5469981077,1000000000.0,324055.5469981077
7DLnnnn6A6vaPqvL9SfKjfEu8UL1abiZyXfMRjwZpump,7DLnnnn6A6vaPqvL9SfKjfEu8UL1abiZyXfMRjwZpump,3186,,3298,,3217,,3186,,3247,,3247,,0,0,0,0,0,0,6.835933771466961e-05,6.835933771466961e-05,6.835933771466961e-05,6.835933771466961e-05,6.835933771466961e-05,6.835933771466961e-05,6.835933771466961e-05,6.835933771466961e-05,960,2024-11-11T00:04:31,1731283471,2,0.0023860273582546874,3390.4190678586056,3390.4190678586056,3390.4190678586056,3390.4190678586056,3390.4190678586056,3390.4190678586056,3390.4190678586056,3390.4190678586056,2628,,2709,,2653,,2628,,2673,,2673,,0,0,0,0,0,0,5814,,6007,,5870,,5814,,5920,,5920,,0,0,0,0,0,0,1660,,1660,,1660,,1664,,1660,,1660,,0,0,0,0,0,0,3893843338.067083,,3745418.9840180213,3962506506.9370966,,3853716.5130883297,3903952017.569885,,3762546.5419221045,3893843338.067083,,3745418.9840180213,3938073938.686105,,3815639.491924824,3938073938.686105,,3815639.491924824,2423367147.772576,,1914756.0960469285,2456319919.3283825,,1966727.8112025822,2428315756.2385917,,1923156.0113134496,2423367147.772576,,1914756.0960469285,2444784051.0352135,,1948753.3540704476,2444784051.0352135,,1948753.3540704476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470476190.294507,,1830662.8879710927,1506186587.608714,,1886988.7018857475,1475636261.331293,,1839390.5306086547,1470476190.294507,,1830662.8879710927,1493289887.650891,,1866886.1378543763,1493289887.650891,,1866886.1378543763,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-10 23:49:28,0.0020133722695058636,160324.34989536408,1000000000.0,2013372.2695058635,1000000000.0,2013372.2695058635
tDU4dC2BRSk9VnaweCTAqHqJM9L6xs2nWCiVujYpump,tDU4dC2BRSk9VnaweCTAqHqJM9L6xs2nWCiVujYpump,107,,110,,108,,75,134.375,110,,110,,0,0,0,32,0,0,0.001005352810171369,0.001005352810171369,0.001005352810171369,0.001005352810171369,0.001005352810171369,0.001005352810171369,0.001005352810171369,0.001005352810171369,39,2024-11-11T00:04:26,1731283466,1,0.0011096159929428594,10.370805324920527,10.370805324920527,10.370805324920527,10.370805324920527,10.370805324920527,10.370805324920527,10.370805324920527,10.370805324920527,5,,5,,5,,2,-33.33333333333333,5,,5,,0,0,0,3,0,0,112,,115,,113,,77,120,115,,115,,0,0,0,35,0,0,40,,40,,40,,25,-3.8461538461538463,40,,40,,0,0,0,26,0,0,41172620.670655906,,36542.268515440795,41422181.197324626,,36820.565034017556,41305057.10379071,,36689.89729233241,6887495.046811561,-79.91112786816946,7341.417074304139,41422181.197324626,,36820.565034017556,41422181.197324626,,36820.565034017556,41111083.36247542,,36479.61619110051,41360643.88914414,,36757.91270967727,41243519.79561022,,36627.24496799213,6845742.529538279,-80.02137914543114,7298.609606603075,41360643.88914414,,36757.91270967727,41360643.88914414,,36757.91270967727,0,0,0,0,0,0,34265340.83293715,29181.00658449742,0,0,0,0,0,0,0,0,0,0,34285125.62384436,29200.851441136638,0,0,0,0,61537.30818049201,,62.65232434028162,61537.30818049201,,62.65232434028162,61537.30818049201,,62.65232434028162,41752.51727328201,111.03340171296172,42.80746770106325,61537.30818049201,,62.65232434028162,61537.30818049201,,62.65232434028162,0,0,0,0,0,0,19784.79090721,19.84485663921837,0,0,0,0,2024-11-10 23:31:08,0.0011255147241894703,371627.595398276,206900000.0,232868.9964348014,206900000.0,232868.9964348014
8sxE6agRGLapXccUTsXhPMBVvBTUKxb8vg6eqLvQpump,8sxE6agRGLapXccUTsXhPMBVvBTUKxb8vg6eqLvQpump,2012,1834.6153846153848,2131,,2122,,1027,4.263959390862944,2124,,2124,,104,0,0,985,0,0,1.5184055977552174e-05,7.339567025796222e-05,1.5184055977552174e-05,1.5184055977552174e-05,0.00027301325694063626,1.5184055977552174e-05,1.5184055977552174e-05,1.5184055977552174e-05,874,2024-11-11T00:04:31,1731283471,2,0.00017018160704497203,1020.7914887600873,131.86872801466123,1020.7914887600873,1020.7914887600873,-37.66544198182429,1020.7914887600873,1020.7914887600873,1020.7914887600873,1076,5877.777777777778,1098,,1094,,648,51.4018691588785,1097,,1097,,18,0,0,428,0,0,3088,2431.1475409836066,3229,,3216,,1675,18.54210898796886,3221,,3221,,122,0,0,1413,0,0,1298,3717.6470588235297,1319,,1319,,816,9.825033647375504,1319,,1319,,34,0,0,743,0,0,2493307353.2656975,186.86428615483425,534529.1130881489,3378724965.694461,12297892567657992000,559934.8893977182,3364945889.1649995,9384631523878775000,557571.9415023583,1448848962.172811,38.71772916265081,291649.5039366889,3373468839.33064,12278761304237439000,559044.5050586734,3373468839.33064,12278761304237439000,559044.5050586734,1288958432.2942538,57.10898644427884,272345.9515989184,2116159376.5787525,11083945506743282000,292889.2313680352,2111860871.4541376,11061430947070220000,292157.50298135326,714830098.2928255,24.50702324875112,144279.45465194224,2113123555.6096096,11068044589939646000,292374.52184751537,2113123555.6096096,11068044589939646000,292374.52184751537,820423109.7572532,19368.899559572557,1.909211277961731e-08,3.552713678800501e-14,1.909211277961731e-08,3.552713678800501e-14,574128334.001428,128066.49694697623,1.909211277961731e-08,3.552713678800501e-14,1.909211277961731e-08,3.552713678800501e-14,869159206.4966712,22600.176591347084,2.7474015951156616e-08,1.2612133559741778e-13,3.585591912269592e-08,1.900701818158268e-13,1044458391.0928869,242879.60915146017,2.7474015951156616e-08,1.2612133559741778e-13,2.7474015951156616e-08,1.2612133559741778e-13,1204348920.9714437,2371.1640889315627,262183.1614892305,1262565589.115708,15062994206408167000,267045.658029683,1253085017.710862,7474943291910739000,265414.4385210051,734018863.8799855,56.06463010660839,147370.04928474667,1260345283.72103,15036504931249068000,266669.9832111581,1260345283.72103,15036504931249068000,266669.9832111581,48736096.739417985,3231.2770317745276,8.381903171539307e-09,9.059419880941277e-14,1.6763806343078613e-08,1.545430450278218e-13,470330057.0914589,114813.11220448393,8.381903171539307e-09,9.059419880941277e-14,8.381903171539307e-09,9.059419880941277e-14,2024-11-10 23:28:27,0.00020505824388714,53595.8678841488,999999999.401815,205058.24376447723,999999999.401815,205058.24376447723
57f7QHqVrGZ95f3Q5rnusPBawzv4ZqFizYR1KSLpump,57f7QHqVrGZ95f3Q5rnusPBawzv4ZqFizYR1KSLpump,94,,94,,94,,50,13.636363636363635,94,,94,,0,0,0,44,0,0,0.0012551253934980587,0.0012551253934980587,0.0012551253934980587,0.0012551253934980587,0.0012596389681044646,0.0012551253934980587,0.0012551253934980587,0.0012551253934980587,30,2024-11-11T00:00:31,1731283231,1,0.0013191378299763584,5.100082972578206,5.100082972578206,5.100082972578206,5.100082972578206,4.723485330199742,5.100082972578206,5.100082972578206,5.100082972578206,9,,9,,9,,4,-20,9,,9,,0,0,0,5,0,0,103,,103,,103,,54,10.204081632653061,103,,103,,0,0,0,49,0,0,37,,37,,37,,18,-45.45454545454545,37,,37,,0,0,0,33,0,0,92265670.2919844,,67723.60976496087,92265670.2919844,,67723.60976496087,92265670.2919844,,67723.60976496087,2353354.3055755473,-97.38261184826861,3054.2791169526245,92265670.2919844,,67723.60976496087,92265670.2919844,,67723.60976496087,92181555.37629381,,67617.05891409628,92181555.37629381,,67617.05891409628,92181555.37629381,,67617.05891409628,2310167.7173737353,-97.42947363165095,2998.9551361498,92181555.37629381,,67617.05891409628,92181555.37629381,,67617.05891409628,0,0,0,0,0,0,89871387.65892003,64618.10377794649,0,0,0,0,0,0,0,0,0,0,89912315.9864088,64669.330648008254,0,0,0,0,84114.91569057899,,106.55085086458749,84114.91569057899,,106.55085086458749,84114.91569057899,,106.55085086458749,43186.588201812,5.51759832762479,55.32398080282428,84114.91569057899,,106.55085086458749,84114.91569057899,,106.55085086458749,0,0,0,0,0,0,40928.327488767,51.226870061763194,0,0,0,0,2024-11-10 23:27:44,0.001322168903562067,303896.67893029883,206900000.0,273556.7461469917,206900000.0,273556.7461469917
5rfQRsNaGrYpVWcEvG5FAW1yxaXfXeR9YjerQZagpump,5rfQRsNaGrYpVWcEvG5FAW1yxaXfXeR9YjerQZagpump,2341,113.59489051094891,5112,,3461,113.5101789019124,1059,-17.394695787831512,5095,,5095,,1096,0,1621,1282,0,0,8.84955129329996e-06,6.176513312442686e-05,8.84955129329996e-06,3.31094349392903e-05,0.00013525330473293732,8.84955129329996e-06,8.84955129329996e-06,8.84955129329996e-06,664,2024-11-11T00:04:31,1731283471,2,0.0002841289644133158,3110.659557716008,360.01514129490073,3110.659557716008,758.1510525150815,110.07173538150434,3110.659557716008,3110.659557716008,3110.659557716008,1713,74.43991853360488,4165,,2702,86.86030428769018,687,-33.04093567251462,4160,,4160,,982,0,1446,1026,0,0,4054,95.09143407122232,9277,,6163,100.9455493968047,1746,-24.35008665511265,9255,,9255,,2078,0,3067,2308,0,0,1297,338.1756756756757,1663,,1433,303.6619718309859,644,-31.92389006342495,1663,,1663,,296,0,355,946,0,0,6210909443.707748,193.60877054795858,763468.2722105065,14057498272.305077,,991834.2207230655,8341925030.121704,46.7211270338377,861746.5924968801,2008597780.2285748,-52.20255085588734,340293.9596977667,14042350852.933487,,987257.5466677117,14042350852.933487,,987257.5466677117,3152553567.4119573,176.01191899402727,390953.5423127852,7472223591.518413,,512945.9334360993,4304653099.310034,36.44613954863291,444366.11264166975,1020761227.6152321,-52.117229780806596,174419.69809856033,7466802410.633818,,511310.70696983684,7466802410.633818,,511310.70696983684,1142180228.6299732,50361.88907175421,0,0,3154836856.176312,64696.741107547794,2131792339.7967238,216525.00874519334,0,0,0,0,2115369180.599204,91724.80996339847,0,0,5685564989.013368,120958.38259627487,4202311663.479178,424559.3931551464,0,0,0,0,3058355876.2957916,214.26126140327236,372514.7298977212,6585274680.786663,,478888.2872869663,4037271930.811671,59.53005296881552,417380.4798552104,987836552.6133428,-52.290396843220066,165874.26159920637,6575548442.29967,,475946.83969787485,6575548442.29967,,475946.83969787485,973188951.969231,41362.920891644266,0,0,2530728132.8370557,56261.64148872708,2070519323.682454,208034.38440995308,0,0,0,0,2024-11-10 23:06:14,0.0003184035780863643,64870.09118357683,999999999.152694,318403.577816579,999999999.152694,318403.577816579
BeV4PdcZsNX2WgKgwFTTEgLEnAkbD9CGgxdcVzPHpump,BeV4PdcZsNX2WgKgwFTTEgLEnAkbD9CGgxdcVzPHpump,1887,270,2428,,2416,,789,-28.142076502732237,2423,,2423,,510,0,0,1098,0,0,6.270258407692331e-06,6.38642960800233e-05,6.270258407692331e-06,6.270258407692331e-06,0.0002765817620342642,6.270258407692331e-06,6.270258407692331e-06,6.270258407692331e-06,696,2024-11-11T00:04:31,1731283471,2,0.0006061855973894573,9567.633420750108,849.1776072030827,9567.633420750108,9567.633420750108,119.17048793490595,9567.633420750108,9567.633420750108,9567.633420750108,1506,361.9631901840491,1850,,1842,,607,-32.48053392658509,1846,,1846,,326,0,0,899,0,0,3393,305.8612440191387,4278,,4258,,1396,-30.095142714071105,4269,,4269,,836,0,0,1997,0,0,1161,246.56716417910448,1328,,1328,,650,-14.586070959264127,1328,,1328,,335,0,0,761,0,0,4671998282.173771,12.352632986281943,1312959.172855465,8912557458.146511,,1559683.21720873,8906481803.759638,,1556386.7369685161,1305323497.5240679,-61.22810841499552,580366.2021615675,8908972235.67939,,1557761.2718172634,8908972235.67939,,1557761.2718172634,2451972702.20888,1.3323727612848617,674910.463197563,4913001927.078529,,802773.2432428851,4911468692.937011,,801928.5004712051,672317801.1945249,-62.2220127727392,298638.5036320908,4912348827.397161,,802416.192060845,4912348827.397161,,802416.192060845,2419732840.9403267,102662.09209330245,0,0,0,0,1779654901.0143578,376271.9595654724,0,0,0,0,4158334484.9107485,193155.27096324408,0,0,0,0,3366674784.649708,732592.9706938977,0,0,0,0,2220025579.964891,27.69029568470026,638048.709657902,3999555531.0679812,,756909.973965845,3995013110.8226266,,754458.236497311,633005696.3295429,-60.11356235313629,281727.6985294767,3996623408.2822294,,755345.0797564185,3996623408.2822294,,755345.0797564185,1738601643.9704216,90493.17886994162,0,0,0,0,1587019883.63535,356321.0111284253,0,0,0,0,2024-11-10 22:55:13,0.0004977620289263241,78702.91902550505,999999999.930613,497762.02889178594,999999999.930613,497762.02889178594
6duwyS8UJezEjLEXAT7UPZ2M9zUWcwvrau1N38SFpump,6duwyS8UJezEjLEXAT7UPZ2M9zUWcwvrau1N38SFpump,12125,5619.33962264151,12537,4955.241935483871,12435,,12107,67161.11111111111,12467,,12467,,212,248,0,18,0,0,7.254688716533935e-06,0.0002422525353432605,7.254688716533935e-06,7.207603626931607e-06,0.00023186489404627996,7.207603626931607e-06,7.207603626931607e-06,7.207603626931607e-06,985,2024-11-11T00:04:31,1731283471,2,0.00024250618944449034,3242.751135438824,0.10470647948861075,3242.751135438824,3264.5883152945958,4.5894379319391,3264.5883152945958,3264.5883152945958,3264.5883152945958,203,31.818181818181817,362,74.03846153846155,358,,175,525,358,,358,35700,154,208,0,28,0,1,12328,3268.306010928962,12899,2728.728070175439,12793,,12282,26600,12825,,12825,1282400,366,456,0,46,0,1,348,91.20879120879121,500,218.47133757961785,499,,320,661.9047619047618,499,49800,499,49800,182,157,0,42,1,1,282020764.4155644,-70.93663223434775,67220.81839816764,1280674433.0657175,-70.15447925517184,150617.1088167861,1254133384.7911992,48509202742254800,150013.25040612096,273192187.03332007,2994.407798732435,65106.12949512455,1254133665.1561563,53437133697006900,150013.3178863468,1254133665.1561563,4960.437708262698,150013.3178863468,140042592.27132177,-84.00104916465502,33460.19610771772,1017113871.551871,-53.94498518532824,89811.31883396045,1016240394.957116,83679433688936580,89599.49405210924,138314426.14096743,7903.537606225046,33030.69882098969,1016240675.322073,83679456774793950,89599.56153233508,1016240675.322073,83679456774793950,89599.56153233508,875323599.1071291,55927.347201466386,2208475831.88237,36894.56622202839,1.214444637298584e-06,2.1827872842550278e-11,1728166.1303545106,429.4972867280136,1.214444637298584e-06,2.1827872842550278e-11,1.214444637298584e-06,2.1827872842550278e-11,970365054.3515574,82369.78350805148,4291010513.8227215,73468.12099756606,2.5853514671325684e-06,6.002665031701326e-11,8828577.382245095,2114.688903043113,2.346932888031006e-06,6.986056177993305e-11,24783106.471371107,178.6268080896633,141978172.14424264,49.38552001240113,33760.62229044993,263560561.51384652,-87.34424142851343,60805.78998282562,237892989.83408308,17352965544922578,60413.756354011726,134877760.89235264,1799.5767443250493,32075.43067413486,237892989.83408332,21006221449116850,60413.75635401172,237892989.83408335,859.8998015398258,60413.75635401172,95041455.24442826,26442.436306585096,2082534681.9403517,36573.55477553767,1.3709068298339844e-06,3.8198777474462986e-11,7100411.251890585,1685.1916163150993,1.1324882507324219e-06,4.803268893738277e-11,24783106.471369892,178.6268080896415,2024-11-10 22:49:02,0.0002449254846660384,58423.507231443364,993136539.174789,243244.44819693724,993136539.174789,243244.44819693724
7aza3GkNqJ6iSMhnxpQ5ZfMJg7XAy6eZvkdAa7Nppump,7aza3GkNqJ6iSMhnxpQ5ZfMJg7XAy6eZvkdAa7Nppump,2125,-70.52704576976421,10808,,9335,535.8991825613078,1072,1.8043684710351375,10805,,10805,,7210,0,1468,1053,0,0,5.851724898016533e-05,0.00031229455152616444,5.851724898016533e-05,0.0001158511472628654,0.0003133208788873867,5.851724898016533e-05,5.851724898016533e-05,5.851724898016533e-05,1603,2024-11-11T00:04:31,1731283471,4,0.0005523697961548151,843.9435478965239,76.8746183548248,843.9435478965239,376.7926854461718,76.29524023943101,843.9435478965239,843.9435478965239,843.9435478965239,1830,-71.14019870682857,9276,,8172,642.9090909090909,954,8.904109589041095,9275,,9275,,6341,0,1100,876,0,0,3955,-70.81396206921998,20084,,17507,581.7367601246107,2026,5.028512182477968,20080,,20080,,13551,0,2568,1929,0,0,1570,-58.23357275871243,4759,,4564,460.6879606879607,915,-7.200811359026369,4759,,4759,,3759,0,814,986,0,0,2336998597.2293572,-69.6080012751764,836537.152476804,15432107374.041687,,7860093.025517443,10030038387.60109,85.91236661234825,6431604.76569073,795918194.4296339,-48.35323368049663,468067.4920736208,15431566640.650446,,7859795.326756071,15431566640.650446,,7859795.326756071,1182080753.4697506,-69.05367131836987,425203.3450645458,8165798752.163036,,3955195.337892063,5002599496.113265,58.287540978899564,3215175.1983739245,406230352.6998335,-47.64063377466673,238496.56885693828,8165326703.590773,,3954935.3875679113,8165326703.590773,,3954935.3875679113,3819777026.3179517,2789136.8458977197,0,0,3160450573.1630096,738504.5180294804,775850400.7699109,186706.7762076037,0,0,0,0,7689519265.87356,5592665.518530266,0,0,5395035612.942865,1424605.693609461,1541080402.7997224,368469.6604031846,0,0,0,0,1154917843.7596066,-70.15517385229681,411333.8074122582,7266308621.878651,,3904897.6876253807,5027438891.487824,124.98310880945984,3216429.5673168055,389687841.72980034,-49.075723547674095,229570.92321668248,7266239937.059673,,3904859.93918816,7266239937.059673,,3904859.93918816,3869742239.5556083,2803528.672632547,0,0,2234585039.7798557,686101.1755799806,765230002.0298115,181762.88419558087,0,0,0,0,2024-11-10 22:01:59,0.0006334965979112059,106498.77488804223,999999389.632474,633496.2112454546,999999389.632474,633496.2112454546
ERjEL9zdxz1f1eoNVABfebSXnGcTRbikC3EWYqtDpump,ERjEL9zdxz1f1eoNVABfebSXnGcTRbikC3EWYqtDpump,1705,-66.74468500097524,10696,,6837,77.40010378827192,1014,46.7438494934877,10694,,10694,,5127,0,3854,691,0,0,2.916802561866569e-05,0.00041306333960012994,2.916802561866569e-05,0.0020636871716118756,0.0005421552227895752,2.916802561866569e-05,2.916802561866569e-05,2.916802561866569e-05,1162,2024-11-11T00:04:31,1731283471,4,0.0006951844947636616,2283.378648429284,68.29973229690194,2283.378648429284,-66.31347501081393,28.2260993791959,2283.378648429284,2283.378648429284,2283.378648429284,1479,-62.11577868852459,8529,,5383,71.65178571428571,822,25.11415525114155,8521,,8521,,3904,0,3136,657,0,0,3184,-64.74366072417229,19225,,12220,74.8211731044349,1836,36.20178041543027,19215,,19215,,9031,0,6990,1348,0,0,996,-63.71584699453552,4027,,3215,65.04106776180699,648,9.644670050761421,4027,,4027,,2745,0,1948,591,0,0,1316997840.314325,-64.00311771233767,815713.261685794,10483510187.28945,,9945399.902570577,4978471383.296231,-9.440545758907595,5776970.189258431,634632825.6946057,-6.9951108134876305,453603.49329672375,10476877364.053787,,9940723.011535896,10476877364.053787,,9940723.011535896,671764492.558592,-62.780946063874566,408950.4981858509,5698424347.07027,,5000113.994021165,2477204734.893849,-23.005920807214334,2884144.0592920226,329858083.3981124,-3.523866601960924,226975.4648033478,5695375162.999047,,4997951.51761361,5695375162.999047,,4997951.51761361,1804894056.9834483,2447842.6447031978,0,0,3217396403.5483427,2113163.482053482,341906409.1604825,167322.47217175178,0,0,0,0,3658644184.2095766,4932158.916464783,0,0,5497461778.029568,4162992.660689084,682365014.6197267,347457.20717832027,0,0,0,0,645233347.7557331,-65.19307870682482,406762.763499943,4785085840.21918,,4945285.908549412,2501266648.4023824,9.701532087494948,2892826.1299664085,304774742.2964933,-10.48111652652073,226628.02849337595,4781502201.054739,,4942771.493922286,4781502201.054739,,4942771.493922286,1853750127.226128,2484316.271761585,0,0,2280065374.4812245,2049829.1786356021,340458605.45924413,180134.73500656852,0,0,0,0,2024-11-10 21:38:45,0.0007813591317189625,124629.65269242447,492230459.921872,384608.76477017946,492230459.921872,384608.76477017946
