datetime,address,c,h,l,o,type,v,token,timestamp
2024-11-11 07:30:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0001507605347098384,0.00017573109477846246,4.4106331062976886e-05,0.0001399267054153537,15m,1968175869.8869264,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 07:30:00
2024-11-11 07:45:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.00024439426537709903,0.0004833658041229813,8.200665330573927e-05,0.0001507605347098384,15m,1213522724.21693,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 07:45:00
2024-11-11 08:00:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.00010146797663670759,0.00040290294872548317,5.96929106491296e-05,0.00024439426537709903,15m,1043457549.0404595,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 08:00:00
2024-11-11 08:15:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.00016209176010366372,0.00020750425063550975,9.024067843531562e-05,0.00010146797663670759,15m,1221973573.6469028,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 08:15:00
2024-11-11 08:30:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.00014051911950370882,0.0002978385698738145,0.00012118569906022626,0.00016209176010366372,15m,555101954.783328,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 08:30:00
2024-11-11 08:45:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0002671844853438935,0.0002956851995794792,0.00013599818039728996,0.00014051911950370882,15m,385890315.2900646,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 08:45:00
2024-11-11 09:00:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0003369750240689807,0.00039722911303211126,0.0002262504901239016,0.0002671844853438935,15m,294293767.4736562,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 09:00:00
2024-11-11 09:15:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0008828015687281034,0.0009104653083753795,0.0003369750240689807,0.0003369750240689807,15m,631132234.3023742,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 09:15:00
2024-11-11 09:30:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.000933107706979386,0.0014309909425741397,0.0007273792151481327,0.0008828015687281034,15m,393661971.44016474,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 09:30:00
2024-11-11 09:45:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0020209243192801755,0.002293531143106373,0.0009197539790041947,0.000933107706979386,15m,266120360.25367948,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 09:45:00
2024-11-11 10:00:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0011134462937749303,0.0020901553238710483,0.0008445705828852482,0.0020209243192801755,15m,302579081.6831953,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 10:00:00
2024-11-11 10:15:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0017385482404550126,0.0018317649558920244,0.00102511651232951,0.0011134462937749303,15m,165581572.48613414,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 10:15:00
2024-11-11 10:30:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.001397483491184538,0.002164955196492963,0.0013556262808215433,0.0017385482404550126,15m,90216194.2544669,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 10:30:00
2024-11-11 10:45:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0010586311024873409,0.0018564753637547104,0.0009649461956916584,0.001397483491184538,15m,166839171.67236894,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 10:45:00
2024-11-11 11:00:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0009163661504959732,0.0011943923840546807,0.0008979894547145665,0.0010586311024873409,15m,90143685.14172493,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 11:00:00
2024-11-11 11:15:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0009926428621585468,0.0012938680502600595,0.0008307729082690182,0.0009163661504959732,15m,101362344.12814598,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 11:15:00
2024-11-11 11:30:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0008271350980682641,0.0012359406386465877,0.0008103502358977628,0.0009926428621585468,15m,69557144.56448,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 11:30:00
2024-11-11 11:45:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0007967983023912594,0.0009351179209926934,0.0007296185172041608,0.0008271350980682641,15m,79603178.79503703,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 11:45:00
2024-11-11 12:00:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.001282903398713626,0.0014806717887140596,0.0007902875958392383,0.0007967983023912594,15m,135745538.62127304,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 12:00:00
2024-11-11 12:15:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0013137370862603833,0.0021326501518791285,0.0012299769357636552,0.001282903398713626,15m,70853917.08737804,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 12:15:00
2024-11-11 12:30:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0013442970277947257,0.00199412740771954,0.0012416441060753415,0.0013137370862603833,15m,58666062.21202099,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 12:30:00
2024-11-11 12:45:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.001888926585629532,0.0020025046983719636,0.0013343273786195846,0.0013442970277947257,15m,42566017.67795401,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 12:45:00
2024-11-11 13:00:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0032067540408875763,0.0034947433045994514,0.0018256915780977836,0.001888926585629532,15m,147804252.73073795,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 13:00:00
2024-11-11 13:15:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0028903751964222094,0.0038591161736583114,0.0025794434242032405,0.0032067540408875763,15m,88144570.05134998,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 13:15:00
2024-11-11 13:30:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.002984030162597598,0.004038682788712876,0.0025131581040584365,0.0028903751964222094,15m,86923695.38279404,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 13:30:00
2024-11-11 13:45:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0028093173500722433,0.003904778561614792,0.0026790461778758157,0.002984030162597598,15m,78765332.86185704,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 13:45:00
2024-11-11 14:00:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.002432262155710547,0.003680026631421793,0.002098160109251256,0.0028093173500722433,15m,109138313.37898326,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 14:00:00
2024-11-11 14:15:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0023913176793493806,0.002852551968078719,0.0017380545644208212,0.002432262155710547,15m,148604982.19362092,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 14:15:00
2024-11-11 14:30:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.003443183635254946,0.003922857358703844,0.0023391515037156107,0.0023913176793493806,15m,95744830.97306491,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 14:30:00
2024-11-11 14:45:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.004529560969113703,0.005468725214772979,0.0032008077498060926,0.003443183635254946,15m,80173628.67637807,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 14:45:00
2024-11-11 15:00:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.003712841857127194,0.005018178913341368,0.0033226276144125303,0.004529560969113703,15m,77370248.16981405,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 15:00:00
2024-11-11 15:15:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0033776934585453737,0.003977823501080033,0.002733398791364196,0.003712841857127194,15m,52824309.89818397,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 15:15:00
2024-11-11 15:30:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0030220187566226612,0.0033776934585453737,0.0024290883870722855,0.0033776934585453737,15m,55580203.595301,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 15:30:00
2024-11-11 15:45:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0029026141790303903,0.0032238318722979374,0.0026686173228348347,0.0030220187566226612,15m,37269961.24261499,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 15:45:00
2024-11-11 16:00:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.002381753482044189,0.002938381397865042,0.002367441232596518,0.0029026141790303903,15m,27250273.46456599,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 16:00:00
2024-11-11 16:15:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0020223360955283457,0.002885309219616698,0.0019419800657826914,0.002381753482044189,15m,68689469.00051501,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 16:15:00
2024-11-11 16:30:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0027603559070478374,0.003022434194304191,0.0019445787816095605,0.0020223360955283457,15m,60604561.35058001,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 16:30:00
2024-11-11 16:45:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0024952575025937785,0.0028340186506148612,0.002107519556223211,0.0027603559070478374,15m,37213350.601534985,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 16:45:00
2024-11-11 17:00:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.003366017501540957,0.0037460717894882154,0.002170455859364855,0.0024952575025937785,15m,63307554.87088702,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 17:00:00
2024-11-11 17:15:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.003464282105689935,0.00461594362997249,0.003136025269494556,0.003366017501540957,15m,70098642.57341196,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 17:15:00
2024-11-11 17:30:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0031380063105808675,0.003714920520450265,0.002721890466095591,0.003464282105689935,15m,38182563.93169999,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 17:30:00
2024-11-11 17:45:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0033244151077184898,0.0033305177533253555,0.0023625141681318054,0.0031380063105808675,15m,37496988.66439298,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 17:45:00
2024-11-11 18:00:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.0034687717458478018,0.004090020778807006,0.0030771082589166948,0.0033244151077184898,15m,38124029.33513804,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 18:00:00
2024-11-11 18:15:00,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,0.003900003640154692,0.0048605761100125105,0.003188858937902354,0.0034687717458478018,15m,49151638.952912934,7M3gDRgozcumFsiTeXwjB8cYxpg7Q9R7rH7rkw2Fpump,2024-11-11 18:15:00
