Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
hf8aYwMK2cYv7t4uUhUAqpdwTS3sja2z9RJMQZ2pump,,2024-10-27 02:50:45,0.0004465806421686647,81155.7793502847,1000000000.0,446580.64216866466,1000000000.0,446580.64216866466
GfnE2KkTWMpT3McP6Qoe71maeTRPHPSbfnk4MMeZpump,,2024-10-27 02:47:20,0.00022037144895287606,52128.099862492134,999999999.719598,220371.44889108348,999999999.719598,220371.44889108348
EQu5dExRRqacpTPgKciRRtJNztqzYJPYEyLUQXix7qNP,,2024-10-27 02:35:02,0.00022520550544078333,61370.241483267615,1000000000.0,225205.50544078334,1000000000.0,225205.50544078334
aLaZ7pqNznDjDUw6D15r4VCmogF8cKtYTaKaUGipump,,2024-10-27 01:34:08,0.000816316888186757,97805.42195239078,999985846.047567,816305.3340763514,999985846.047567,816305.3340763514
CanvZw2HyxPJMUmqNtu6zpvcqacCSqEH4dXqoyh4U6Gc,,2024-10-27 01:21:07,0.00028190307508468127,31190.98328827171,1000000000.0,281903.0750846813,1000000000.0,281903.0750846813
Dvmw8Nq6SRoxFWP36PWRycuY8NfT7qHHGa7k3wPTbWWD,,2024-10-27 01:02:01,0.0003592429503664279,106928.20138735595,1000000000.0,359242.9503664279,1000000000.0,359242.9503664279
4qe5LzsmEJwr2rusq2Q4tvtEB1wdtpH6CokuCmAKpump,,2024-10-27 01:01:10,0.00040916648693413346,87406.37261324137,999986792.15103,409161.0827249704,999986792.15103,409161.0827249704
E6hawBNLniT1S4h26wzvqBQhbCi1B1GvQrc7a21Hpump,,2024-10-27 00:19:44,0.0003728697869604819,67785.75756242237,999990670.477545,372866.3082634317,999990670.477545,372866.3082634317
DEGRZALfkV1KAPbV82Xb5hjsZYvwS6VAmGG1KSbc3KAv,,2024-10-26 23:27:00,0.0005023054169188965,93790.7138846362,1000000000.0,502305.41691889655,1000000000.0,502305.41691889655
7rRfJ5tdUjFPCWZRyYM7UNnfrpK1dqwzfpMYDknspump,,2024-10-26 23:09:42,0.0007314852523281804,97248.70767803193,999999999.343372,731485.2518478667,999999999.343372,731485.2518478667
2TobzM4NNpEvyVAEpFC8AkxJGBHz8fFgMksK1gBy5dub,,2024-10-26 21:39:52,0.0014535006026328186,161626.81734403793,999999654.97048,1453500.1011322034,999999654.97048,1453500.1011322034
9EeRJ2h9L7vDBHPadknm9UY3TBBfFxb4qQzC8T8qQMg6,,2024-10-26 21:04:46,0.0007846070783218116,35241.84152145169,1000000000.0,784607.0783218116,1000000000.0,784607.0783218116
CnTFQGX95Kw6XJVHxGgyWQoLrrU4o8UaEwDzE7D2pump,,2024-10-26 20:40:38,0.00042214758771729675,71810.53243262351,999999951.26484,422147.5671438665,999999951.26484,422147.5671438665
