token_address,qualification_date,current_price,market_cap
ATEWnH7CyLUyDAYVnUS4jxBi243SWUnBmmpRf3QRpump,2024-12-12 19:06:35,0.000560485389254,
3KCDgWw1C6PdjUsUXonYm6TGaDWKsLxmEjdBP7s8pump,2024-12-12 19:06:35,0.000571618608201,
6f41LGHuU2HVV67ao9GwJ6kv2jNUz9HL6FJPVYcJpump,2024-12-12 19:06:35,0.0005083936137276,
tqrRt3AsuGa3aYYSvABMDrPJEWVzpAnh3p6LxXGpump,2024-12-12 19:06:35,0.0006761872341696,
KnrmAHo1wW2fGqVXcSZSpo6kmiKam5vNbDByrURpump,2024-12-12 19:06:35,0.00091762421708,
FA9jJDQzBEeV4qunJpt7XY7wC4smNYLsBNtMCTPsj3pp,2024-12-12 19:06:35,0.0002108962936448,
