datetime,o,h,l,c,v,address,type
2024-11-12 13:00:00,0.0006944809977733703,0.0007434848621590366,9.865612769461784e-06,0.0006944809977733703,718428574.1514221,3sERGk6CSd5kmpWFu9ogrf6EGSbnJnUyWg7MrQVXDoYj,1H
2024-11-12 14:00:00,0.0006944809977733703,0.0024972297643837274,0.0004599749413329943,0.000793714564802833,302847703.61098677,3sERGk6CSd5kmpWFu9ogrf6EGSbnJnUyWg7MrQVXDoYj,1H
2024-11-12 15:00:00,0.000793714564802833,0.0008260231828540459,0.0006500754452368302,0.0006652787682878807,12435666.199767144,3sERGk6CSd5kmpWFu9ogrf6EGSbnJnUyWg7MrQVXDoYj,1H
2024-11-12 16:00:00,0.0006652787682878807,0.0006652787682878807,0.0005297864051528961,0.0005297864051528961,11747296.440485828,3sERGk6CSd5kmpWFu9ogrf6EGSbnJnUyWg7MrQVXDoYj,1H
2024-11-12 17:00:00,0.0005297864051528961,0.0005297864051528961,0.0005133660145717026,0.0005155842518091858,3985425.8119538105,3sERGk6CSd5kmpWFu9ogrf6EGSbnJnUyWg7MrQVXDoYj,1H
2024-11-12 18:00:00,0.0005155842518091858,0.0005372498140259278,0.0005155842518091858,0.0005372498140259278,1266948.2577203761,3sERGk6CSd5kmpWFu9ogrf6EGSbnJnUyWg7MrQVXDoYj,1H
2024-11-12 19:00:00,0.0005372498140259278,0.0005514358872637264,0.0005372498140259278,0.0005405446853431138,1486535.735656853,3sERGk6CSd5kmpWFu9ogrf6EGSbnJnUyWg7MrQVXDoYj,1H
2024-11-12 20:00:00,0.0005405446853431138,0.0005418021319241742,0.0005276289983097409,0.0005276449865813124,2393630.9372769063,3sERGk6CSd5kmpWFu9ogrf6EGSbnJnUyWg7MrQVXDoYj,1H
2024-11-12 21:00:00,0.0005276449865813124,0.0005276449865813124,0.0005180594830343089,0.0005186286508407018,1061242.831834457,3sERGk6CSd5kmpWFu9ogrf6EGSbnJnUyWg7MrQVXDoYj,1H
2024-11-12 22:00:00,0.0005186286508407018,0.0005221533247363881,0.0005172159926330227,0.0005221533247363881,165605.875024378,3sERGk6CSd5kmpWFu9ogrf6EGSbnJnUyWg7MrQVXDoYj,1H
2024-11-12 23:00:00,0.0005221533247363881,0.0005221533247363881,0.0005160625400104076,0.0005161270219842381,257063.094621635,3sERGk6CSd5kmpWFu9ogrf6EGSbnJnUyWg7MrQVXDoYj,1H
2024-11-13 00:00:00,0.0005161270219842381,0.0005260331513909825,0.0005128171255052723,0.0005260331513909825,624644.302159938,3sERGk6CSd5kmpWFu9ogrf6EGSbnJnUyWg7MrQVXDoYj,1H
2024-11-13 01:00:00,0.0005260331513909825,0.0005260331513909825,0.0004965845610587882,0.0004965845610587882,2250293.958141095,3sERGk6CSd5kmpWFu9ogrf6EGSbnJnUyWg7MrQVXDoYj,1H
2024-11-13 02:00:00,0.0004965845610587882,0.0004965845610587882,0.0004908797371111317,0.0004908797371111317,42849.507892306,3sERGk6CSd5kmpWFu9ogrf6EGSbnJnUyWg7MrQVXDoYj,1H
