,address,c,h,l,o,type,v,token,timestamp
0,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.0001852905116879333,0.000264250733843445,5.077616862944747e-05,0.00011479813687833762,5m,1614429084.3818538,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:00
1,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.0002662140047665084,0.0003861561926870361,0.00013407536228851217,0.0001852905116879333,5m,1676199354.4341414,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:01
2,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.00030107026888306747,0.0006322191332743984,0.0002639860537027576,0.0002662140047665084,5m,1377909246.741844,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:02
3,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.000461370620805038,0.0008328947340948967,0.0002773207280665821,0.00030107026888306747,5m,1065571602.1402435,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:03
4,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.00019051911279215864,0.0005123107062457793,8.506725977116484e-05,0.000461370620805038,5m,1619318100.9449492,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:04
5,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.00021558622849689697,0.00033151254484511944,0.00015688402573729208,0.00019051911279215864,5m,693901822.7730769,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:05
6,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.0004310123672012666,0.0006133288564413829,0.00020300176349237966,0.00021558622849689697,5m,469102168.55534446,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:06
7,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.0010503764221676574,0.0013861144852216104,0.0004161532901234021,0.0004310123672012666,5m,695289247.5153418,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:07
8,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.00044430011835523464,0.0011549590224471395,0.00031394138665697026,0.0010503764221676574,5m,631237461.1400524,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:08
9,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.00034256032219713735,0.0007648901895081476,0.00027976340995469306,0.00044430011835523464,5m,519208813.53394324,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:09
10,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.0003072184859086699,0.00037371362081109916,0.00020600308517215472,0.00034256032219713735,5m,501841427.6727007,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:10
11,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.0003347152301949915,0.0004073227937299668,0.0002336084092528939,0.0003072184859086699,5m,340478876.9429281,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:11
12,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.0002621377634097169,0.00035529469065828027,0.00021811974564313848,0.0003347152301949915,5m,240050268.76975903,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:12
13,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.000339414834144994,0.0005707974567034198,0.0002534293672616564,0.0002621377634097169,5m,256308177.76980013,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:13
14,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.00027293611815166314,0.00041527368134244434,0.00026820445129693485,0.000339414834144994,5m,206728449.85919404,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:14
15,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.00043430969062002863,0.00044105672529105915,0.0002691434849372992,0.00027293611815166314,5m,159907320.22598508,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:15
16,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.00039684665688264183,0.00044742752929832107,0.0002877681515104512,0.00043430969062002863,5m,187285845.17280006,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:16
17,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,0.0002448711309717022,0.00039684665688264183,0.00024317562925945863,0.00039684665688264183,5m,83873162.32998602,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:17
18,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,7.906071011896322e-05,0.0002448711309717022,7.863643309172748e-05,0.0002448711309717022,5m,503309398.7206168,3p2uekTmsRrDjqHCLWx37xhnpAocyYHMkKxfUDeSgNqU,1970-01-01 00:00:18
