Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
2xtF1kZQQ14dvVjTsAASPM5Jxax9Gpat8tMETegqpump,,2024-10-27 05:46:26,0.0002754008864483476,33591.01817826688,1000000000.0,275400.8864483476,1000000000.0,275400.8864483476
G4PERDUjZDtBrVqLmjsHBtLUh8RxjKfMuynoWVGCSnZ,,2024-10-27 05:37:29,0.00027763841193609567,31013.94667844497,999665524.147471,277545.54859156854,999665524.147471,277545.54859156854
94ASVkZkrkt9K2NKKEuyvWiPQGnkNsKQAqYNrAWx72if,,2024-10-27 04:07:30,0.0002454600101148037,48951.91062843657,1000000000.0,245460.0101148037,1000000000.0,245460.0101148037
6pQ5UgpPP5Ny1vfoxRRWVuFvkXAfNH5QgdWN975Sovc,,2024-10-27 03:43:07,0.0003224903806124163,59045.08511161855,1000000000.0,322490.3806124163,1000000000.0,322490.3806124163
hf8aYwMK2cYv7t4uUhUAqpdwTS3sja2z9RJMQZ2pump,,2024-10-27 02:50:45,0.0016037370248896737,229518.78718131376,999999994.938967,1603737.0167731077,999999994.938967,1603737.0167731077
B6X51M56VjmmTZ4sZ6tdPEWefSuqLp1GYSRrCzYpump,,2024-10-27 02:25:43,0.0002857048796284989,49548.96104114091,999967759.372849,285695.66832399956,999967759.372849,285695.66832399956
G1pKojoCJopPDVMMLUowsyXTaPzKPnBfNWQhraqvpump,,2024-10-27 02:11:37,0.00030889267204286256,70614.39180510506,999999299.562787,308892.45568294026,999999299.562787,308892.45568294026
EZDW15KWEhT5e61LSjAWSkhNKKWAuxBAHqEjw4qahmtj,,2024-10-27 01:45:05,0.000746454178907609,31952.287528628884,1100000000.0,821099.5967983699,1100000000.0,821099.5967983699
aLaZ7pqNznDjDUw6D15r4VCmogF8cKtYTaKaUGipump,,2024-10-27 01:34:08,0.00029385955752790264,65652.22109460091,999985846.047566,293855.39825370314,999985846.047566,293855.39825370314
Dvmw8Nq6SRoxFWP36PWRycuY8NfT7qHHGa7k3wPTbWWD,,2024-10-27 01:02:01,0.0003930576944558452,78159.56241599767,950001707.046966,373405.4807009977,950001707.046966,373405.4807009977
4qe5LzsmEJwr2rusq2Q4tvtEB1wdtpH6CokuCmAKpump,,2024-10-27 01:01:10,0.0006585617134641258,131860.70405793813,999986792.15103,658553.0152804769,999986792.15103,658553.0152804769
HHLT4ZYxyCVMpRn8dve35fqhnxj4KAcG8bEjBMeePn7g,,2024-10-27 00:52:03,4.271826891832869e-05,290617.25575350644,7500000000.0,320387.0168874652,7500000000.0,320387.0168874652
