datetime,address,c,h,l,o,type,v,token,timestamp
2024-11-13 00:30:00,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,0.00015320629600945964,0.0002034240861468629,8.482760950646631e-05,8.482760950646631e-05,15m,191012661.93374413,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,2024-11-13 00:30:00
2024-11-13 00:45:00,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,9.267666051985915e-05,0.00015626745153759987,8.349278113393297e-05,0.00015320629600945964,15m,256106690.35892996,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,2024-11-13 00:45:00
2024-11-13 01:00:00,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,9.794697424192205e-05,0.00010889034128481652,9.267666051985915e-05,9.267666051985915e-05,15m,43121175.201952994,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,2024-11-13 01:00:00
2024-11-13 01:15:00,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.6050029528360756e-05,9.794697424192205e-05,4.6050029528360756e-05,9.794697424192205e-05,15m,115941230.29648697,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,2024-11-13 01:15:00
2024-11-13 01:30:00,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,5.515149254139945e-05,6.0256139638973236e-05,4.582774283711733e-05,4.6050029528360756e-05,15m,62010163.20111401,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,2024-11-13 01:30:00
2024-11-13 01:45:00,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,5.874503245607149e-05,5.8988521348177227e-05,5.4766075232419914e-05,5.515149254139945e-05,15m,10947086.705337001,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,2024-11-13 01:45:00
2024-11-13 02:00:00,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,5.119592658610104e-05,5.874503245607149e-05,4.910449557309255e-05,5.874503245607149e-05,15m,34552388.499088004,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,2024-11-13 02:00:00
2024-11-13 02:15:00,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.728310844570129e-05,5.119592658610104e-05,4.728310844570129e-05,5.119592658610104e-05,15m,6962873.876198,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,2024-11-13 02:15:00
2024-11-13 02:30:00,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.705918969674339e-05,4.728310844570129e-05,4.6853914309348766e-05,4.728310844570129e-05,15m,1369690.423637,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,2024-11-13 02:30:00
2024-11-13 02:45:00,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.66712873587737e-05,4.705918969674339e-05,4.66712873587737e-05,4.705918969674339e-05,15m,1658242.250023,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,2024-11-13 02:45:00
