,address,c,h,l,o,type,v,token,timestamp
1007,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,0.00015320629600945964,0.0002034240861468629,8.482760950646631e-05,8.482760950646631e-05,15m,191012661.93374413,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:16:47
1008,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,9.267666051985915e-05,0.00015626745153759987,8.349278113393297e-05,0.00015320629600945964,15m,256106690.35892996,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:16:48
1009,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,9.794697424192205e-05,0.00010889034128481652,9.267666051985915e-05,9.267666051985915e-05,15m,43121175.201952994,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:16:49
1010,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.6050029528360756e-05,9.794697424192205e-05,4.6050029528360756e-05,9.794697424192205e-05,15m,115941230.29648697,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:16:50
1011,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,5.515149254139945e-05,6.0256139638973236e-05,4.582774283711733e-05,4.6050029528360756e-05,15m,62010163.20111401,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:16:51
1012,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,5.874503245607149e-05,5.8988521348177227e-05,5.4766075232419914e-05,5.515149254139945e-05,15m,10947086.705337001,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:16:52
1013,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,5.119592658610104e-05,5.874503245607149e-05,4.910449557309255e-05,5.874503245607149e-05,15m,34552388.499088004,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:16:53
1014,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.728310844570129e-05,5.119592658610104e-05,4.728310844570129e-05,5.119592658610104e-05,15m,6962873.876198,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:16:54
1015,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.705918969674339e-05,4.728310844570129e-05,4.6853914309348766e-05,4.728310844570129e-05,15m,1369690.423637,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:16:55
1016,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.66712873587737e-05,4.705918969674339e-05,4.66712873587737e-05,4.705918969674339e-05,15m,1658242.250023,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:16:56
1017,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.375477661811614e-05,4.66712873587737e-05,4.355643301380669e-05,4.66712873587737e-05,15m,12179444.15373,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:16:57
1018,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.280556574019831e-05,4.392557903849362e-05,4.280556574019831e-05,4.375477661811614e-05,15m,4465669.319501,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:16:58
1019,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.1901955324770724e-05,4.280556574019831e-05,4.1901955324770724e-05,4.280556574019831e-05,15m,606427.362673,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:16:59
1020,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.995599623312767e-05,4.1901955324770724e-05,3.995599623312767e-05,4.1901955324770724e-05,15m,7696638.391365,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:00
1021,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.913778334069368e-05,3.995599623312767e-05,3.913778334069368e-05,3.995599623312767e-05,15m,1423831.891285,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:01
1022,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.882683638031781e-05,3.913778334069368e-05,3.882683638031781e-05,3.913778334069368e-05,15m,3247012.13629,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:02
1023,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.809789448418726e-05,3.882683638031781e-05,3.809789448418726e-05,3.882683638031781e-05,15m,53300.513805,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:03
1024,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.833486630653588e-05,3.833486630653588e-05,3.809789448418726e-05,3.809789448418726e-05,15m,353161.202229,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:04
1025,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.796452419288775e-05,3.833486630653588e-05,3.796452419288775e-05,3.833486630653588e-05,15m,1395077.981133,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:05
1026,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.787339252554905e-05,3.796452419288775e-05,3.787339252554905e-05,3.796452419288775e-05,15m,55289.870520000004,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:06
1027,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.783185376373179e-05,3.787339252554905e-05,3.783185376373179e-05,3.787339252554905e-05,15m,3562955.0,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:07
1028,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.5821685042974544e-05,3.783185376373179e-05,3.5821685042974544e-05,3.783185376373179e-05,15m,5161194.219664,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:08
1029,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.598828601616762e-05,3.598828601616762e-05,3.5821685042974544e-05,3.5821685042974544e-05,15m,8234.951339,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:09
1030,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.590525614613937e-05,3.598828601616762e-05,3.590525614613937e-05,3.598828601616762e-05,15m,82552.85542,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:10
1031,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.2681527456239704e-05,3.590525614613937e-05,3.2681527456239704e-05,3.590525614613937e-05,15m,13022548.132895,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:11
1032,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.278853683797348e-05,3.278853683797348e-05,3.2681527456239704e-05,3.2681527456239704e-05,15m,373697.7365,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:12
1033,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.278853683797348e-05,3.278853683797348e-05,3.278853683797348e-05,3.278853683797348e-05,15m,0.0,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:13
1034,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.294806431197359e-05,3.294806431197359e-05,3.278853683797348e-05,3.278853683797348e-05,15m,700953.595742,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:14
1035,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,3.664631842112417e-05,7.898093183858021e-05,3.258810070378336e-05,3.294806431197359e-05,15m,212046234.126213,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:15
1036,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.892520717318961e-05,4.892520717318961e-05,3.587598537497373e-05,3.664631842112417e-05,15m,70758711.571387,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:16
1037,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.894856157586994e-05,4.894856157586994e-05,4.857349781077507e-05,4.892520717318961e-05,15m,862773.395979,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:17
1038,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.77745478959718e-05,4.8954704913995643e-05,4.77745478959718e-05,4.894856157586994e-05,15m,5310989.887658,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:18
1039,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,5.05008563776985e-05,5.05008563776985e-05,4.77745478959718e-05,4.77745478959718e-05,15m,8377377.482613999,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:19
1040,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.98252035253326e-05,5.05008563776985e-05,4.98252035253326e-05,5.05008563776985e-05,15m,2965832.873401,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:20
1041,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.941129133044908e-05,4.98252035253326e-05,4.941129133044908e-05,4.98252035253326e-05,15m,154236.17482,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:21
1042,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,4.912188838305673e-05,4.941129133044908e-05,4.912188838305673e-05,4.941129133044908e-05,15m,1344785.40888,4zUmw6iTRhREKZLv1p7mLADrMHXG7XZ78h24fpsMmfQc,1970-01-01 00:17:22
