datetime,address,c,h,l,o,type,v,token,timestamp
2024-09-30 22:30:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,6.89232601152837e-05,0.00013106513121100333,2.3808695956162274e-05,5.210566585089831e-05,15m,5062251728.81153,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-09-30 22:30:00
2024-09-30 22:45:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,8.30915671084468e-05,0.00015627063962276005,3.929160043816649e-05,6.89232601152837e-05,15m,1383791277.589239,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-09-30 22:45:00
2024-09-30 23:00:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,3.091835958005845e-05,8.591611036124344e-05,3.0509892214889913e-05,8.30915671084468e-05,15m,835001085.229837,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-09-30 23:00:00
2024-09-30 23:15:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,7.314822124609406e-05,7.359733202640871e-05,1.932987901507095e-05,3.091835958005845e-05,15m,698678036.3349762,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-09-30 23:15:00
2024-09-30 23:30:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,9.857856135812882e-05,0.00016569681958654022,6.920128829552092e-05,7.314822124609406e-05,15m,950960687.3766556,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-09-30 23:30:00
2024-09-30 23:45:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,6.095878366432152e-05,0.00010032331955328503,4.93520432801614e-05,9.857856135812882e-05,15m,702574303.6592995,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-09-30 23:45:00
2024-10-01 00:00:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,4.4009100634408126e-05,8.570188092621591e-05,4.4009100634408126e-05,6.095878366432152e-05,15m,323687835.0022471,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 00:00:00
2024-10-01 00:15:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,3.8687104563626615e-05,5.1296151008002955e-05,3.8687104563626615e-05,4.4009100634408126e-05,15m,197973159.3733891,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 00:15:00
2024-10-01 00:30:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2.929458178881832e-05,3.8687104563626615e-05,2.4341304433206305e-05,3.8687104563626615e-05,15m,330425711.0750881,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 00:30:00
2024-10-01 00:45:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2.6239911817955417e-05,3.5109035412767586e-05,2.6239911817955417e-05,2.929458178881832e-05,15m,97002178.297631,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 00:45:00
2024-10-01 01:00:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,1.7536795102154187e-05,2.6239911817955417e-05,1.7536795102154187e-05,2.6239911817955417e-05,15m,127463368.52461402,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 01:00:00
2024-10-01 01:15:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,1.336636830481521e-05,1.7536795102154187e-05,1.336636830481521e-05,1.7536795102154187e-05,15m,49953766.979454994,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 01:15:00
2024-10-01 01:30:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,1.1673079368528717e-05,1.336636830481521e-05,1.1630369947726586e-05,1.336636830481521e-05,15m,35352845.481998995,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 01:30:00
2024-10-01 01:45:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,1.2086504473396773e-05,1.2185637942888568e-05,1.1673079368528717e-05,1.1673079368528717e-05,15m,26232138.872404,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 01:45:00
2024-10-01 02:00:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,1.3731625461182e-05,1.4012719358683763e-05,1.2008343875115389e-05,1.2086504473396773e-05,15m,56325965.212256,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 02:00:00
2024-10-01 02:15:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,1.4030321331044505e-05,1.4088256219557279e-05,1.3694211341628027e-05,1.3731625461182e-05,15m,10468158.061158,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 02:15:00
2024-10-01 02:30:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2.017044904428054e-05,2.017044904428054e-05,1.4007971619809132e-05,1.4030321331044505e-05,15m,75710621.94246599,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 02:30:00
2024-10-01 02:45:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2.6420554489474065e-05,2.664802295934192e-05,2.017044904428054e-05,2.017044904428054e-05,15m,63504064.46723401,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 02:45:00
2024-10-01 03:00:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2.602713068095545e-05,3.062150212691327e-05,2.3048160203390152e-05,2.6420554489474065e-05,15m,119622549.88427301,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 03:00:00
2024-10-01 03:15:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,1.6113453943048498e-05,2.602713068095545e-05,1.6029090828463835e-05,2.602713068095545e-05,15m,96546099.429628,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 03:15:00
2024-10-01 03:30:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2.0795190251693624e-05,2.2119998241552495e-05,1.596570162827636e-05,1.6113453943048498e-05,15m,132962776.0579,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 03:30:00
2024-10-01 03:45:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2.0844568828882572e-05,2.229760427787992e-05,2.0795190251693624e-05,2.0795190251693624e-05,15m,29857376.434603997,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 03:45:00
2024-10-01 04:00:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,1.8915515038763023e-05,2.0844568828882572e-05,1.8869865048763614e-05,2.0844568828882572e-05,15m,20192734.474866,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 04:00:00
2024-10-01 04:15:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,1.6163817462292398e-05,1.8915515038763023e-05,1.6163817462292398e-05,1.8915515038763023e-05,15m,32843028.353955,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 04:15:00
2024-10-01 04:30:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,1.552677070357695e-05,1.6163817462292398e-05,1.549551392115308e-05,1.6163817462292398e-05,15m,8560936.147178,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 04:30:00
2024-10-01 04:45:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,1.5458731337919264e-05,1.552677070357695e-05,1.4551272113691936e-05,1.552677070357695e-05,15m,31582014.542292997,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 04:45:00
2024-10-01 05:00:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,1.568782077758669e-05,1.568782077758669e-05,1.5458731337919264e-05,1.5458731337919264e-05,15m,671949.048653,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 05:00:00
2024-10-01 05:15:00,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,1.568782077758669e-05,1.568782077758669e-05,1.568782077758669e-05,1.568782077758669e-05,15m,0.0,VaxZxmFXV8tmsd72hUn22ex6GFzZ5uq9DVJ5wA5pump,2024-10-01 05:15:00
