Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
D9dvMkKxyNygxrhZsz4BQNuaN5nrKs8Bz8iUsYWiPNq,,2024-10-27 11:00:16,0.0003448536603670457,54495.548580387374,1000000000.0,344853.6603670457,1000000000.0,344853.6603670457
94M9XJFGyce9xzTRmLdqLymVKCqtyxfRLrTvSJKm2n76,,2024-10-27 10:24:22,0.00064032700592659,135250.65474134107,1000000000.0,640327.0059265901,1000000000.0,640327.0059265901
7p4CMCdETxQgSBiPqKsefFLVQgd8yHd1VQqQKEAzpump,,2024-10-27 10:21:59,0.000355530389999387,70146.8984905815,1000000000.0,355530.389999387,1000000000.0,355530.389999387
GQQ7zcP3a5dqrMYaD7BPdPd9Ksxcm6BgkcfnBKWsqcWn,,2024-10-27 10:17:51,0.000673782482707087,42515.50546230331,1099999999.16,741160.7304118185,1099999999.16,741160.7304118185
6MAWnfagDCzqmHQh88FVt9F1zzLqXpwGJpaL7zUTpump,,2024-10-27 10:17:43,0.003961347071231344,339859.13950906054,955434504.792333,3784807.677312478,955434504.792333,3784807.677312478
CP6xhCQw5x4KJdcD3WLnnqA6naMRxeQcfQeVTWBhpump,,2024-10-27 09:28:58,0.0002466789395068431,57734.554271597306,1000000000.0,246678.9395068431,1000000000.0,246678.9395068431
3CGZ55FMzemCY3smaG5iFEfqnzS8MKo7Bx8UR6sfpump,,2024-10-27 08:51:10,0.00035436690146727886,71280.80297755204,999999999.99997,354366.90146726824,999999999.99997,354366.90146726824
ErQa4H1JhXFfooaPnAFX3wiJucajzCgCquGtgbbYhGs8,,2024-10-27 08:39:55,0.0004209090638738769,73675.34652528819,999999999.526944,420909.06367476337,999999999.526944,420909.06367476337
DQgxtv9ASEhGfstDuW9dCQgqCCtAGtsgrfHhprvpump,,2024-10-27 08:07:50,0.0012397023605715454,371444.176879136,206900000.0,256494.41840225275,206900000.0,256494.41840225275
JXcqT9bUDvT1bfC286CbYhnwa74fon256FYRJmPpump,,2024-10-27 07:37:59,0.0011201927056136245,361760.225529638,206900000.0,231767.8707914589,206900000.0,231767.8707914589
2xtF1kZQQ14dvVjTsAASPM5Jxax9Gpat8tMETegqpump,,2024-10-27 05:46:26,0.00042207353567988215,71865.67906997893,999999345.331408,422073.25936159486,999999345.331408,422073.25936159486
